config,model,feature,importance,method,target
target_a_btc_30d_gt_15__xgboost,xgboost,volume_confirmation_of_price_trend,0.031233999878168106,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,risk_appetite_recovery_score,0.028733238577842712,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,top20_30d_high_pct,0.02811543084681034,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,stablecoin_supply_acceleration,0.027869846671819687,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,combined_crypto_liquidity_impulse,0.024404486641287804,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,tvl_acceleration,0.02158709056675434,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,falling_vix_after_high_vix,0.0,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,open_interest_growth_7d,0.0,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,long_short_ratio_btc_eth_mean,0.0,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__xgboost,xgboost,taker_imbalance_btc_eth_mean,0.0,model_importance,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,equity_realized_vol_21d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,equity_momentum_21d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,dow_vol_level,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,vix_level,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,vix_change_5d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,vix_change_21d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,recovery_from_drawdown,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,tvl_percentile,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,jump_intensity,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,stablecoin_supply_percentile,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,eth_btc_relative_strength_30d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,upside_semivariance,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,distance_from_90d_lows,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,top20_30d_high_pct,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,downside_to_upside_volatility_ratio,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,top20_above_30dma_pct,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,dispersion_acceleration,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,risk_appetite_recovery_score,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,volume_confirmation_of_price_trend,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,volatility_of_volatility,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,tvl_acceleration,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,market_dollar_volume_growth_30d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,combined_crypto_liquidity_impulse,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,stablecoin_supply_acceleration,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,eth_btc_relative_strength_14d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,falling_vix_after_high_vix,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,funding_rate_btc_eth_mean,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,basis_close_btc_eth_mean,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,open_interest_growth_7d,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,long_short_ratio_btc_eth_mean,0.0,not_available,target_a_btc_30d_gt_15
target_a_btc_30d_gt_15__shallow_mlp,shallow_mlp,taker_imbalance_btc_eth_mean,0.0,not_available,target_a_btc_30d_gt_15
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-1.0405401059671449,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,-0.7965299611248805,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,dow_vol_level,0.7071758816364204,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,equity_realized_vol_21d,-0.6508793851629432,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,-0.6347563647362874,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,0.5509850570825695,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,basis_close_btc_eth_mean,0.47727303650993896,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,stablecoin_supply_percentile,0.4624826491793273,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,0.4321436585112789,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,equity_momentum_21d,-0.3711318469389932,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,volatility_of_volatility,0.3674499190806479,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,dispersion_acceleration,-0.341476801611186,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,stablecoin_supply_acceleration,-0.33407337758985156,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,vix_level,0.2894118835874165,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,upside_semivariance,-0.2764113786541555,coefficient,target_b_eth_30d_gt_20
target_b_eth_30d_gt_20__logistic_regression,logistic_regression,falling_vix_after_high_vix,0.2551909994809344,coefficient,target_b_eth_30d_gt_20
