asset,direction,entry_time,exit_time,entry_price,exit_price,qty,notional,bars_held,exit_reason,gross_pnl,entry_cost,exit_cost,funding,net_pnl,ret_on_notional,equity_after
UNI,1,2026-04-02 14:00:00+00:00,2026-04-03 14:00:00+00:00,3.133,3.205,3589.2701116225057,11245.18325971331,24,time_stop,258.42744803682064,27.36791924566806,35.081604645279874,0.0,195.97792414587272,0.017427721684890447,89225.24762785915
AAVE,1,2026-04-06 17:00:00+00:00,2026-04-06 22:00:00+00:00,95.24,93.32428571428571,232.877230945195,22179.22747522037,5,stop,-446.12623813929537,69.78026977452404,81.6282664886591,0.0,-597.5347744024784,-0.026941189681654654,88627.71285345667
ETH,1,2026-04-06 23:00:00+00:00,2026-04-07 14:00:00+00:00,2104.02,2066.6242857142856,11.849982617836186,24932.60042757969,15,stop,-443.1385642672834,28.049175481027156,28.049175481027156,0.0,-499.2369152293377,-0.020023459513557072,87960.23041881174
XRP,1,2026-04-06 23:00:00+00:00,2026-04-07 14:00:00+00:00,1.3178,1.3,24887.545976959485,32796.80808843721,15,stop,-442.9983183898798,47.224050235444444,49.90877508363358,0.0,-540.1311437089578,-0.016469015589946557,87467.32332533824
PEPE,1,2026-04-06 23:00:00+00:00,2026-04-07 19:00:00+00:00,3.327e-06,3.444214285714286e-06,5666061036.509882,18850.985068468377,20,target,664.1432972080522,30.497029843773,31.74227855023177,0.0,601.9039888140475,0.031929577506314984,88099.72434399606
SUI,1,2026-04-06 23:00:00+00:00,2026-04-07 21:00:00+00:00,0.8753,0.9044428571428571,22781.382286223346,19940.543915131293,22,target,663.9145694842231,48.1246969622917,50.07091659195393,0.0,565.7189559299774,0.028370287106396243,88713.56799688833
FIL,1,2026-04-06 23:00:00+00:00,2026-04-07 21:00:00+00:00,0.8553,0.8932071428571429,17504.71241680437,14971.780530092778,22,target,663.5536342570067,42.39974237410952,42.216147932460565,0.0,578.9377439504366,0.03866859675018553,89334.90548321287
XRP,1,2026-04-08 15:00:00+00:00,2026-04-09 01:00:00+00:00,1.3499,1.3282285714285715,20604.674206237254,27814.249710999673,10,stop,-446.5327252980272,44.069255428123576,39.793022023097144,0.0,-530.395002749248,-0.019069182460797897,88635.22382712981
DOGE,1,2026-04-08 15:00:00+00:00,2026-04-09 01:00:00+00:00,0.09286,0.09137571428571428,300691.68942696933,27922.23028018837,10,stop,-446.31237902088776,40.64825675071507,39.739096743205266,0.0,-526.6997325148081,-0.018863096795262692,88149.17235136572
ADA,1,2026-04-08 15:00:00+00:00,2026-04-09 01:00:00+00:00,0.2525,0.24738571428571426,87228.04369161815,22025.081032133585,10,stop,-446.10913773713486,54.074001143183196,50.65232706946101,0.0,-550.8354659497791,-0.025009463762977097,87652.41088655913
SUI,1,2026-04-08 15:00:00+00:00,2026-04-09 01:00:00+00:00,0.9217,0.8997142857142857,20278.566433527794,18690.754681782568,10,stop,-445.838767731418,46.20397183272924,51.487556555588284,0.0,-543.5302961197355,-0.029080168531102783,87155.08456227212
ETH,1,2026-04-08 15:00:00+00:00,2026-04-09 15:00:00+00:00,2194.78,2217.13,11.486010182618664,25209.265428607792,24,time_stop,256.7123275815261,28.360423607183765,28.360423607183765,0.0,199.99148036715854,0.00793325299118814,87383.43646624646
ADA,1,2026-04-12 02:00:00+00:00,2026-04-12 13:00:00+00:00,0.2437,0.23757142857142854,71188.44721340551,17348.624585906924,11,stop,-436.28348363644426,45.17409875442875,38.8688394384098,0.0,-520.3264218292828,-0.029992373127490903,86736.3703054594
BTC,1,2026-04-12 02:00:00+00:00,2026-04-12 14:00:00+00:00,71609.9,70682.22857142857,0.4709826872689881,33727.02313706351,12,stop,-436.9171823312314,37.94290102919645,37.94290102919645,0.0,-512.8029843896243,-0.01520451367159326,86261.51022209896
ETH,1,2026-04-12 02:00:00+00:00,2026-04-13 02:00:00+00:00,2218.06,2193.18,8.969814784292632,19895.587380448116,24,time_stop,-223.16899183320166,22.38253580300413,22.38253580300413,0.0,-267.9340634392099,-0.013467009458716223,86015.95869446275
SOL,1,2026-04-12 02:00:00+00:00,2026-04-13 02:00:00+00:00,82.23,81.9,260.5548922446297,21425.4287892759,24,time_stop,-85.98311444072735,24.103607387935384,27.49071957295973,0.0,-137.57744140162245,-0.00642122231273543,85902.48486044907
XRP,1,2026-04-12 02:00:00+00:00,2026-04-13 02:00:00+00:00,1.3284,1.3248,20715.018710311277,27517.8308547775,24,time_stop,-74.57406735712158,42.31069473764635,44.031548417953125,0.0,-160.91631051272105,-0.005847710575805927,85783.879244674
DOT,1,2026-04-13 05:00:00+00:00,2026-04-13 10:00:00+00:00,1.183,1.1524285714285714,14030.073708241061,16597.577196849175,5,stop,-428.91939622337134,31.096955626819415,59.78345024789281,0.0,-519.7998020980835,-0.031317811987448416,85264.07944257591
DOT,1,2026-04-13 21:00:00+00:00,2026-04-13 23:00:00+00:00,1.171,1.231,10654.708012204366,12476.663082291314,2,target,639.2824807322626,49.898481251625206,37.51268470792717,0.0,551.8713147727102,0.044232284797046884,85789.53541240779
WLD,1,2026-04-13 15:00:00+00:00,2026-04-14 07:00:00+00:00,0.3027,0.3222642857142857,32686.120268238286,9894.08860519573,16,target,639.4805958193186,26.415344940827396,23.894405253984527,0.0,589.1708456245068,0.059547763228551716,86405.12160297311
XRP,1,2026-04-14 15:00:00+00:00,2026-04-14 18:00:00+00:00,1.3715,1.3525571428571428,22806.781720241805,31279.501129311633,3,stop,-432.02560801486635,45.018374544782475,53.815220037078696,0.0,-530.8592025967275,-0.01697147279945798,85874.26240037638
DOGE,1,2026-04-14 19:00:00+00:00,2026-04-15 19:00:00+00:00,0.09306,0.09603,163882.18015338996,15250.87568507447,24,time_stop,486.73007505556825,23.615695920464873,19.44486649846995,0.0,443.66951263663344,0.02909141230957893,86317.931913013
DOT,1,2026-04-16 17:00:00+00:00,2026-04-17 17:00:00+00:00,1.291,1.336,7609.893241701407,9824.372175036515,24,time_stop,342.44519587656447,32.76570526021998,27.578934684557044,0.0,282.1005559317874,0.02871435964616629,86497.36951733356
WLD,1,2026-04-17 16:00:00+00:00,2026-04-17 18:00:00+00:00,0.2984,0.2861285714285714,35127.38666073004,10482.012179561843,2,stop,-431.0632163081024,30.140005478823685,27.591112273772083,0.0,-488.7943340606982,-0.046631727352288786,86038.71518875168
NEAR,1,2026-04-17 11:00:00+00:00,2026-04-18 11:00:00+00:00,1.386,1.39,11615.31083565903,16098.820818223414,24,time_stop,46.46124334263616,72.52294613240682,57.02955970488724,0.0,-83.0912624946579,-0.005161326002249862,85964.2585071097
WLD,1,2026-04-17 19:00:00+00:00,2026-04-18 16:00:00+00:00,0.2846,0.26874285714285717,27129.324609065832,7721.005783740136,21,stop,-430.19357594375793,31.684415017739177,18.81621219776186,0.0,-480.69420315925896,-0.062257977344294335,85515.24871896819
DOGE,1,2026-04-18 09:00:00+00:00,2026-04-18 17:00:00+00:00,0.09705,0.09527714285714287,242566.16253672045,23541.04607418872,8,stop,-430.03515386866883,32.203950261996205,35.312188403134705,0.0,-497.55129253379977,-0.021135479322617425,85049.90137669638
AAVE,1,2026-04-18 19:00:00+00:00,2026-04-19 00:00:00+00:00,104.67,100.51,102.22343915468335,10699.727376320707,5,stop,-425.24950688348235,23.557430770454438,35.34666614903669,0.0,-484.1536038029735,-0.04524915325173999,84565.7477728934
AAVE,1,2026-04-19 03:00:00+00:00,2026-04-19 22:00:00+00:00,95.33,88.59142857142858,62.74753385735151,5981.72240262132,19,stop,-422.82873886446663,19.06311530837822,15.76111033161525,0.0,-457.6529645044601,-0.07650855952524756,84108.09480838894
ETH,1,2026-04-27 06:00:00+00:00,2026-04-27 15:00:00+00:00,2321.93,2277.597142857143,9.482617600397386,22017.9742848907,9,stop,-420.3915314187582,24.77022107050204,24.77022107050204,0.0,-469.93197355976224,-0.02134310665819251,83536.24939817583
SOL,1,2026-04-27 06:00:00+00:00,2026-04-27 15:00:00+00:00,85.89,84.52285714285713,307.4058267705145,26403.086461319494,9,stop,-420.26768031340623,29.76942147953319,29.70347226898443,0.0,-479.7405740619239,-0.018169867176882657,83086.27824559344
XRP,1,2026-04-27 06:00:00+00:00,2026-04-27 15:00:00+00:00,1.417,1.3968571428571428,20856.963350652877,29554.317067875127,9,stop,-420.11883320601,42.355490536495736,37.68175426154078,0.0,-500.1560780040465,-0.016923283216302258,82628.47765812589
BTC,1,2026-04-27 06:00:00+00:00,2026-04-27 16:00:00+00:00,77740.1,76505.4142857143,0.34060528049863725,26478.68856649211,10,stop,-420.5404740419426,29.788524637303624,29.788524637303624,0.0,-480.11752331654986,-0.01813222441552949,82178.14865944664
DOGE,1,2026-04-27 16:00:00+00:00,2026-04-28 04:00:00+00:00,0.09718,0.09966357142857142,247959.15956072317,24096.67112611108,12,target,615.8242841375935,34.52727573056386,30.723255685791624,0.0,550.5737527212381,0.022848539943122602,82589.08650297551
BTC,1,2026-04-27 16:00:00+00:00,2026-04-28 14:00:00+00:00,76758.1,75872.94285714286,0.4642009010636728,35631.17918393551,22,stop,-410.89074329723417,40.085076581927446,40.085076581927446,0.0,-491.0608964610891,-0.013781775055103602,82138.11068309634
ETH,1,2026-04-27 16:00:00+00:00,2026-04-28 16:00:00+00:00,2273.75,2284.76,11.008356214437157,25030.249942576487,24,time_stop,121.2020019209555,28.159031185398547,28.159031185398547,0.0,64.8839395501584,0.0025922210005498484,82231.15365383189
UNI,1,2026-04-27 16:00:00+00:00,2026-04-28 16:00:00+00:00,3.191,3.231,5850.586974863968,18669.22303679092,24,time_stop,234.02347899455893,71.39180142503044,63.62298183917837,0.0,99.00869573035013,0.005303310991316373,82401.55415098727
ETH,1,2026-05-10 21:00:00+00:00,2026-05-10 22:00:00+00:00,2327.44,2369.157142857143,17.978220669817233,41843.229915759424,1,target,750.0000000000028,47.07363365522935,47.07363365522935,0.0,655.852732689544,0.015674046530584154,100514.59470751077
DOGE,1,2026-05-10 21:00:00+00:00,2026-05-10 22:00:00+00:00,0.10787,0.11128357142857143,219474.68525633164,23674.73429860049,1,target,749.1925148857215,34.21706762866248,31.605944949967693,0.0,683.3695023070914,0.028864928057396957,101232.18127744652
SOL,1,2026-05-10 21:00:00+00:00,2026-05-11 00:00:00+00:00,94.45,95.75,251.68003041885385,23771.178873060748,3,funding_breaker,327.1840395445093,27.25074345485621,28.444680383572752,0.4345772126961141,271.0540384933842,0.011402633413379538,101530.48605939477
XRP,1,2026-05-10 21:00:00+00:00,2026-05-11 00:00:00+00:00,1.45,1.458,14392.587023873,20869.25118461585,3,funding_breaker,115.1406961909841,33.34030479373,34.3197324188617,2.086925118461585,45.39373385993082,0.002175149144469239,101609.22009804842
ADA,1,2026-05-10 21:00:00+00:00,2026-05-11 00:00:00+00:00,0.2776,0.2795,67083.18884388421,18622.293223062257,3,funding_breaker,127.45805880338087,46.4499093015172,53.628289387272254,1.8622293223062258,25.51763079228519,0.0013702732787325889,101681.18763814223
BTC,1,2026-05-13 16:00:00+00:00,2026-05-14 00:00:00+00:00,78800.1,79535.7,0.6077152998300904,47888.02639814111,8,funding_breaker,447.0353745550092,53.87402969790875,53.87402969790875,3.1720555550129235,336.1152596041787,0.0070187745222514706,101830.25661970093
ETH,1,2026-05-13 16:00:00+00:00,2026-05-14 00:00:00+00:00,2235.75,2265.48,14.664231432616946,32785.555425473336,8,funding_breaker,435.96760049170206,36.8837498536575,36.8837498536575,2.349837734747862,359.85026304963924,0.010975878199398964,102226.99063260423
LTC,1,2026-05-13 16:00:00+00:00,2026-05-14 00:00:00+00:00,56.3,57.11,525.6723984209879,29595.356031101615,8,funding_breaker,425.79464272100137,89.60162176885531,123.04050469753284,1.6346432403551159,211.51787301425813,0.007146995386437488,102529.51590998513
AAVE,1,2026-05-13 16:00:00+00:00,2026-05-14 14:00:00+00:00,94.5,98.16428571428571,207.93362836553635,19649.727880543185,22,target,761.9282239394289,60.56090642296086,50.216958918739145,-1.8239324187548402,652.9742910164837,0.03323070400700293,103241.64532482676
BTC,1,2026-05-15 14:00:00+00:00,2026-05-15 16:00:00+00:00,78709.5,79254.3,0.49264568718560153,38775.8957155351,2,funding_breaker,268.3933703787171,43.62288267997699,43.62288267997699,0.44846853127473163,180.69913648748843,0.0046600892939552,103317.8117718733
ETH,1,2026-05-15 14:00:00+00:00,2026-05-15 16:00:00+00:00,2212.76,2223.49,14.735357316723016,32605.809256152024,2,funding_breaker,158.11038400843154,36.68153541317103,36.68153541317103,3.0698845868261304,81.67742859526336,0.0025049962095282934,103436.17073588172
SOL,1,2026-05-15 14:00:00+00:00,2026-05-15 16:00:00+00:00,88.85,89.48,317.5590968984763,28215.12575942962,2,funding_breaker,200.06223104604314,31.752546335973992,35.436235765331496,0.8324141369324846,132.04103480780518,0.004679796075822079,103599.9643170255
XRP,1,2026-05-15 14:00:00+00:00,2026-05-16 00:00:00+00:00,1.431,1.434,16866.988750532328,24136.66090201176,10,funding_breaker,50.60096625159515,36.09860769180647,40.74275035353067,0.16089626083756148,-26.401288054579545,-0.0010938252048102906,103609.66163666274
SOL,1,2026-05-16 10:00:00+00:00,2026-05-17 10:00:00+00:00,86.0,86.93,419.22984477262213,36053.766650445505,24,time_stop,389.88375563854146,41.74702945576492,40.560487481751196,-5.767675689869984,313.34391439089535,0.0086910174304083,103843.48375428439
BCH,1,2026-05-16 10:00:00+00:00,2026-05-17 10:00:00+00:00,414.0,414.9,97.96964895276304,40559.4346664439,24,time_stop,88.1726840574845,83.18584391248743,90.56872342042911,-3.6640471432369988,-81.91783613219503,-0.002019698667051892,103841.08771492145
LTC,1,2026-05-18 00:00:00+00:00,2026-05-18 01:00:00+00:00,54.52,53.761428571428574,684.1866768530357,37301.857622027506,1,stop,-519.0044648699459,89.85215403092917,95.71381242583237,0.0,-704.5704313267074,-0.018888347021909287,102995.6008874751
BCH,1,2026-05-18 00:00:00+00:00,2026-05-18 01:00:00+00:00,404.4,398.6142857142857,89.62682539996416,36245.088191745504,1,stop,-518.5552040997919,100.72165518736918,71.873771383799,0.0,-691.15063067096,-0.019068808082755982,102405.1719119915
BCH,1,2026-05-18 02:00:00+00:00,2026-05-18 04:00:00+00:00,390.8,382.5,61.689862597585346,24108.398303136353,2,stop,-512.025859559959,50.77239397567791,58.948640343242374,0.0,-621.7468938788793,-0.025789639197971684,101783.42501811263
BCH,1,2026-05-18 06:00:00+00:00,2026-05-18 07:00:00+00:00,374.8,363.6,45.43902902594315,17030.548078923493,1,stop,-508.91712509056276,33.065686374346285,39.31576255945536,0.0,-581.2985740243644,-0.03413269915510015,101202.12644408825
BCH,1,2026-05-18 08:00:00+00:00,2026-05-18 11:00:00+00:00,364.8,350.6571428571429,35.77876678756452,13052.094124103538,3,stop,-506.0139874241256,34.316741158579454,29.76538304881651,0.0,-570.0961116315216,-0.043678516735388445,100632.70137319379
ETH,1,2026-05-18 00:00:00+00:00,2026-05-18 14:00:00+00:00,2129.6,2098.652857142857,16.777168767124817,35728.658606469005,14,stop,-519.2054385746062,40.19474093227763,40.19474093227763,-0.6710407370554058,-598.9238797021062,-0.01676312246420764,100073.3011936869
BCH,1,2026-05-19 15:00:00+00:00,2026-05-20 15:00:00+00:00,365.9,369.9,42.87105926290143,15686.520584295633,24,time_stop,171.48423705160573,44.55102722968281,29.250511714383798,-5.475675363433366,103.15837347097249,0.006576243145611795,100176.45956715787
LINK,1,2026-05-22 15:00:00+00:00,2026-05-22 16:00:00+00:00,9.774,9.805,2921.8134040421064,28557.804211107545,1,funding_breaker,90.576215525307,77.4120193330068,84.78989611958009,2.560550150745778,-74.18625007802567,-0.002597757500178216,100102.27331707985
ETH,1,2026-05-22 20:00:00+00:00,2026-05-23 00:00:00+00:00,2064.72,2064.01,16.802127211288138,34691.68809569084,4,funding_breaker,-11.929510320007548,39.0281491076522,39.0281491076522,2.8979341097141553,-92.8837426450261,-0.002677406253302602,100009.38957443483
UNI,1,2026-05-23 00:00:00+00:00,2026-05-23 07:00:00+00:00,3.4,3.2782857142857145,4107.410187354051,13965.194637003773,7,stop,-499.9304970893777,38.77829941243736,42.878737054072026,0.0,-581.5875335558871,-0.04164550145365296,99343.82971125568
WLD,1,2026-05-23 00:00:00+00:00,2026-05-23 08:00:00+00:00,0.2705,0.2643,23397.918683858414,6329.137003983701,8,funding_breaker,-145.06709583992307,23.290156559227263,18.19282232360326,0.6329137003983701,-187.18298842315195,-0.029574804322506334,99179.93687939175
BCH,1,2026-05-23 00:00:00+00:00,2026-05-23 08:00:00+00:00,360.4,357.1,68.72605577890388,24768.87050271696,8,funding_breaker,-226.7959840703797,60.682173064022386,66.38514838466217,0.1374291074780566,-354.0007346265423,-0.014292163003061083,98886.61831782924
XRP,1,2026-05-23 08:00:00+00:00,2026-05-23 16:00:00+00:00,1.311,1.337,22020.513599309535,28868.8933286948,8,funding_breaker,572.5333535820484,39.16745680617177,44.42387748125546,0.5075365499087269,488.4344827447125,0.01691905807346011,99269.50481884652
BTC,1,2026-05-23 08:00:00+00:00,2026-05-23 18:00:00+00:00,74576.3,75810.17857142858,0.6010718190243359,44825.71229710458,10,target,741.6496373837236,50.428926334242654,50.428926334242654,0.18059829692099819,640.6111864183174,0.01429115464295023,99960.725529896
ETH,1,2026-05-23 08:00:00+00:00,2026-05-23 18:00:00+00:00,2027.74,2081.7485714285713,13.725069944065714,27830.87332837981,10,target,741.2714204362096,31.309732494427287,31.309732494427287,0.009447140955066033,678.6425083063999,0.024384520755026822,100670.68721783778
SOL,1,2026-05-23 08:00:00+00:00,2026-05-23 18:00:00+00:00,82.2,84.72428571428571,293.56288523472193,24130.869166294142,10,target,741.0365974425041,27.14722781208091,27.14722781208091,-3.5279503511730947,690.2700921695154,0.028605272666004117,101384.57658746821
WLD,1,2026-05-26 19:00:00+00:00,2026-05-27 00:00:00+00:00,0.382,0.3729,12736.755852697013,4865.440735730259,5,funding_breaker,-115.90447825954278,12.68571976793619,10.975991026858829,0.4865440735730259,-140.0527331279108,-0.028785209960406632,101244.5238543403
XLM,1,2026-05-27 18:00:00+00:00,2026-05-27 19:00:00+00:00,0.1599,0.1686642857142857,86614.88316408305,13849.719817936879,1,target,759.1175831595001,45.849775371407695,39.24616796984607,0.0,674.0216398182464,0.048666806886975125,101889.6993944182
FIL,1,2026-05-27 18:00:00+00:00,2026-05-28 00:00:00+00:00,1.0399,1.0424,6944.068851463671,7221.137198637072,6,funding_breaker,17.360172128658807,28.84609974034642,25.062927915271686,0.2800832914014188,-36.82893881836072,-0.005100157745972735,101687.07207221551
BTC,1,2026-05-27 22:00:00+00:00,2026-05-28 00:00:00+00:00,74439.7,74536.1,0.5513000461930931,41038.61004859999,2,funding_breaker,53.14532445301899,46.16843630467499,46.16843630467499,3.9949939523621194,-43.18654210869311,-0.0010523392984691593,101690.05396641149
ETH,1,2026-05-27 22:00:00+00:00,2026-05-28 00:00:00+00:00,2020.45,2027.62,14.390486812813803,29075.25908094965,2,funding_breaker,103.17979044787275,32.709666466068356,32.709666466068356,2.907525908094965,34.85293160764107,0.0011987143953078993,101757.6165644852
SOL,1,2026-05-27 22:00:00+00:00,2026-05-28 03:00:00+00:00,82.42,80.86428571428571,327.21567908243065,26969.116269973936,5,stop,-509.05410645823923,34.42535067751,30.340255803720677,-0.5496105708035076,-573.2701023686665,-0.021256540133905565,101167.63484639431
AAVE,1,2026-05-27 22:00:00+00:00,2026-05-28 03:00:00+00:00,83.52,81.52142857142857,254.62286332622915,21266.10154500666,5,stop,-508.88197970484816,81.3410296764241,60.13820720687082,-0.5586704026392174,-649.8025461855038,-0.030555790623414913,100598.6146594826
BTC,1,2026-05-28 04:00:00+00:00,2026-05-28 08:00:00+00:00,73228.0,73283.8,0.49312355752467085,36110.4518704166,4,funding_breaker,27.51629450987807,40.62425835421867,40.62425835421867,3.255111396356719,-56.98733359491599,-0.001578139586827013,100450.51538189013
ETH,1,2026-05-28 04:00:00+00:00,2026-05-28 08:00:00+00:00,1980.86,1987.2,12.746838810761984,25249.70312668598,4,funding_breaker,80.81495806023284,28.405916017521733,28.405916017521733,2.3056165868845917,21.69750943830478,0.0008593174077905515,100500.61880734595
UNI,1,2026-05-28 00:00:00+00:00,2026-05-28 11:00:00+00:00,3.091,2.9914285714285715,5109.8355374333505,15794.501646206487,11,stop,-508.7936242272926,51.69563680236764,57.4327829230329,-0.8226709734656102,-617.0993729792276,-0.03907051876672805,99914.59776988787
XLM,1,2026-05-28 08:00:00+00:00,2026-05-28 12:00:00+00:00,0.1664,0.18420714285714285,42329.867604193256,7043.689969337757,4,target,753.7739995518126,22.375763203518737,14.851054543651554,0.0,716.5471818046423,0.101728949588054,100653.52071489603
XRP,1,2026-05-28 04:00:00+00:00,2026-05-28 16:00:00+00:00,1.278,1.3165714285714287,19542.12936051617,24974.841322739667,12,target,753.7678467627691,36.32378221184745,41.032811297916766,0.6016441790138978,675.809609073991,0.027059615728515736,101328.76691519021
BCH,1,2026-05-28 12:00:00+00:00,2026-05-28 16:00:00+00:00,301.2,299.8,43.708104528800995,13164.88108407486,4,funding_breaker,-61.1913463403204,35.43591630647491,42.30900897782151,0.09486943391852819,-139.03114105853535,-0.010560759354424928,101225.17169043815
SOL,1,2026-05-28 04:00:00+00:00,2026-05-29 04:00:00+00:00,80.65,81.89,299.19519191997375,24130.092228345886,24,time_stop,371.0020379807659,27.204916741639845,34.766013872830136,-0.4859823897584721,309.5170897560544,0.012827016441837768,101547.12840614148
XLM,1,2026-05-29 01:00:00+00:00,2026-05-29 08:00:00+00:00,0.1975,0.2226,23400.650419495407,4621.628457850343,7,funding_breaker,587.3563255293343,13.635432583757574,9.853983373563048,0.02941166687816464,563.8374979051354,0.12199974598723866,102124.60133663037
XLM,1,2026-05-29 10:00:00+00:00,2026-05-29 19:00:00+00:00,0.2102,0.23897857142857143,26614.750906791232,5594.420640607517,9,target,765.9345100247277,14.556267358801211,11.950555458932529,-0.8028150859795384,740.2305022929736,0.132315846420263,102864.83183892333
XLM,1,2026-05-30 05:00:00+00:00,2026-05-30 08:00:00+00:00,0.2647,0.2482,17259.19997297372,4568.510232846144,3,funding_breaker,-284.7767995540662,9.017681844435444,12.041692822380186,0.45685102328461447,-306.2930252441665,-0.06704439951606465,102558.53881367917
SUI,1,2026-05-31 15:00:00+00:00,2026-05-31 16:00:00+00:00,0.8761,0.8705,23882.560601987818,20923.511343401526,1,funding_breaker,-133.7423393711303,52.069338246360445,49.02466999186492,0.8851868643490928,-235.72153447370476,-0.011265868840319783,102322.81727920545
WLD,1,2026-06-02 08:00:00+00:00,2026-06-02 16:00:00+00:00,0.4236,0.4101,10938.602946769062,4633.592208251374,8,funding_breaker,-147.67113978138187,10.375906198011448,10.633972414469515,0.4633592208251375,-169.14437761468798,-0.0365039412215603,102023.54274645812
BTC,1,2026-06-02 15:00:00+00:00,2026-06-02 16:00:00+00:00,68007.3,67392.3,0.4579494146755232,31143.903228662708,1,funding_breaker,-281.63889002544676,35.03689113224554,35.03689113224554,3.114390322866271,-354.8270626128041,-0.011393146838648205,101703.75257497755
ETH,1,2026-06-02 15:00:00+00:00,2026-06-02 16:00:00+00:00,1940.84,1919.97,14.870224553921966,28860.72662323391,1,funding_breaker,-310.34158644034983,32.46831745113815,32.46831745113815,2.886072662323391,-378.1642940049495,-0.013103075987716603,101358.05659842373
SOL,1,2026-06-02 15:00:00+00:00,2026-06-02 16:00:00+00:00,77.39,76.67,313.90989173287994,24293.48652120758,1,funding_breaker,-226.0151220476732,27.330172336358526,28.713699142610253,0.4790025319648816,-282.5379960586069,-0.011630195435799576,101102.84877470149
XRP,1,2026-06-02 15:00:00+00:00,2026-06-02 19:00:00+00:00,1.234,1.2088571428571429,20327.364827971993,25083.96819771744,4,stop,-511.08802996043846,35.2947742129035,42.229703511593364,-0.2131413182695134,-588.3993663666657,-0.023457188341524375,100387.39080454026
NEAR,1,2026-06-02 16:00:00+00:00,2026-06-02 21:00:00+00:00,2.484,2.749714285714286,2851.3209905080075,7082.681340421891,5,target,757.6367203349857,17.619518478283155,21.498885653045175,0.0,718.5183162036575,0.10144721775113177,101123.5286392222
ADA,1,2026-06-02 16:00:00+00:00,2026-06-02 23:00:00+00:00,0.2152,0.20987142857142857,94837.65497455343,20409.0633505239,7,stop,-505.3492186501208,51.61435202614946,54.39854692487793,0.0,-611.3621176011482,-0.029955422603235467,100563.7808736472
DOT,1,2026-06-02 16:00:00+00:00,2026-06-02 23:00:00+00:00,1.095,1.0625714285714285,15572.781255873093,17052.195475181037,7,stop,-505.00304929759955,59.90132150740402,58.66042362970744,0.0,-623.564794434711,-0.036568006468275065,100000.1174007199
BTC,1,2026-06-02 16:00:00+00:00,2026-06-03 00:00:00+00:00,67281.1,66904.6,0.4388643532959634,29527.276440541045,8,funding_breaker,-165.23242901593022,33.21818599560868,33.21818599560868,2.55611394434207,-234.22491495148964,-0.007932493043276355,99709.36348259595
ETH,1,2026-06-02 23:00:00+00:00,2026-06-03 00:00:00+00:00,1867.65,1866.23,9.72709718477349,18166.813057142208,1,funding_breaker,-13.812478002379063,20.437664689284986,20.437664689284986,0.943376790702087,-55.63118417165113,-0.0030622423424883517,99674.16996311359
DOGE,1,2026-06-02 23:00:00+00:00,2026-06-03 00:00:00+00:00,0.09219,0.09317,166633.70308399267,15361.961087313284,1,funding_breaker,163.30102902231425,22.242009391175486,27.400894889107263,0.6952526258098521,112.96287211622165,0.007353414806493185,99811.72375313652
BCH,1,2026-06-03 02:00:00+00:00,2026-06-03 03:00:00+00:00,262.5,250.38571428571424,41.19587654905388,10813.917594126642,1,stop,-499.058618765683,39.88113583155697,25.678253489564337,0.0,-564.6180080868043,-0.05221216114994856,99247.10574504972
BTC,1,2026-06-03 04:00:00+00:00,2026-06-03 08:00:00+00:00,65823.6,66993.5,0.30328272589834937,19963.160836442592,4,funding_breaker,354.81046102847716,22.458555940997915,22.458555940997915,0.5562898188284214,309.33705932765287,0.015495394835619443,99466.85561017107
ADA,1,2026-06-03 04:00:00+00:00,2026-06-03 08:00:00+00:00,0.2086,0.2164,62800.4096133599,13100.165445346876,4,funding_breaker,489.84319498420734,41.522996865145956,44.79627091876277,0.806892887865361,402.7170343124332,0.030741370098915553,99911.09564134866
AAVE,1,2026-06-03 04:00:00+00:00,2026-06-03 08:00:00+00:00,72.75,76.05,152.45539511324213,11091.129994488365,4,funding_breaker,503.10280387369863,50.41089864423599,49.07959019998792,0.04279175432185197,403.56952327515285,0.03638669129977766,100365.07606326805
SOL,1,2026-06-02 23:00:00+00:00,2026-06-03 20:00:00+00:00,73.62,71.20285714285716,206.81375831921244,15225.628887460422,21,stop,-499.89839868015184,17.744339178332464,17.41206387807333,-3.7215070774757195,-531.333294659082,-0.0348972970894279,99791.13239096085
BTC,1,2026-06-03 16:00:00+00:00,2026-06-03 20:00:00+00:00,66057.6,64878.21428571429,0.42549583596008544,28107.233733516943,4,stop,-501.8237104193832,31.62063795020656,31.62063795020656,0.0,-565.0649863197963,-0.02010389893495549,99257.68804259125
XRP,1,2026-06-02 23:00:00+00:00,2026-06-03 23:00:00+00:00,1.2,1.201,14050.874453372844,16861.049344047413,24,time_stop,14.050874453374416,29.323175909295085,31.827424864351105,-0.6401233497440606,-46.45960297052771,-0.0027554395946851142,99132.43271292838
FIL,1,2026-06-03 17:00:00+00:00,2026-06-04 00:00:00+00:00,0.9508,0.9186,8924.165821111625,8485.096862712933,7,funding_breaker,-287.35813943979434,24.67859240736001,28.06135371798328,0.8485096862712934,-340.9465952514089,-0.04018181533668413,98788.20340261943
ETH,1,2026-06-03 20:00:00+00:00,2026-06-04 00:00:00+00:00,1802.6,1793.25,13.097150165846138,23608.922888954246,4,funding_breaker,-122.45835405066019,26.56003825007353,26.56003825007353,1.7305693531527446,-177.30899990395997,-0.007510253675609927,98637.45444096555
