candidate,universe_size,rebalance_days,momentum_signal,top_k,threshold_set,risk_on_votes,neutral_policy,median_fold_sharpe,worst_fold_sharpe,positive_fold_fraction,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure
u30_r7_volatility_adjusted_momentum_k5_strict_v3_reduced_momentum,30,7,volatility_adjusted_momentum,5,strict,3,reduced_momentum,1.1666173575624315,-0.5449047205396483,0.8,1.2354966485728707,0.7269119953537244,-0.5064912751041093,21.830647713743893,0.43228038588198003
u50_r7_momentum_63d_k5_balanced_v4_reduced_momentum,50,7,momentum_63d,5,balanced,4,reduced_momentum,1.1663901960609226,-0.7470401439559128,0.8,0.9455828053742303,0.38735492527419324,-0.6369235099316435,17.080346021459636,0.2879204562876593
u30_r7_momentum_126d_k3_balanced_v4_btc_eth,30,7,momentum_126d,3,balanced,4,btc_eth,1.165447205892388,-0.2624774813711389,0.7333333333333333,1.1329049666501818,0.35081599986841927,-0.3897628452326941,12.648144096310558,0.24446444894545716
u20_r14_momentum_63d_k5_balanced_v3_btc_eth,20,14,momentum_63d,5,balanced,3,btc_eth,1.1652395416926118,-0.6571784062043784,0.8,1.1322855376659262,0.6991960069382135,-0.695957609318373,15.022162252884836,0.5993329937550029
u50_r7_momentum_63d_k5_balanced_v3_btc_eth,50,7,momentum_63d,5,balanced,3,btc_eth,1.1647750775758683,-0.4829137330105766,0.8,1.1096120373950058,0.7069929212960722,-0.6703920688899274,29.014663003596798,0.6141650111071759
u50_r7_volatility_adjusted_momentum_k5_strict_v4_reduced_momentum,50,7,volatility_adjusted_momentum,5,strict,4,reduced_momentum,1.163765302424688,-0.611617070061947,0.8,1.2123313028453606,0.39332175037919237,-0.30141662629256694,10.700367710568193,0.15497732417213855
u20_r14_volatility_adjusted_momentum_k5_balanced_v3_reduced_momentum,20,14,volatility_adjusted_momentum,5,balanced,3,reduced_momentum,1.1637460351721527,-0.861813896893461,0.8666666666666667,1.022488221018448,0.5814361439018907,-0.7142056371688406,14.750419447808644,0.5966836989038358
u10_r14_momentum_21d_k10_balanced_v4_btc_eth,10,14,momentum_21d,10,balanced,4,btc_eth,1.1618305206748394,-0.7052002373467449,0.8,1.061509528509392,0.34718956677470847,-0.45029521428003405,6.834854246378747,0.2889217558001587
u10_r14_momentum_63d_k10_balanced_v4_btc_eth,10,14,momentum_63d,10,balanced,4,btc_eth,1.1618305206748394,-0.7052002373467449,0.8,1.061509528509392,0.34718956677470847,-0.45029521428003405,6.834854246378747,0.2889217558001587
u10_r14_momentum_126d_k10_balanced_v4_btc_eth,10,14,momentum_126d,10,balanced,4,btc_eth,1.1618305206748394,-0.7052002373467449,0.8,1.061509528509392,0.34718956677470847,-0.45029521428003405,6.834854246378747,0.2889217558001587
u10_r14_volatility_adjusted_momentum_k10_balanced_v4_btc_eth,10,14,volatility_adjusted_momentum,10,balanced,4,btc_eth,1.1618305206748394,-0.7052002373467449,0.8,1.061509528509392,0.34718956677470847,-0.45029521428003405,6.834854246378747,0.2889217558001587
u50_r14_volatility_adjusted_momentum_k5_balanced_v3_reduced_momentum,50,14,volatility_adjusted_momentum,5,balanced,3,reduced_momentum,1.1583693522165928,-0.7676405178028927,0.8,1.0571623180216816,0.633082733661525,-0.784916212394833,15.458817933620542,0.5940093757502541
u50_r7_momentum_21d_k3_balanced_v4_btc_eth,50,7,momentum_21d,3,balanced,4,btc_eth,1.1580763410694883,-0.051489575281193536,0.9333333333333333,1.1926532803797028,0.41819527636620824,-0.5175818638506164,12.962799268724352,0.24404647611369124
u30_r14_volatility_adjusted_momentum_k10_strict_v4_reduced_momentum,30,14,volatility_adjusted_momentum,10,strict,4,reduced_momentum,1.1572361945230656,-0.7573211581384006,0.6666666666666666,0.952855439465149,0.27536911031169464,-0.43205449239518,6.187668884736343,0.17074984060690207
u50_r14_momentum_21d_k10_balanced_v3_btc_eth,50,14,momentum_21d,10,balanced,3,btc_eth,1.156405494693548,-0.9664023619087564,0.8,1.2015384719795066,0.798202244870488,-0.7614369291007541,15.529227893559229,0.589370126697585
u30_r7_volatility_adjusted_momentum_k10_strict_v4_reduced_momentum,30,7,volatility_adjusted_momentum,10,strict,4,reduced_momentum,1.156110889411236,-0.40026427082071303,0.8,1.0426886774150352,0.28671785567671293,-0.36146233487747315,9.583069752631111,0.1581257982120051
u20_r7_momentum_126d_k5_strict_v3_btc_eth,20,7,momentum_126d,5,strict,3,btc_eth,1.1557652580955255,-0.35009679048983766,0.8,1.0895730196128957,0.5611163370413297,-0.6775213885639235,19.662100536469328,0.4313312334989223
u20_r14_momentum_63d_k5_strict_v4_btc_eth,20,14,momentum_63d,5,strict,4,btc_eth,1.1540720958916115,-1.3003051591162487,0.6,0.7428596648969547,0.16985944723267465,-0.348719012096101,5.404470946637364,0.18092429449251038
u20_r7_volatility_adjusted_momentum_k3_strict_v3_btc_eth,20,7,volatility_adjusted_momentum,3,strict,3,btc_eth,1.1534612182316601,-0.4821929385292785,0.8,1.1688308404975118,0.4660229689255575,-0.435023685197924,17.774399436148396,0.3228316150779277
u10_r14_momentum_63d_k3_balanced_v3_btc_eth,10,14,momentum_63d,3,balanced,3,btc_eth,1.1523451702631897,-0.6549334852930758,0.8,1.1687612760114883,0.5345166110431891,-0.6000509616360983,11.343580349419868,0.4203975953729784
u10_r7_momentum_63d_k5_balanced_v4_reduced_momentum,10,7,momentum_63d,5,balanced,4,reduced_momentum,1.1517659603422727,-0.7976415726472643,0.8,1.3017636286323455,0.5385361719980832,-0.6636195250739501,13.595719903125293,0.2967323670073561
u20_r7_volatility_adjusted_momentum_k5_strict_v4_btc_eth,20,7,volatility_adjusted_momentum,5,strict,4,btc_eth,1.150846926567215,-0.7139893601860692,0.6666666666666666,0.9997231864297461,0.2264716748435811,-0.2487950229331466,8.280027144489711,0.1647013892009349
u30_r7_volatility_adjusted_momentum_k3_balanced_v3_btc_eth,30,7,volatility_adjusted_momentum,3,balanced,3,btc_eth,1.1505313548959764,-0.32721229110560723,0.8666666666666667,1.0110951925825031,0.44406011181018124,-0.510032604373508,24.37250168041799,0.437879807867903
u10_r14_volatility_adjusted_momentum_k5_strict_v3_btc_eth,10,14,volatility_adjusted_momentum,5,strict,3,btc_eth,1.149698655587178,-0.9839983790156259,0.8,1.1125294122565388,0.5970844081926954,-0.7954643517363013,10.67599573697097,0.42819144574381945
u20_r7_momentum_126d_k3_balanced_v3_btc_eth,20,7,momentum_126d,3,balanced,3,btc_eth,1.1495942129697196,-0.608708648326923,0.8,1.1002564697818,0.5309296844837965,-0.6986538438002956,20.56060372581951,0.435218590769749
u30_r7_momentum_21d_k3_strict_v4_reduced_momentum,30,7,momentum_21d,3,strict,4,reduced_momentum,1.1493079809417233,-0.5167491399590914,0.8,1.1214206054829368,0.39225084872388627,-0.5625249254338316,10.574299572047293,0.1425172924729408
u10_r14_momentum_21d_k10_balanced_v3_reduced_momentum,10,14,momentum_21d,10,balanced,3,reduced_momentum,1.1486790654635377,-1.0348577873693772,0.7333333333333333,1.058578903056046,0.5849814036565448,-0.802840453953436,8.164912626678372,0.6036440795452975
u10_r14_momentum_63d_k10_balanced_v3_reduced_momentum,10,14,momentum_63d,10,balanced,3,reduced_momentum,1.1486790654635377,-1.0348577873693772,0.7333333333333333,1.058578903056046,0.5849814036565448,-0.802840453953436,8.164912626678372,0.6036440795452975
u10_r14_momentum_126d_k10_balanced_v3_reduced_momentum,10,14,momentum_126d,10,balanced,3,reduced_momentum,1.1486790654635377,-1.0348577873693772,0.7333333333333333,1.058578903056046,0.5849814036565448,-0.802840453953436,8.164912626678372,0.6036440795452975
u10_r14_volatility_adjusted_momentum_k10_balanced_v3_reduced_momentum,10,14,volatility_adjusted_momentum,10,balanced,3,reduced_momentum,1.1486790654635377,-1.0348577873693772,0.7333333333333333,1.058578903056046,0.5849814036565448,-0.802840453953436,8.164912626678372,0.6036440795452975
u30_r14_momentum_21d_k10_balanced_v3_reduced_momentum,30,14,momentum_21d,10,balanced,3,reduced_momentum,1.1480697353533162,-1.036676581059095,0.8,1.062662985596196,0.6129431050995684,-0.7641905030332142,16.120149181141414,0.5992302615643654
u10_r14_volatility_adjusted_momentum_k3_balanced_v3_btc_eth,10,14,volatility_adjusted_momentum,3,balanced,3,btc_eth,1.1477531141907273,-0.9242483690759193,0.7333333333333333,0.8312861524618487,0.32214927869769805,-0.8177255280063196,11.116405080927862,0.42030326235514637
u30_r14_volatility_adjusted_momentum_k10_strict_v3_reduced_momentum,30,14,volatility_adjusted_momentum,10,strict,3,reduced_momentum,1.1474333306591695,-0.745315555386917,0.8,1.159128050340682,0.6324061557041722,-0.6903726906882595,11.89866637249945,0.42956719688438294
u30_r14_momentum_126d_k10_balanced_v3_reduced_momentum,30,14,momentum_126d,10,balanced,3,reduced_momentum,1.1471187144702621,-0.7912088154538778,0.8,1.0812911677033306,0.6544725968910876,-0.7801057739710352,12.53117323174377,0.6179857353789271
u20_r7_momentum_21d_k5_strict_v4_btc_eth,20,7,momentum_21d,5,strict,4,btc_eth,1.1470856690883617,-0.46081360954929634,0.9333333333333333,1.2869110496792981,0.3300185032777663,-0.223002914073271,8.272492696138016,0.1644650618413737
u30_r14_momentum_63d_k3_strict_v3_btc_eth,30,14,momentum_63d,3,strict,3,btc_eth,1.146778427339609,-1.0425297454354072,0.8,1.2289674087898417,0.533480326089572,-0.5480108947614534,10.872571863143303,0.32185691328814986
u20_r14_momentum_63d_k3_strict_v4_btc_eth,20,14,momentum_63d,3,strict,4,btc_eth,1.1463900945131005,-0.9079689576071682,0.6,0.8449954297054123,0.18772978396447693,-0.3257586201379008,5.157983778673434,0.16634323530875256
u20_r14_volatility_adjusted_momentum_k3_balanced_v3_reduced_momentum,20,14,volatility_adjusted_momentum,3,balanced,3,reduced_momentum,1.1443489716455204,-0.4687234347928317,0.8666666666666667,0.9519352621692461,0.41364370429349306,-0.6051829520309215,12.26238399018791,0.42842597403223015
u30_r14_momentum_21d_k10_strict_v4_btc_eth,30,14,momentum_21d,10,strict,4,btc_eth,1.144320479790606,-0.6940168830976721,0.7333333333333333,0.8443164036642214,0.20196744317422133,-0.28121329686774943,5.495331186859244,0.16773110263668878
