name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,expansion_threshold,leadership_threshold,rebalance_days
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,25,False,0.1277559195075506,0.5891355088002609,0.4610959882448551,0.30627732168967947,0.2650818527043281,-0.4171249728930079,0.23043240284619596,0.014230979748221127,0.22413793103448276,0.065,0.7758620689655172,5.194307608100711,-0.19758913655172583,0.3824319274619523,0.8888888888888888,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,25,False,0.2992577567098158,1.5012851602438684,2.4065611748651916,4.65891160692158,0.18532877899033728,-0.06423340512947684,0.14684014869888476,0.012081784386617101,0.1366171003717472,0.01625,0.8633828996282528,4.409851301115242,-0.03525457526196707,0.24233006222820097,0.5724907063197026,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,50,False,0.1132180086087673,0.5402324962215445,0.42374757912110056,0.2634389516704091,0.26504026349372023,-0.4297694319343306,0.22988505747126436,0.014230979748221127,0.22413793103448276,0.13,0.7758620689655172,5.194307608100711,-0.19908852598094562,0.3799942208530058,0.8888888888888888,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,50,False,0.285026221288333,1.4419376997281612,2.338632970124677,4.207591591839762,0.18531086153160115,-0.06774094278568177,0.1449814126394052,0.012081784386617101,0.1366171003717472,0.0325,0.8633828996282528,4.409851301115242,-0.035859773960379204,0.23921396434274067,0.5724907063197026,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,100,False,0.08464093610056334,0.4420353240824928,0.3484299416148312,0.18631376736357885,0.2651639331069629,-0.4542924406406973,0.22824302134646962,0.014230979748221127,0.22413793103448276,0.26,0.7758620689655172,5.194307608100711,-0.20208730483938486,0.37511880763511285,0.8888888888888888,0.5,0.4,14
expansion_filter_t50_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,100,False,0.25697722478160157,1.3216531000548408,2.173784112942312,3.4388575619805546,0.1854930472268192,-0.07472749892949904,0.14312267657992564,0.012081784386617101,0.1366171003717472,0.065,0.8633828996282528,4.409851301115242,-0.03707017135720314,0.2329905374305501,0.5724907063197026,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.2575690584925725,0.7280047278818961,0.7203485648638508,0.3565552955397022,0.47179190462582504,-0.7223818064536145,0.32731253420908596,0.019211822660098517,0.47126436781609193,0.0351,0.5287356321839081,7.012315270935959,-0.4018763074123498,0.549915208952763,1.2720306513409962,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.39539003125580696,1.2643006128933,1.6495148219106437,1.8676692414231528,0.2973538586782813,-0.2117023841729717,0.25092936802973975,0.02137546468401487,0.29275092936802977,0.0115,0.7072490706319703,7.802044609665428,-0.0817618356950216,0.31602543179358866,0.9368029739776952,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.24434592410363454,0.705535386492844,0.698764282263927,0.3373504099911009,0.47190866767527934,-0.7243089584805315,0.32731253420908596,0.019211822660098517,0.47126436781609193,0.08775,0.5287356321839081,7.012315270935959,-0.4023205540174847,0.549915208952763,1.2720306513409962,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.3791044365076328,1.2242957002373418,1.603989903156791,1.7676299397754034,0.29751113132883567,-0.2144704770930742,0.24721189591078066,0.02137546468401487,0.29275092936802977,0.028749999999999998,0.7072490706319703,7.802044609665428,-0.08245572707350379,0.31304617238901833,0.9368029739776952,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.22259345125417673,0.6680596573005885,0.6628760047841569,0.3059728250219907,0.47213968485203944,-0.7274941859237944,0.32676518883415434,0.019211822660098517,0.47126436781609193,0.1755,0.5287356321839081,7.012315270935959,-0.4030609650260426,0.549915208952763,1.2720306513409962,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.35235120320670266,1.1574214253824722,1.5258523127673542,1.6061241482432207,0.29784871765317306,-0.2193798054727616,0.24535315985130113,0.02137546468401487,0.29275092936802977,0.057499999999999996,0.7072490706319703,7.802044609665428,-0.08361162986504023,0.30808824244954325,0.9368029739776952,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.18014210252039442,0.5930470897047407,0.5904368954331556,0.2436834061065015,0.47273800777803626,-0.7392464895277423,0.32567049808429116,0.019211822660098517,0.47126436781609193,0.351,0.5287356321839081,7.012315270935959,-0.4045417870431587,0.549915208952763,1.2720306513409962,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.30027631338197525,1.0231610197685461,1.3614828210882837,1.3105464564481717,0.2988056213823603,-0.2291229829393311,0.24349442379182157,0.02137546468401487,0.29275092936802977,0.11499999999999999,0.7072490706319703,7.802044609665428,-0.0859212498008628,0.2982005165761328,0.9368029739776952,0.5,0.4,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.2648071683974762,0.7440778259229572,0.733718268316142,0.3728715211458006,0.46497195408327846,-0.7101834100489832,0.33004926108374383,0.019512862616310887,0.47126436781609193,0.03565,0.5287356321839081,7.122194854953474,-0.4018763074123498,0.5085617493688988,1.2720306513409962,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3298873827801547,1.173784915650061,1.4668946918327617,1.5582601210131852,0.2740879720150819,-0.2117023841729717,0.24721189591078066,0.0224907063197026,0.29275092936802977,0.0121,0.7072490706319703,8.20910780669145,-0.0817618356950216,0.25294121943591064,0.9368029739776952,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.251309828385172,0.7209427896120272,0.7114925014067314,0.35266631991482206,0.4650743904484307,-0.712599457883786,0.33004926108374383,0.019512862616310887,0.47126436781609193,0.089125,0.5287356321839081,7.122194854953474,-0.4023205540174847,0.5077171762604347,1.2720306513409962,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.31357203377589404,1.1282647272331177,1.4166600927904176,1.4620755174606737,0.27423233035136235,-0.2144704770930742,0.24535315985130113,0.0224907063197026,0.29275092936802977,0.03025,0.7072490706319703,8.20910780669145,-0.08245572707350379,0.24935696825057208,0.9368029739776952,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.22911091308793252,0.6823518887702473,0.674809709591166,0.31972597715195356,0.46528271778041624,-0.716585230667838,0.3289545703338807,0.019512862616310887,0.47126436781609193,0.17825,0.5287356321839081,7.122194854953474,-0.4030609650260426,0.5063095544129936,1.2720306513409962,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.2867922245207979,1.0521819451085734,1.3300323775496568,1.3072863470854261,0.27455697869425405,-0.2193798054727616,0.24349442379182157,0.0224907063197026,0.29275092936802977,0.0605,0.7072490706319703,8.20910780669145,-0.08361162986504023,0.24339788983817567,0.9368029739776952,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.18580525928434444,0.605090781656626,0.600060288873436,0.25500959365881626,0.4658401277294801,-0.7286206633188004,0.3284072249589491,0.019512862616310887,0.47126436781609193,0.3565,0.5287356321839081,7.122194854953474,-0.4045417870431587,0.5034943107181127,1.2720306513409962,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.2347468368929222,0.8995295299609852,1.1492756614859818,1.0245451324063821,0.27551997860809024,-0.2291229829393311,0.23977695167286245,0.0224907063197026,0.29275092936802977,0.121,0.7072490706319703,8.20910780669145,-0.0859212498008628,0.2315346627099062,0.9368029739776952,0.5,0.5,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.24753783498548843,0.7178508282552886,0.7033100362158909,0.34357967789766686,0.45931472403278634,-0.7204670442098036,0.3289545703338807,0.018664477285166937,0.47126436781609193,0.0341,0.5287356321839081,6.812534209085932,-0.40293548727121553,0.5085617493688988,1.2720306513409962,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3393754996511542,1.2194450185656962,1.5192838602021281,1.7271490775978253,0.26844226813147826,-0.19649461882188457,0.24535315985130113,0.02137546468401487,0.29275092936802977,0.0115,0.7072490706319703,7.802044609665428,-0.07189830674255904,0.25423284307382166,0.9368029739776952,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.23479650364148985,0.6954404140657627,0.6819353492213411,0.32502920124371365,0.45942204004977943,-0.7223858740785403,0.3289545703338807,0.018664477285166937,0.47126436781609193,0.08524999999999999,0.5287356321839081,6.812534209085932,-0.403378947187807,0.5077171762604347,1.2720306513409962,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.32375267222098514,1.1752195807380044,1.4712313406623656,1.622759999374226,0.26858599440003567,-0.19950742706612912,0.24349442379182157,0.02137546468401487,0.29275092936802977,0.028749999999999998,0.7072490706319703,7.802044609665428,-0.07329249916527847,0.2513955758595128,0.9368029739776952,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.2138279441002071,0.6580604934304911,0.6466615690259839,0.2947084043931125,0.4596375580361291,-0.725557672983704,0.3278598795840175,0.018664477285166937,0.47126436781609193,0.17049999999999998,0.5287356321839081,6.812534209085932,-0.4041180470487925,0.5063095544129936,1.2720306513409962,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.29808799457414614,1.1012730363485483,1.3879288245094763,1.4575846916292565,0.2689091609730636,-0.20450818143606453,0.241635687732342,0.02137546468401487,0.29275092936802977,0.057499999999999996,0.7072490706319703,7.802044609665428,-0.07561382439900322,0.24667393671324356,0.9368029739776952,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.17287472911243085,0.5832317628185965,0.5747789434929262,0.23502616743296856,0.46020581234786856,-0.7355552405105537,0.32731253420908596,0.018664477285166937,0.47126436781609193,0.34099999999999997,0.5287356321839081,6.812534209085932,-0.40559624677076356,0.5034943107181127,1.2720306513409962,0.5,0.6,14
expansion_sizing_eth_tilt_e50_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.24813120489271734,0.9528087450274909,1.2125823181721684,1.157151134500457,0.2698675746841517,-0.21443284070220936,0.23977695167286245,0.02137546468401487,0.29275092936802977,0.11499999999999999,0.7072490706319703,7.802044609665428,-0.08024774185092654,0.23725743171163027,0.9368029739776952,0.5,0.6,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,10,False,0.24720846924893602,0.8045451336150715,0.8077993307288963,0.4095435719072765,0.35334446929506447,-0.603619458846996,0.33004926108374383,0.016694033935413247,0.38697318007662834,0.030500000000000003,0.6130268199233717,6.093322386425834,-0.22336765343852127,0.4289679845044696,1.2720306513409962,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,10,False,0.3390037015161771,1.4223835950695083,2.114886279790703,2.299272062797749,0.22198809900613284,-0.14743957750857817,0.2342007434944238,0.017657992565055763,0.22769516728624536,0.009500000000000001,0.7723048327137546,6.445167286245353,-0.06714357413735184,0.25344489358454614,0.8847583643122676,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,25,False,0.2358268115278972,0.7784903640683267,0.7823387809103095,0.38914006807942336,0.35342966641698437,-0.6060203789648436,0.33004926108374383,0.016694033935413247,0.38697318007662834,0.07625000000000001,0.6130268199233717,6.093322386425834,-0.22336765343852127,0.4279613798435591,1.2720306513409962,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,25,False,0.32611197410394754,1.378434045328422,2.0646098386712675,2.178735744848233,0.22205232120822602,-0.14967945280884165,0.2342007434944238,0.017657992565055763,0.22769516728624536,0.02375,0.7723048327137546,6.445167286245353,-0.06784757387348639,0.25155567068339213,0.8847583643122676,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,50,False,0.21707006758876912,0.735012271201523,0.7399123688808519,0.3558562759758241,0.35361080882441503,-0.6099936469956098,0.32950191570881227,0.016694033935413247,0.38697318007662834,0.15250000000000002,0.6130268199233717,6.093322386425834,-0.22336765343852127,0.42628370540870875,1.2720306513409962,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,50,False,0.30488046405852587,1.3048410833402,1.9727799006748825,1.9874552224644357,0.22222749182584248,-0.1534024317189272,0.23234200743494424,0.017657992565055763,0.22769516728624536,0.0475,0.7723048327137546,6.445167286245353,-0.06902031622394778,0.24840934300367867,0.8847583643122676,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,development,100,False,0.18034187758512066,0.6479214139508516,0.6539965615003726,0.2902706782093308,0.35411959975861534,-0.6212886492622787,0.3289545703338807,0.016694033935413247,0.38697318007662834,0.30500000000000005,0.6130268199233717,6.093322386425834,-0.22336765343852127,0.42292835653900784,1.2720306513409962,0.6,0.4,14
expansion_sizing_t60_14d,Macro gate plus expansion probability sizing.,expansion_probability_sizing,holdout,100,False,0.26335699935143264,1.1566792932942749,1.7717342976762083,1.6376858279048738,0.22283248800686098,-0.16081045269125327,0.22862453531598512,0.017657992565055763,0.22769516728624536,0.095,0.7723048327137546,6.445167286245353,-0.07136358638825824,0.2421256019775413,0.8847583643122676,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,10,True,0.14785020463567666,1.1262516054235239,1.1385822317731478,0.6552617507157272,0.12986818019452295,-0.22563533500037702,0.20634920634920634,0.006568144499178982,0.11302681992337164,0.012,0.8869731800766284,2.397372742200328,-0.11474719552985446,0.1827583825253707,0.7816091954022989,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,10,True,0.059771019573905626,0.9429657325001891,0.8136209841858121,1.1820789411061863,0.06369960897781304,-0.05056432146398959,0.09107806691449814,0.0055762081784386614,0.04553903345724907,0.003,0.9544609665427509,2.0353159851301115,-0.03489145604291999,0.06041967014514471,0.3643122676579926,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,25,True,0.14373778117451108,1.098977139756319,1.1131500700113444,0.6257697741821625,0.1298190673518895,-0.22969754549485288,0.20580186097427478,0.006568144499178982,0.11302681992337164,0.03,0.8869731800766284,2.397372742200328,-0.11507839667787145,0.1801106719821497,0.7816091954022989,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,25,True,0.056536578141064275,0.8941215820645395,0.7791471104476214,1.0949614259838052,0.06376490133522866,-0.05163339712197357,0.09107806691449814,0.0055762081784386614,0.04553903345724907,0.0075,0.9544609665427509,2.0353159851301115,-0.03525457526196707,0.059623936049143955,0.3643122676579926,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,50,True,0.13691126533151388,1.0531898758009721,1.0701567071811238,0.5790921965511138,0.12977218886078615,-0.23642395139653616,0.20525451559934318,0.006568144499178982,0.11302681992337164,0.06,0.8869731800766284,2.397372742200328,-0.11563039859123292,0.17570441400344805,0.7816091954022989,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,50,True,0.051165082055447675,0.8124423570423567,0.7176760769464563,0.9579071232220334,0.06391257674975151,-0.05341340597128863,0.08921933085501858,0.0055762081784386614,0.04553903345724907,0.015,0.9544609665427509,2.0353159851301115,-0.035859773960379204,0.05829837626609535,0.3643122676579926,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,development,100,True,0.12336092859252434,0.9605436604376555,0.9799252685620371,0.4882508909104196,0.12980970766169866,-0.2526588909290032,0.20525451559934318,0.006568144499178982,0.11302681992337164,0.12,0.8869731800766284,2.397372742200328,-0.11673440241795607,0.16691662152104603,0.7816091954022989,0.6,0.4,14
expansion_filter_t60_14d,Macro gate plus expansion threshold filter.,expansion_threshold_filter,holdout,100,True,0.040493906479123654,0.6487524219520546,0.5862803090001079,0.694434064893563,0.0643522908907976,-0.05831209689480055,0.08921933085501858,0.0055762081784386614,0.04553903345724907,0.03,0.9544609665427509,2.0353159851301115,-0.03707017135720314,0.05564974561357294,0.3643122676579926,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.2558445466195267,0.7997071155427968,0.8153303580353932,0.4176202446589666,0.3730087917411904,-0.6126248664703797,0.32731253420908596,0.01767925561029009,0.38697318007662834,0.032299999999999995,0.6130268199233717,6.452928297755883,-0.22214473009034663,0.4412689630779809,1.2720306513409962,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3997828574181812,1.4478378354984418,2.256487605127902,2.441521324584136,0.25353740528698837,-0.1637433404298757,0.23977695167286245,0.018029739776951673,0.22769516728624536,0.0097,0.7723048327137546,6.580855018587361,-0.0817618356950216,0.31613496196127033,0.8847583643122676,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.24371568959898515,0.7736015160136025,0.7894762864384317,0.39615216974960116,0.37308405748230533,-0.6152072567292319,0.32731253420908596,0.01767925561029009,0.38697318007662834,0.08075,0.6130268199233717,6.452928297755883,-0.2223769391840087,0.4402602451714561,1.2720306513409962,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.38601959146541676,1.4084916647217915,2.208504697958055,2.325534646105836,0.25361155802883667,-0.1659917611254753,0.2379182156133829,0.018029739776951673,0.22769516728624536,0.02425,0.7723048327137546,6.580855018587361,-0.08245572707350379,0.3141501867817109,0.8847583643122676,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.22374216535854408,0.7300400667804323,0.7464076317189546,0.36117906297389346,0.3732481053075966,-0.619477118956689,0.32676518883415434,0.01767925561029009,0.38697318007662834,0.1615,0.6130268199233717,6.452928297755883,-0.2227639543401123,0.43857904866058206,1.2720306513409962,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.3633592388937601,1.3426478772618025,2.124922173398261,2.1366339950575277,0.25379523089046735,-0.17006152655732543,0.23605947955390336,0.018029739776951673,0.22769516728624536,0.0485,0.7723048327137546,6.580855018587361,-0.08361162986504023,0.31084472789709494,0.8847583643122676,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.18468484508164806,0.6427832850725671,0.6591034862872943,0.29413556306354477,0.3737207170975648,-0.6278902257111594,0.3262178434592228,0.01767925561029009,0.38697318007662834,0.323,0.6130268199233717,6.452928297755883,-0.223537984652319,0.43521665563883416,1.2720306513409962,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l40_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.3190651349257112,1.2101761479766344,1.9429226562272546,1.790962632716775,0.25438722572415307,-0.17815287102987176,0.23234200743494424,0.018029739776951673,0.22769516728624536,0.097,0.7723048327137546,6.580855018587361,-0.0859212498008628,0.30424318418280816,0.8847583643122676,0.6,0.4,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.2638457220717163,0.8238186223641562,0.8408621839522372,0.4446448554880695,0.3670923993545702,-0.593385302483941,0.32950191570881227,0.018226600985221674,0.38697318007662834,0.033299999999999996,0.6130268199233717,6.65270935960591,-0.22214473009034663,0.4214017203381921,1.2720306513409962,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3307539074606536,1.3511785537544034,1.965547384096917,2.019953340345474,0.23048260584547978,-0.1637433404298757,0.23605947955390336,0.018773234200743494,0.22769516728624536,0.010100000000000001,0.7723048327137546,6.852230483271375,-0.0817618356950216,0.25215480716713,0.8847583643122676,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.25126868777020306,0.7964884932928096,0.8136895359174526,0.4211943616626229,0.36715971811248493,-0.5965623252370826,0.32950191570881227,0.018226600985221674,0.38697318007662834,0.08325,0.6130268199233717,6.65270935960591,-0.2223769391840087,0.42040690715314444,1.2720306513409962,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.3171361415880072,1.306206214559794,1.9141584946797474,1.910553508425517,0.23054920804248638,-0.1659917611254753,0.23605947955390336,0.018773234200743494,0.22769516728624536,0.02525,0.7723048327137546,6.852230483271375,-0.08245572707350379,0.2495186156414666,0.8847583643122676,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.23056545233658032,0.7508786340090443,0.768690153145956,0.38312182008432755,0.36731197930834847,-0.6018071544080454,0.3284072249589491,0.018226600985221674,0.38697318007662834,0.1665,0.6130268199233717,6.65270935960591,-0.2227639543401123,0.41874888517806497,1.2720306513409962,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,50,False,0.29472758451842385,1.230945835926626,1.821238292333405,1.7330644413513199,0.2307284559640734,-0.17006152655732543,0.2342007434944238,0.018773234200743494,0.22769516728624536,0.0505,0.7723048327137546,6.852230483271375,-0.08361162986504023,0.2451323589208485,0.8847583643122676,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,100,False,0.1901117491903479,0.659503183598448,0.6767274766355788,0.3105838103004658,0.3677664892484566,-0.6121109436014373,0.3284072249589491,0.018226600985221674,0.38697318007662834,0.333,0.6130268199233717,6.65270935960591,-0.223537984652319,0.41543284122790647,1.2720306513409962,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l50_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,100,False,0.2509704693492898,1.0795836547184878,1.6210964681387925,1.4087365973866812,0.23134203504361575,-0.17815287102987176,0.22862453531598512,0.018773234200743494,0.22769516728624536,0.101,0.7723048327137546,6.852230483271375,-0.0859212498008628,0.23638754779383464,0.8847583643122676,0.6,0.5,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,10,False,0.25021726136183897,0.7996567965193534,0.8131535904930396,0.4116355241490466,0.3625759766419992,-0.6078611943881679,0.3284072249589491,0.017542419266557197,0.38697318007662834,0.03205,0.6130268199233717,6.402983032293377,-0.22336765343852127,0.4214017203381921,1.2720306513409962,0.6,0.6,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,10,False,0.3439489424499156,1.4230250286253994,2.109938492859938,2.3328128597621918,0.22492525140559697,-0.14743957750857817,0.2342007434944238,0.017657992565055763,0.22769516728624536,0.009500000000000001,0.7723048327137546,6.445167286245353,-0.06714357413735184,0.25344489358454614,0.8847583643122676,0.6,0.6,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,25,False,0.23822741924865953,0.7729632324872091,0.7867497935791832,0.3902340200483937,0.3626716739500489,-0.6104732212202219,0.3284072249589491,0.017542419266557197,0.38697318007662834,0.080125,0.6130268199233717,6.402983032293377,-0.22336765343852127,0.42040690715314444,1.2720306513409962,0.6,0.6,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,holdout,25,False,0.3310100258280395,1.3796604188802462,2.060461266339653,2.211459352746154,0.22498761807096523,-0.14967945280884165,0.2342007434944238,0.017657992565055763,0.22769516728624536,0.02375,0.7723048327137546,6.445167286245353,-0.06784757387348639,0.25155567068339213,0.8847583643122676,0.6,0.6,14
expansion_sizing_eth_tilt_e60_l60_14d,Macro gate plus expansion sizing and ETH leadership tilt.,expansion_sizing_eth_tilt,development,50,False,0.2184811580554804,0.7284267816686828,0.7430291806457556,0.3553740437145732,0.3628702547725225,-0.614792109665045,0.32731253420908596,0.017542419266557197,0.38697318007662834,0.16025,0.6130268199233717,6.402983032293377,-0.22336765343852127,0.41874888517806497,1.2720306513409962,0.6,0.6,14
