candidate,split,positive_invested_week_percentage,missed_upside_while_in_cash,avoided_downside_while_in_cash,average_exposure
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.50,development,0.4482758620689655,12.551085379908097,10.818700434027312,0.3871449925261584
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.60,development,0.4590163934426229,11.459254379271387,9.99315932215126,0.4080717488789238
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.70,development,0.467005076142132,9.997677284931823,8.683622319231773,0.4490533134030892
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.40,development,0.4497607655502392,9.738091082317652,8.355817515906505,0.4202790234180368
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.50,development,0.4497607655502392,9.738091082317652,8.355817515906505,0.4281265570503239
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.60,development,0.4545454545454545,9.516187181907636,8.284869598127598,0.4385899352267065
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4595166915794718
target_a_30d_loss_gt_20__gradient_boosting|halve_if_high|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.40,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4490533134030892
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.50,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4534130543099153
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.60,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.456028898854011
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.70,development,0.4593301435406698,9.364032807489163,8.17326975843665,0.4673642252117588
target_a_30d_loss_gt_20__gradient_boosting|halve_if_rising|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.40,development,0.4715025906735751,10.441558985257371,9.426676685850849,0.4289985052316891
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.40,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.50,development,0.4715025906735751,10.336256520047638,9.285015366393472,0.4368460388639761
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.50,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.60,development,0.4744897959183674,10.04393932060998,9.013134150868536,0.4455655206776283
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.60,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.70,development,0.4797979797979798,9.598262477329753,8.591693082714599,0.4595166915794718
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_trend_negative|0.70,holdout,0.4651162790697674,2.840894680513186,3.403422839325423,0.2894981412639405
target_a_30d_loss_gt_20__gradient_boosting|cash_if_high_and_macro_stress|0.40,development,0.4270833333333333,12.030322055202356,10.394260980378714,0.3923766816143498
