candidate,fold,fold_sharpe,fold_return,positive_fold
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,8,1.9784495799853947,3.0215495647289794,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,9,-0.4894476519035055,-0.5228723169312384,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,10,0.3971716793799085,0.1389541758125037,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,11,0.1619880923639814,0.0157410492226532,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,12,-0.3230632198353784,-0.4174995314610336,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,13,-0.4613506629876414,-0.4805149762374122,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.40,14,0.6873835056708713,0.2400656220175505,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,0,1.613232105418726,2.728221539770625,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,1,0.2055660693950172,-0.0404026975291447,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,2,-0.3377334155841041,-0.529913230838048,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,3,0.4350466013165522,0.1504914993884405,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,4,0.2571494973363692,0.0116420716238554,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,5,1.778865030160302,2.764027068122002,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,6,0.8514693816381181,0.8439186093328415,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,7,2.1022164289978726,3.512810878263052,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,8,1.9592498552539568,2.9681730357499205,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,9,-0.4927316133182972,-0.5253985567605328,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,10,0.4365423393938224,0.1615407236794164,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,11,0.1742428700444928,0.0213577976048826,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,12,-0.3474837859373134,-0.4309853470424112,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,13,-0.5012154091538709,-0.4996580482269247,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.50,14,0.6509303890113923,0.2245381067171192,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,0,1.6248529302563832,2.775549579909036,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,1,0.2163318456771627,-0.0325194277065549,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,2,-0.3210095274580015,-0.5215636844185318,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,3,0.4591390805678135,0.170926199553536,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,4,0.2784471389694197,0.0269748474350131,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,5,1.7600017622800033,2.710156422257595,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,6,0.8470478341906781,0.8347382053243457,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,7,2.094327770142469,3.4903427352188308,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,8,1.947901123518093,2.938308876503568,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,9,-0.5023807484264997,-0.5298502823690603,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,10,0.4172952987856132,0.1506455596241689,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,11,0.1488090675979179,0.009187469284889,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,12,-0.3474837859373134,-0.4309853470424112,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,13,-0.5040509556649898,-0.500938883567368,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.60,14,0.6437927423108138,0.2214033871973098,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,0,1.6248529302563832,2.775549579909036,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,1,0.2163318456771627,-0.0325194277065549,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,2,-0.3210095274580015,-0.5215636844185318,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,3,0.4725749624655271,0.1825869327294791,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,4,0.2784471389694197,0.0269748474350131,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,5,1.7600017622800033,2.710156422257595,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,6,0.8470478341906781,0.8347382053243457,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,7,2.104845659259177,3.5350600611475604,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,8,1.947901123518093,2.938308876503568,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,9,-0.5023807484264997,-0.5298502823690603,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,10,0.4365927358624903,0.1621043269281867,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,11,0.1488090675979179,0.009187469284889,True
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,12,-0.3355555069923257,-0.4253187832197974,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,13,-0.5040509556649898,-0.500938883567368,False
target_a_30d_loss_gt_20__logistic_regression|halve_if_rising|0.70,14,0.6671814754207697,0.2335668002319939,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,0,1.4283662797693124,2.188210437682865,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,1,0.1442315585831008,-0.0613654772686254,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,2,-0.6125403845794181,-0.6398383571064916,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,3,0.0768066601615723,-0.1033739557965408,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,4,-0.1261576365467794,-0.2061683847781027,False
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,5,2.274398313300617,4.759614490725715,True
target_a_30d_loss_gt_20__logistic_regression|cash_if_high_and_trend_negative|0.40,6,0.9927055719543816,1.2100105708627296,True
