feature,importance,abs_importance,target,model,model_config
BTC_drawdown_from_90d_high,0.6067984543739442,0.6067984543739442,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
volatility_4h_30d_btc_eth_avg,0.0854721733650223,0.0854721733650223,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_drawdown_from_90d_high,0.0540314604133386,0.0540314604133386,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_rv_63d,0.0287300713029028,0.0287300713029028,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
BTC_momentum_126d,0.0263607167756175,0.0263607167756175,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
tvl_change_90d,0.0253235086470339,0.0253235086470339,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
eth_btc_relative_weakness_63d,0.0243999922094023,0.0243999922094023,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
drawdown_4h_30d_btc_eth_avg,0.022945272424228,0.022945272424228,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
trend_4h_14d_btc_eth_avg,0.0141570786671667,0.0141570786671667,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
equity_realized_vol_21d,0.0123614307651221,0.0123614307651221,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
rates_10y_change_21d,0.0114031033061032,0.0114031033061032,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_downside_semivariance_21d,0.0099969240976079,0.0099969240976079,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_rv_21d,0.008671991123021,0.008671991123021,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
BTC_rv_acceleration,0.0073688811032193,0.0073688811032193,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
BTC_rv_percentile,0.00697136480548,0.00697136480548,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
trend_4h_7d_btc_eth_avg,0.0056822544112652,0.0056822544112652,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
yield_curve_slope_change_21d,0.0056727957104657,0.0056727957104657,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
cross_sectional_dispersion,0.0055425204090503,0.0055425204090503,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
BTC_momentum_63d,0.0049129739164739,0.0049129739164739,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_momentum_126d,0.0046215342716815,0.0046215342716815,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_momentum_63d,0.0045777199330901,0.0045777199330901,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
tvl_change_30d,0.0044771647821969,0.0044771647821969,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_rv_percentile,0.0043932947606982,0.0043932947606982,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
ETH_rv_acceleration,0.0033715315995388,0.0033715315995388,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
BTC_rv_63d,0.0027724838073092,0.0027724838073092,target_d_future_drawdown_gt_25,gradient_boosting,target_d_future_drawdown_gt_25__gradient_boosting
usd_trend_63d,1.6838986309782098,1.6838986309782098,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
funding_sum_7d,1.5620386487599116,1.5620386487599116,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
funding_level,1.560786720222844,1.560786720222844,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
ETH_rv_percentile,-1.3628556149996471,1.3628556149996471,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_momentum_63d,-1.3568296579278645,1.3568296579278645,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
ETH_below_200dma,1.2803430872564172,1.2803430872564172,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
ETH_below_100dma,-1.258425777197553,1.258425777197553,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
stablecoin_supply_change_7d,-1.1540578604541385,1.1540578604541385,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_momentum_126d,-0.9940300252667598,0.9940300252667598,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
cross_sectional_dispersion,0.967084705192848,0.967084705192848,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
volatility_4h_30d_btc_eth_avg,-0.9540242641606173,0.9540242641606173,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
ETH_rv_acceleration,0.931126014784028,0.931126014784028,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
real_yield_10y_change_21d,-0.9288312272526086,0.9288312272526086,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
credit_spread_change_21d,0.9256367667089944,0.9256367667089944,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_below_100dma,-0.9212297611480118,0.9212297611480118,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_drawdown_from_90d_high,-0.8940655804098693,0.8940655804098693,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_below_200dma,0.8765968748842226,0.8765968748842226,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
ETH_lower_high_low_proxy,-0.8300050003825404,0.8300050003825404,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_rv_63d,0.8273287058899552,0.8273287058899552,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
credit_spread_level,-0.7830048951598831,0.7830048951598831,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
vix_level,0.7683166710225876,0.7683166710225876,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
tvl_change_90d,-0.7539625305777269,0.7539625305777269,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
trend_4h_14d_btc_eth_avg,-0.7257955030028235,0.7257955030028235,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
BTC_rv_acceleration,-0.703704781088464,0.703704781088464,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
ETH_downside_semivariance_21d,-0.7017760008211581,0.7017760008211581,target_e_frozen_future_dd_gt_20,logistic_regression,target_e_frozen_future_dd_gt_20__logistic_regression
usd_trend_63d,1.4229485760022025,1.4229485760022025,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
funding_sum_7d,1.1447880483392532,1.1447880483392532,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
funding_level,1.14065154268756,1.14065154268756,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_below_100dma,-1.101521299663296,1.101521299663296,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_rv_percentile,-1.0817094508714202,1.0817094508714202,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_below_200dma,1.0266087333520464,1.0266087333520464,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
BTC_momentum_63d,-0.9890801652078458,0.9890801652078458,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
stablecoin_supply_change_7d,-0.943663309214646,0.943663309214646,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
cross_sectional_dispersion,0.808463159147891,0.808463159147891,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
BTC_below_200dma,0.7601530856589143,0.7601530856589143,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_lower_high_low_proxy,-0.6733899745302642,0.6733899745302642,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
trend_4h_14d_btc_eth_avg,-0.5289856429019113,0.5289856429019113,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
real_yield_10y_change_21d,-0.5188467124496933,0.5188467124496933,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
yield_curve_slope_change_21d,-0.5023293077336985,0.5023293077336985,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
tvl_change_90d,-0.4971526325460895,0.4971526325460895,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
BTC_momentum_126d,-0.4968585783117075,0.4968585783117075,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
BTC_below_100dma,-0.4675679171209832,0.4675679171209832,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_rv_acceleration,0.454023847904518,0.454023847904518,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_downside_semivariance_21d,-0.4411677605752808,0.4411677605752808,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
usd_change_5d,-0.4342974506355208,0.4342974506355208,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
credit_spread_level,-0.4279129686071989,0.4279129686071989,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
vix_level,0.3855677439115306,0.3855677439115306,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
equity_momentum_21d,0.3592688620318612,0.3592688620318612,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
BTC_rv_acceleration,-0.3484587701815448,0.3484587701815448,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_momentum_126d,0.3441665456269605,0.3441665456269605,target_e_frozen_future_dd_gt_20,elastic_net_logistic,target_e_frozen_future_dd_gt_20__elastic_net_logistic
ETH_rv_63d,0.0983502519390408,0.0983502519390408,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
BTC_rv_63d,0.0895681675072256,0.0895681675072256,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
usd_trend_63d,0.0603202811284101,0.0603202811284101,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
ETH_rv_21d,0.0517352693157031,0.0517352693157031,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
volatility_4h_7d_btc_eth_avg,0.0466524874699392,0.0466524874699392,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
eth_btc_relative_weakness_63d,0.0460998544053386,0.0460998544053386,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
volatility_4h_30d_btc_eth_avg,0.0392880804673994,0.0392880804673994,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
BTC_rv_percentile,0.0294053543836536,0.0294053543836536,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
stablecoin_supply_change_30d,0.0276029192644358,0.0276029192644358,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
tvl_change_90d,0.0246606695457924,0.0246606695457924,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
vix_level,0.0240427956796548,0.0240427956796548,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
ETH_drawdown_from_90d_high,0.0238109224568817,0.0238109224568817,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
ETH_rv_percentile,0.0237691223055757,0.0237691223055757,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
ETH_momentum_126d,0.023287130266288,0.023287130266288,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
BTC_momentum_63d,0.0218058350441578,0.0218058350441578,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
equity_realized_vol_21d,0.021528405740132,0.021528405740132,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
cross_sectional_dispersion,0.021391701791424,0.021391701791424,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
yield_curve_slope_change_21d,0.0208074356130225,0.0208074356130225,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
BTC_momentum_126d,0.0203790592808578,0.0203790592808578,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
ETH_downside_semivariance_21d,0.0191581528193362,0.0191581528193362,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
funding_level,0.0176880033361548,0.0176880033361548,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
funding_sum_7d,0.0174547904749845,0.0174547904749845,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
stablecoin_supply_change_7d,0.0170085109796133,0.0170085109796133,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
tvl_change_30d,0.0150197041809694,0.0150197041809694,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
tvl_growth_30d,0.0136174837894325,0.0136174837894325,target_e_frozen_future_dd_gt_20,random_forest,target_e_frozen_future_dd_gt_20__random_forest
ETH_rv_percentile,0.1424184939847164,0.1424184939847164,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
cross_sectional_dispersion,0.1353640167920966,0.1353640167920966,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
stablecoin_supply_change_30d,0.0801134637982547,0.0801134637982547,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
ETH_rv_63d,0.060677701195477,0.060677701195477,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
tvl_change_90d,0.0556414824836656,0.0556414824836656,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
usd_trend_63d,0.0510181404602502,0.0510181404602502,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
ETH_momentum_63d,0.0479300961539378,0.0479300961539378,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
funding_sum_7d,0.041272722668786,0.041272722668786,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
BTC_momentum_126d,0.0387829147294407,0.0387829147294407,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
yield_curve_slope_change_21d,0.0274791315907189,0.0274791315907189,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
volume_shock_4h_btc_eth_avg,0.0257403457465864,0.0257403457465864,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
ETH_drawdown_from_90d_high,0.0241520243347383,0.0241520243347383,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
BTC_rv_21d,0.0185954098523995,0.0185954098523995,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
BTC_rv_63d,0.0173206850099246,0.0173206850099246,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
equity_realized_vol_21d,0.0172620535677236,0.0172620535677236,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
drawdown_4h_30d_btc_eth_avg,0.0168266785599022,0.0168266785599022,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
funding_level,0.0167855363258726,0.0167855363258726,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
ETH_momentum_126d,0.0156240671017478,0.0156240671017478,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
ETH_below_100dma,0.0155544639858623,0.0155544639858623,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
eth_btc_relative_weakness_63d,0.0129580341339351,0.0129580341339351,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
real_yield_10y_change_21d,0.0127899901062326,0.0127899901062326,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
vix_change_21d,0.0125598413109654,0.0125598413109654,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
BTC_rv_percentile,0.012229092012275,0.012229092012275,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
rates_10y_change_21d,0.0118245609938477,0.0118245609938477,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
BTC_drawdown_from_90d_high,0.0113020272814832,0.0113020272814832,target_e_frozen_future_dd_gt_20,gradient_boosting,target_e_frozen_future_dd_gt_20__gradient_boosting
