,ret
2017-03-31,0.006174044772542615
2017-04-30,0.04081203511271453
2017-05-31,0.02701735280139653
2017-06-30,0.02318917008257516
2017-07-31,0.026439415817853227
2017-08-31,0.006063971149634213
2017-09-30,0.02362324309169972
2017-10-31,0.050422437464658826
2017-11-30,0.026828043142696774
2017-12-31,0.033595385172015366
2018-01-31,0.0631857425577895
2018-02-28,-0.07808817905240936
2018-03-31,0.00022695266397985736
2018-04-30,0.06583581694061133
2018-05-31,0.010684801589799271
2018-06-30,0.012363726482170656
2018-07-31,0.024936366412521112
2018-08-31,0.011563496119619444
2018-09-30,-0.004315893419820692
2018-10-31,-0.025213443870284246
2018-11-30,0.006898074559628271
2018-12-31,-0.03474572836797705
2019-01-31,0.04671208465099275
2019-02-28,0.01299203350018325
2019-03-31,0.012304660744459623
2019-04-30,0.030050484988824618
2019-05-31,-0.06733485999900672
2019-06-30,0.046935298466172226
2019-07-31,0.012465173326600056
2019-08-31,-0.017348239217715618
2019-09-30,0.01844570295346826
2019-10-31,0.013620854579489739
2019-11-30,0.013598922919307546
2019-12-31,0.009240560075524124
2020-01-31,-0.002927428185524019
2020-02-29,-0.037455500672839565
2020-03-31,-0.10607438660681419
2020-04-30,0.04460992471338256
2020-05-31,0.0126501228390663
2020-06-30,0.014618954058895088
2020-07-31,0.019069949156493845
2020-08-31,0.01566821300239866
2020-09-30,0.0011175738493631867
2020-10-31,0.0029484513293714016
2020-11-30,0.034685750791322974
2020-12-31,0.012365378497423337
2021-01-31,0.007965554720986773
2021-02-28,0.002949195359844384
2021-03-31,0.008748543476002315
2021-04-30,0.026423459391740504
2021-05-31,0.007905861852091396
2021-06-30,0.019299021385305724
2021-07-31,0.00912563667497756
2021-08-31,0.009292331773170183
2021-09-30,-0.003944661064325662
2021-10-31,0.020201057507367674
2021-11-30,0.010309919724618059
2021-12-31,0.022845498006545516
2022-01-31,-0.05450459605397878
2022-02-28,-0.013885557819442665
2022-03-31,0.045195750654084356
2022-04-30,-0.039856136994041995
2022-05-31,-0.04159238690213587
2022-06-30,-0.018239070094296168
2022-07-31,0.012683224861513196
2022-08-31,-0.008208265466152944
2022-09-30,-0.08722677222756671
2022-10-31,0.01707203929031964
2022-11-30,0.020798831911589342
2022-12-31,-0.017708028326643754
2023-01-31,0.017175277746034702
2023-02-28,-0.005670532985436834
2023-03-31,0.020061360792325147
2023-04-30,0.007916626351965023
2023-05-31,0.008045474957228857
2023-06-30,0.024188920773798125
