timestamp,hl_8h,okx_8h,dispersion
2026-06-03 00:00:00+00:00,9.7859e-05,8.65678874748e-05,1.1291112525199998e-05
2026-06-03 08:00:00+00:00,4.14323e-05,2.78658186139e-05,1.35664813861e-05
2026-06-03 16:00:00+00:00,7.19574e-05,0.0001,-2.80426e-05
2026-06-04 00:00:00+00:00,0.0001,9.87113820589e-05,1.2886179411000011e-06
2026-06-04 08:00:00+00:00,6.32244e-05,2.09870467977e-05,4.2237353202300004e-05
2026-06-04 16:00:00+00:00,1.7781400000000002e-05,1.5995235891e-06,1.6181876410900002e-05
2026-06-05 00:00:00+00:00,5.2449300000000006e-05,3.66527172313e-05,1.5796582768700006e-05
2026-06-05 08:00:00+00:00,4.61436e-05,2.06005907985e-05,2.5543009201500004e-05
2026-06-05 16:00:00+00:00,6.40871e-05,-4.95880636278e-05,0.00011367516362780001
2026-06-06 00:00:00+00:00,5.50529e-05,-2.51353994586e-05,8.01882994586e-05
2026-06-06 08:00:00+00:00,9.11366e-05,-3.37977745229e-05,0.0001249343745229
2026-06-06 16:00:00+00:00,2.0505600000000002e-05,5.2962402562e-06,1.5209359743800002e-05
2026-06-07 00:00:00+00:00,4.19366e-05,-1.2707252249e-05,5.4643852249e-05
2026-06-07 08:00:00+00:00,8.548210000000001e-05,-7.81048412537e-05,0.0001635869412537
2026-06-07 16:00:00+00:00,0.0001,2.90588944828e-05,7.094110551720001e-05
2026-06-08 00:00:00+00:00,9.02907e-05,5.51876461949e-05,3.51030538051e-05
2026-06-08 08:00:00+00:00,8.06743e-05,4.24550662021e-05,3.82192337979e-05
2026-06-08 16:00:00+00:00,8.35956e-05,-7.55486509945e-05,0.00015914425099449998
2026-06-09 00:00:00+00:00,8.86766e-05,-1.25192203038e-05,0.00010119582030380001
2026-06-09 08:00:00+00:00,6.724340000000001e-05,-7.6999774469e-06,7.49433774469e-05
2026-06-09 16:00:00+00:00,9.55142e-05,3.6350401157e-05,5.916379884299999e-05
2026-06-10 00:00:00+00:00,7.15443e-05,4.76144458983e-05,2.3929854101699997e-05
2026-06-10 08:00:00+00:00,7.5172e-06,-1.59316750235e-05,2.34488750235e-05
2026-06-10 16:00:00+00:00,3.7141500000000003e-05,-8.7786677452e-06,4.59201677452e-05
2026-06-11 00:00:00+00:00,7.79751e-05,-4.34625906886e-05,0.0001214376906886
2026-06-11 08:00:00+00:00,5.36643e-05,-6.03239409731e-05,0.0001139882409731
2026-06-11 16:00:00+00:00,2.5690599999999998e-05,-2.39606392713e-05,4.96512392713e-05
2026-06-12 00:00:00+00:00,5.3996300000000003e-05,-4.9527169637e-06,5.8949016963700004e-05
2026-06-12 08:00:00+00:00,8.20714e-05,1.3381574222e-05,6.8689825778e-05
2026-06-12 16:00:00+00:00,1.88643e-05,-2.23589457138e-05,4.12232457138e-05
2026-06-13 00:00:00+00:00,0.0001,9.1148532304e-06,9.088514676960001e-05
2026-06-13 08:00:00+00:00,0.0001,8.6943079192e-06,9.13056920808e-05
2026-06-13 16:00:00+00:00,9.86048e-05,-6.39574741838e-05,0.0001625622741838
2026-06-14 00:00:00+00:00,0.0001,-3.1294023986e-05,0.000131294023986
2026-06-14 08:00:00+00:00,9.696420000000002e-05,-3.38984808092e-05,0.0001308626808092
2026-06-14 16:00:00+00:00,8.98931e-05,-7.59112940001e-05,0.0001658043940001
2026-06-15 00:00:00+00:00,9.13956e-05,-5.83460493709e-05,0.0001497416493709
2026-06-15 08:00:00+00:00,9.20437e-05,-6.89247750096e-05,0.0001609684750096
2026-06-15 16:00:00+00:00,9.65404e-05,-7.39035810096e-05,0.0001704439810096
2026-06-16 00:00:00+00:00,1.98391e-05,-1.30999107801e-05,3.29390107801e-05
2026-06-16 08:00:00+00:00,1.83594e-05,-5.92277212018e-05,7.758712120180001e-05
2026-06-16 16:00:00+00:00,6.46136e-05,-1.08643309843e-05,7.54779309843e-05
2026-06-17 00:00:00+00:00,9.072520000000001e-05,3.59942934559e-05,5.473090654410001e-05
2026-06-17 08:00:00+00:00,6.27688e-05,-2.4895073548e-05,8.7663873548e-05
2026-06-17 16:00:00+00:00,8.52827e-05,-3.42401528489e-05,0.0001195228528489
2026-06-18 00:00:00+00:00,3.36241e-05,4.9965386896e-06,2.8627561310400004e-05
2026-06-18 08:00:00+00:00,-3.82344e-05,2.71213062112e-05,-6.535570621119999e-05
2026-06-18 16:00:00+00:00,2.5777000000000016e-06,3.5651907852e-05,-3.3074207852e-05
2026-06-19 00:00:00+00:00,5.3792299999999997e-05,1.3446105841e-06,5.24476894159e-05
2026-06-19 08:00:00+00:00,8.638729999999999e-05,3.24496957995e-05,5.393760420049999e-05
2026-06-19 16:00:00+00:00,7.448679999999999e-05,-4.9910259435e-06,7.947782594349999e-05
2026-06-20 00:00:00+00:00,9.693280000000001e-05,2.05881918658e-05,7.63446081342e-05
2026-06-20 08:00:00+00:00,8.04341e-05,-1.88323191508e-05,9.92664191508e-05
2026-06-20 16:00:00+00:00,6.0568e-05,2.0836725788e-06,5.84843274212e-05
2026-06-21 00:00:00+00:00,6.591620000000001e-05,-8.8262165972e-06,7.474241659720001e-05
2026-06-21 08:00:00+00:00,7.358540000000001e-05,-1.4922291748e-05,8.850769174800001e-05
2026-06-21 16:00:00+00:00,-3.2122399999999996e-05,-1.19152252366e-05,-2.0207174763399998e-05
2026-06-22 00:00:00+00:00,-4.7821099999999995e-05,-2.88482815558e-05,-1.8972818444199997e-05
2026-06-22 08:00:00+00:00,-4.026e-06,2.87541037749e-05,-3.27801037749e-05
2026-06-22 16:00:00+00:00,6.10764e-05,4.14573501689e-05,1.9619049831099997e-05
2026-06-23 00:00:00+00:00,9.470379999999999e-05,4.86570053437e-05,4.604679465629999e-05
2026-06-23 08:00:00+00:00,6.63952e-05,1.06301812452e-05,5.5765018754800005e-05
2026-06-23 16:00:00+00:00,2.4749000000000057e-06,2.75155316918e-05,-2.5040631691799994e-05
2026-06-24 00:00:00+00:00,8.30944e-05,2.59855577951e-05,5.71088422049e-05
2026-06-24 08:00:00+00:00,8.9468e-05,8.32808229693e-05,6.187177030700009e-06
2026-06-24 16:00:00+00:00,2.65297e-05,4.32526539971e-05,-1.6722953997099996e-05
2026-06-25 00:00:00+00:00,8.3445e-06,-4.59301184219e-05,5.42746184219e-05
2026-06-25 08:00:00+00:00,-6.167e-06,-7.79943959298e-05,7.18273959298e-05
2026-06-25 16:00:00+00:00,-5.82598e-05,-3.44282240539e-05,-2.38315759461e-05
2026-06-26 00:00:00+00:00,-2.21795e-05,1.3441848992e-06,-2.35236848992e-05
2026-06-26 08:00:00+00:00,-2.80459e-05,9.6635297061e-06,-3.7709429706099995e-05
2026-06-26 16:00:00+00:00,-2.1119299999999996e-05,8.20729542149e-05,-0.0001031922542149
2026-06-27 00:00:00+00:00,-1.0099700000000001e-05,4.06267603842e-05,-5.07264603842e-05
2026-06-27 08:00:00+00:00,9.354899999999999e-06,5.0548856273e-05,-4.1193956273e-05
2026-06-27 16:00:00+00:00,5.666799999999999e-06,3.22701928586e-05,-2.6603392858600004e-05
2026-06-28 00:00:00+00:00,5.08473e-05,4.02316180587e-05,1.0615681941299998e-05
2026-06-28 08:00:00+00:00,1.18602e-05,3.19959525751e-05,-2.01357525751e-05
2026-06-28 16:00:00+00:00,1.70562e-05,3.95436281002e-05,-2.24874281002e-05
2026-06-29 00:00:00+00:00,1.51843e-05,4.6598340778e-06,1.05244659222e-05
2026-06-29 08:00:00+00:00,2.98435e-05,5.03634854124e-05,-2.05199854124e-05
2026-06-29 16:00:00+00:00,5.69635e-05,7.17956019909e-05,-1.4832101990900002e-05
2026-06-30 00:00:00+00:00,5.32975e-05,8.45798622754e-05,-3.1282362275399996e-05
2026-06-30 08:00:00+00:00,4.94067e-05,5.21934781504e-05,-2.786778150399995e-06
2026-06-30 16:00:00+00:00,7.92363e-05,6.41177716092e-05,1.51185283908e-05
2026-07-01 00:00:00+00:00,7.01268e-05,4.77134731687e-05,2.2413326831300004e-05
2026-07-01 08:00:00+00:00,2.18176e-05,1.30447729281e-05,8.7728270719e-06
2026-07-01 16:00:00+00:00,6.30529e-05,3.76950039265e-05,2.5357896073500002e-05
2026-07-02 00:00:00+00:00,0.0001,9.0342275479e-05,9.657724521000004e-06
2026-07-02 08:00:00+00:00,0.0001,0.0001,0.0
2026-07-02 16:00:00+00:00,0.0001,3.11543020607e-05,6.88456979393e-05
2026-07-03 00:00:00+00:00,0.0001,0.0001,0.0
2026-07-03 08:00:00+00:00,0.0001,0.0001,0.0
2026-07-03 16:00:00+00:00,0.0001064181,5.38283058701e-05,5.25897941299e-05
2026-07-04 00:00:00+00:00,0.0001,4.07757884118e-05,5.9224211588200005e-05
2026-07-04 08:00:00+00:00,0.0001,6.08954397873e-05,3.9104560212700004e-05
2026-07-04 16:00:00+00:00,0.0001,6.44399138913e-05,3.556008610870001e-05
2026-07-05 00:00:00+00:00,0.0001,0.0001,0.0
2026-07-05 08:00:00+00:00,0.0001,7.36099190415e-05,2.6390080958500005e-05
2026-07-05 16:00:00+00:00,0.0001,2.11483321941e-05,7.88516678059e-05
2026-07-06 00:00:00+00:00,0.0001,6.17667680351e-05,3.8233231964900004e-05
2026-07-06 08:00:00+00:00,0.0001,9.8247928749e-05,1.7520712510000065e-06
2026-07-06 16:00:00+00:00,0.0001,4.35732937955e-05,5.642670620450001e-05
2026-07-07 00:00:00+00:00,0.0001,0.0001,0.0
2026-07-07 08:00:00+00:00,0.0001,6.78140695912e-05,3.21859304088e-05
2026-07-07 16:00:00+00:00,0.0001,5.89596545996e-05,4.1040345400400006e-05
2026-07-08 00:00:00+00:00,0.0001,5.68819916406e-05,4.311800835940001e-05
2026-07-08 08:00:00+00:00,0.0001,4.44623992899e-05,5.5537600710100003e-05
2026-07-08 16:00:00+00:00,0.0001,8.51580031502e-05,1.4841996849800001e-05
2026-07-09 00:00:00+00:00,0.0001,7.23410745506e-05,2.76589254494e-05
2026-07-09 08:00:00+00:00,0.0001,1.3105775059e-06,9.868942249410001e-05
2026-07-09 16:00:00+00:00,0.0001,3.51830663184e-05,6.481693368160001e-05
2026-07-10 00:00:00+00:00,0.0001,7.32355162048e-05,2.6764483795200004e-05
2026-07-10 08:00:00+00:00,0.0001,8.40924532537e-05,1.5907546746300004e-05
2026-07-10 16:00:00+00:00,0.0001,7.54950605994e-05,2.45049394006e-05
2026-07-11 00:00:00+00:00,0.0001,8.22511513621e-05,1.7748848637900004e-05
2026-07-11 08:00:00+00:00,0.0001,-2.15211796162e-05,0.00012152117961620001
2026-07-11 16:00:00+00:00,0.0001,3.4033691268e-05,6.5966308732e-05
2026-07-12 00:00:00+00:00,0.0001,6.65193799449e-05,3.348062005510001e-05
2026-07-12 08:00:00+00:00,0.0001,6.27690257703e-05,3.72309742297e-05
2026-07-12 16:00:00+00:00,0.0001,5.64601192152e-05,4.3539880784800005e-05
2026-07-13 00:00:00+00:00,0.0001,6.70987512867e-05,3.29012487133e-05
2026-07-13 08:00:00+00:00,0.0001,7.0183139456e-06,9.29816860544e-05
2026-07-13 16:00:00+00:00,0.0001,8.85517560254e-05,1.1448243974600006e-05
2026-07-14 00:00:00+00:00,0.0001,6.66043492605e-05,3.3395650739500007e-05
2026-07-14 08:00:00+00:00,0.0001,1.56977471317e-05,8.430225286830001e-05
2026-07-14 16:00:00+00:00,9.91182e-05,7.99498182818e-05,1.9168381718199994e-05
2026-07-15 00:00:00+00:00,9.9539e-05,0.0001,-4.6100000000000795e-07
2026-07-15 08:00:00+00:00,0.0001,0.0001,0.0
2026-07-15 16:00:00+00:00,0.0001,2.95691248966e-05,7.04308751034e-05
2026-07-16 00:00:00+00:00,9.520709999999999e-05,8.11290335628e-05,1.407806643719999e-05
2026-07-16 08:00:00+00:00,0.0001,3.78071378877e-05,6.219286211230001e-05
2026-07-16 16:00:00+00:00,0.0001,1.498971488e-05,8.501028512000001e-05
2026-07-17 00:00:00+00:00,0.0001,5.3773733806e-05,4.6226266194e-05
2026-07-17 08:00:00+00:00,0.0001,2.95604398968e-05,7.043956010320001e-05
2026-07-17 16:00:00+00:00,0.0001,5.46348466336e-05,4.536515336640001e-05
2026-07-18 00:00:00+00:00,0.0001,3.80167412203e-05,6.19832587797e-05
