date,standalone_volatility_breakout__cost_10,standalone_volatility_breakout__cost_25,standalone_volatility_breakout__cost_50,standalone_volatility_breakout__cost_100,standalone_trend_following__cost_10,standalone_trend_following__cost_25,standalone_trend_following__cost_50,standalone_trend_following__cost_100,breakout_risk_off_sizing__cost_10,breakout_risk_off_sizing__cost_25,breakout_risk_off_sizing__cost_50,breakout_risk_off_sizing__cost_100,trend_risk_off_sizing__cost_10,trend_risk_off_sizing__cost_25,trend_risk_off_sizing__cost_50,trend_risk_off_sizing__cost_100,breakout_activation__cost_10,breakout_activation__cost_25,breakout_activation__cost_50,breakout_activation__cost_100,breakout_volatility_targeted__cost_10,breakout_volatility_targeted__cost_25,breakout_volatility_targeted__cost_50,breakout_volatility_targeted__cost_100,trend_volatility_targeted__cost_10,trend_volatility_targeted__cost_25,trend_volatility_targeted__cost_50,trend_volatility_targeted__cost_100,volatility_regime_switching__cost_10,volatility_regime_switching__cost_25,volatility_regime_switching__cost_50,volatility_regime_switching__cost_100,btc_buy_hold__cost_10,btc_buy_hold__cost_25,btc_buy_hold__cost_50,btc_buy_hold__cost_100,eth_buy_hold__cost_10,eth_buy_hold__cost_25,eth_buy_hold__cost_50,eth_buy_hold__cost_100,btc_eth_50_50__cost_10,btc_eth_50_50__cost_25,btc_eth_50_50__cost_50,btc_eth_50_50__cost_100,equal_weight_top10__cost_10,equal_weight_top10__cost_25,equal_weight_top10__cost_50,equal_weight_top10__cost_100
2025-08-20,0.008128544423440465,0.008128544423440465,0.008128544423440465,0.008128544423440465,0.04937141049547222,0.04937141049547222,0.04937141049547222,0.04937141049547222,0.007266476943171156,0.007266476943171156,0.007266476943171156,0.007266476943171156,0.033663252222840535,0.033663252222840535,0.033663252222840535,0.033663252222840535,0.0,0.0,0.0,0.0,0.008128544423440465,0.008128544423440465,0.008128544423440465,0.008128544423440465,0.04655293380687427,0.04655293380687427,0.04655293380687427,0.04655293380687427,0.02468570524773611,0.02468570524773611,0.02468570524773611,0.02468570524773611,0.012388265956393196,0.012388265956393196,0.012388265956393196,0.012388265956393196,0.06393430153670998,0.06393430153670998,0.06393430153670998,0.06393430153670998,0.03816128374655159,0.03816128374655159,0.03816128374655159,0.03816128374655159,0.04313115153432079,0.04313115153432079,0.04313115153432079,0.04313115153432079
2025-08-21,-0.006562216167120805,-0.006562216167120805,-0.006562216167120805,-0.006562216167120805,-0.027882469555702494,-0.027882469555702494,-0.027882469555702494,-0.027882469555702494,-0.005866264609070765,-0.005866264609070765,-0.005866264609070765,-0.005866264609070765,-0.01901129815473602,-0.01901129815473602,-0.01901129815473602,-0.01901129815473602,0.0,0.0,0.0,0.0,-0.006562216167120805,-0.006562216167120805,-0.006562216167120805,-0.006562216167120805,-0.026290736816559936,-0.026290736816559936,-0.026290736816559936,-0.026290736816559936,-0.013941234777851247,-0.013941234777851247,-0.013941234777851247,-0.013941234777851247,-0.01550031311465605,-0.01550031311465605,-0.01550031311465605,-0.01550031311465605,-0.025566399763846226,-0.025566399763846226,-0.025566399763846226,-0.025566399763846226,-0.020533356439251138,-0.020533356439251138,-0.020533356439251138,-0.020533356439251138,-0.027999432724549158,-0.027999432724549158,-0.027999432724549158,-0.027999432724549158
2025-08-22,0.018464162460382672,0.01816416246038267,0.01766416246038267,0.016664162460382673,0.09516220630331655,0.0943364271603625,0.09296012858877241,0.09020753144559225,0.0165059577464361,0.016237774050882316,0.015790801224959346,0.014896855573113408,0.06478986045765808,0.06408394086519446,0.06290740821108842,0.06055434290287636,0.0,0.0,0.0,0.0,0.018464162460382672,0.01816416246038267,0.01766416246038267,0.016664162460382673,0.0896954079395275,0.08886539173400439,0.08748203139146589,0.08471531070638888,0.047281103151658274,0.04641821358018125,0.04498006429438621,0.04210376572279612,0.03943102222222228,0.03943102222222228,0.03943102222222228,0.03943102222222228,0.14360400444938803,0.14360400444938803,0.14360400444938803,0.14360400444938803,0.09151751333580516,0.09151751333580516,0.09151751333580516,0.09151751333580516,0.09109886314644172,0.09109886314644172,0.09109886314644172,0.09109886314644172
2025-08-23,0.0,0.0,0.0,0.0,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,0.0,0.0,0.0,0.0,-0.007534496960885664,-0.007534496960885664,-0.007534496960885664,-0.007534496960885664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.008963401427059071,-0.012809914210329953,-0.012809914210329953,-0.012809914210329953,-0.012809914210329953,-0.011107041081772406,-0.011107041081772406,-0.011107041081772406,-0.011107041081772406,-0.01195847764605118,-0.01195847764605118,-0.01195847764605118,-0.01195847764605118,-0.011957903322218999,-0.011957903322218999,-0.011957903322218999,-0.011957903322218999
2025-08-24,0.0,0.0,0.0,0.0,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,0.0,0.0,0.0,0.0,-0.0011489467602348912,-0.0011489467602348912,-0.0011489467602348912,-0.0011489467602348912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.0013668425488479797,-0.01684418612407268,-0.01684418612407268,-0.01684418612407268,-0.01684418612407268,0.000366231374518744,0.000366231374518744,0.000366231374518744,0.000366231374518744,-0.008238977374776968,-0.008238977374776968,-0.008238977374776968,-0.008238977374776968,-0.009925509199673055,-0.009925509199673055,-0.009925509199673055,-0.009925509199673055
2025-08-25,0.0,0.0,0.0,0.0,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,0.0,0.0,0.0,0.0,-0.030504776157628966,-0.030504776157628966,-0.030504776157628966,-0.030504776157628966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.03628995479895558,-0.029795603434519924,-0.029795603434519924,-0.029795603434519924,-0.029795603434519924,-0.0845099003169355,-0.0845099003169355,-0.0845099003169355,-0.0845099003169355,-0.057152751875727714,-0.057152751875727714,-0.057152751875727714,-0.057152751875727714,-0.07237061560463669,-0.07237061560463669,-0.07237061560463669,-0.07237061560463669
2025-08-26,0.0,0.0,0.0,0.0,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.0,0.0,0.0,0.0,0.0184751141296322,0.0184751141296322,0.0184751141296322,0.0184751141296322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.021978887935626502,0.01499600679235824,0.01499600679235824,0.01499600679235824,0.01499600679235824,0.05128902376044864,0.05128902376044864,0.05128902376044864,0.05128902376044864,0.03314251527640344,0.03314251527640344,0.03314251527640344,0.03314251527640344,0.036908331372421464,0.036908331372421464,0.036908331372421464,0.036908331372421464
2025-08-27,0.0,0.0,0.0,0.0,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,0.0,0.0,0.0,0.0,-0.008292206020490401,-0.008292206020490401,-0.008292206020490401,-0.008292206020490401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.009864808714289342,-0.004484570147495814,-0.004484570147495814,-0.004484570147495814,-0.004484570147495814,-0.020414595392370227,-0.020414595392370227,-0.020414595392370227,-0.020414595392370227,-0.01244958276993302,-0.01244958276993302,-0.01244958276993302,-0.01244958276993302,-0.005798011463771624,-0.005798011463771624,-0.005798011463771624,-0.005798011463771624
2025-08-28,0.0,0.0,0.0,0.0,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.0,0.0,0.0,0.0,0.0037634352215186488,0.0037634352215186488,0.0037634352215186488,0.0037634352215186488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.004477164276570278,0.011728082208833035,0.011728082208833035,0.011728082208833035,0.011728082208833035,0.0009985111089907406,0.0009985111089907406,0.0009985111089907406,0.0009985111089907406,0.006363296658911888,0.006363296658911888,0.006363296658911888,0.006363296658911888,0.01564477091817469,0.01564477091817469,0.01564477091817469,0.01564477091817469
2025-08-29,-0.0002,-0.0005,-0.001,-0.002,-0.013515733698746256,-0.014171797475087396,-0.01526523710232263,-0.0174521163567931,-0.00017737761647455063,-0.00044344404118637655,-0.0008868880823727531,-0.0017737761647455062,-0.011390376629378174,-0.011985742803498959,-0.012978019760366936,-0.014962573674102888,0.0,0.0,0.0,0.0,-0.0002,-0.0005,-0.001,-0.002,-0.01353458506730235,-0.014218925896477632,-0.0153594939451031,-0.017640630042354038,-0.01359704577329921,-0.01437507766146978,-0.015671797475087398,-0.018265237102322633,-0.03721786777462999,-0.03721786777462999,-0.03721786777462999,-0.03721786777462999,-0.033478822754870574,-0.033478822754870574,-0.033478822754870574,-0.033478822754870574,-0.03534834526475028,-0.03534834526475028,-0.03534834526475028,-0.03534834526475028,-0.038154744953516916,-0.038154744953516916,-0.038154744953516916,-0.038154744953516916
2025-08-30,-0.002321045445679748,-0.002321045445679748,-0.002321045445679748,-0.002321045445679748,-0.0023406414181172644,-0.0023406414181172644,-0.0023406414181172644,-0.0023406414181172644,-0.002058507544418924,-0.002058507544418924,-0.002058507544418924,-0.002058507544418924,-0.0015463781002742587,-0.0015463781002742587,-0.0015463781002742587,-0.0015463781002742587,0.0,0.0,0.0,0.0,-0.002321045445679748,-0.002321045445679748,-0.002321045445679748,-0.002321045445679748,-0.0020693145932073236,-0.0020693145932073236,-0.0020693145932073236,-0.0020693145932073236,-0.0011703207090586322,-0.0011703207090586322,-0.0011703207090586322,-0.0011703207090586322,0.004050014117334522,0.004050014117334522,0.004050014117334522,0.004050014117334522,0.003100789416950578,0.003100789416950578,0.003100789416950578,0.003100789416950578,0.0035754017671425498,0.0035754017671425498,0.0035754017671425498,0.0035754017671425498,0.0015202259556110764,0.0015202259556110764,0.0015202259556110764,0.0015202259556110764
2025-08-31,-0.002052294030587065,-0.002052294030587065,-0.002052294030587065,-0.002052294030587065,-0.004056102594786295,-0.004056102594786295,-0.004056102594786295,-0.004056102594786295,-0.0018201551172524106,-0.0018201551172524106,-0.0018201551172524106,-0.0018201551172524106,-0.002679721967018908,-0.002679721967018908,-0.002679721967018908,-0.002679721967018908,0.0,0.0,0.0,0.0,-0.002052294030587065,-0.002052294030587065,-0.002052294030587065,-0.002052294030587065,-0.0035859197508726942,-0.0035859197508726942,-0.0035859197508726942,-0.0035859197508726942,-0.0020280512973931473,-0.0020280512973931473,-0.0020280512973931473,-0.0020280512973931473,-0.005238000583184466,-0.005238000583184466,-0.005238000583184466,-0.005238000583184466,0.004145231725998677,0.004145231725998677,0.004145231725998677,0.004145231725998677,-0.0005463844285928943,-0.0005463844285928943,-0.0005463844285928943,-0.0005463844285928943,-0.008599434765743132,-0.008599434765743132,-0.008599434765743132,-0.008599434765743132
2025-09-01,-0.0032898016149935263,-0.0032898016149935263,-0.0032898016149935263,-0.0032898016149935263,-0.014271119097774832,-0.014271119097774832,-0.014271119097774832,-0.014271119097774832,-0.002917685845708395,-0.002917685845708395,-0.002917685845708395,-0.002917685845708395,-0.009428418154266427,-0.009428418154266427,-0.009428418154266427,-0.009428418154266427,0.0,0.0,0.0,0.0,-0.0032898016149935263,-0.0032898016149935263,-0.0032898016149935263,-0.0032898016149935263,-0.012616812973505063,-0.012616812973505063,-0.012616812973505063,-0.012616812973505063,-0.007135559548887416,-0.007135559548887416,-0.007135559548887416,-0.007135559548887416,0.009155689776144893,0.009155689776144893,0.009155689776144893,0.009155689776144893,-0.017607694286891795,-0.017607694286891795,-0.017607694286891795,-0.017607694286891795,-0.004226002255373451,-0.004226002255373451,-0.004226002255373451,-0.004226002255373451,-0.011447059975389418,-0.011447059975389418,-0.011447059975389418,-0.011447059975389418
2025-09-02,0.012497466045003059,0.012497466045003059,0.012497466045003059,0.012497466045003059,0.023660403217251005,0.023660403217251005,0.023660403217251005,0.023660403217251005,0.011083853695171359,0.011083853695171359,0.011083853695171359,0.011083853695171359,0.01563158247803959,0.01563158247803959,0.01563158247803959,0.01563158247803959,0.0,0.0,0.0,0.0,0.012497466045003059,0.012497466045003059,0.012497466045003059,0.012497466045003059,0.02091769259471171,0.02091769259471171,0.02091769259471171,0.02091769259471171,0.011830201608625503,0.011830201608625503,0.011830201608625503,0.011830201608625503,0.018332454208457083,0.018332454208457083,0.018332454208457083,0.018332454208457083,0.002781318808668498,0.002781318808668498,0.002781318808668498,0.002781318808668498,0.01055688650856279,0.01055688650856279,0.01055688650856279,0.01055688650856279,0.02610546683498023,0.02610546683498023,0.02610546683498023,0.02610546683498023
2025-09-03,0.0010684474123539456,0.0010684474123539456,0.0010684474123539456,0.0010684474123539456,0.009712097657530224,0.009712097657530224,0.009712097657530224,0.009712097657530224,0.000947593276658721,0.000947593276658721,0.000947593276658721,0.000947593276658721,0.006416435686851221,0.006416435686851221,0.006416435686851221,0.006416435686851221,0.0,0.0,0.0,0.0,0.0010684474123539456,0.0010684474123539456,0.0010684474123539456,0.0010684474123539456,0.008586272659204518,0.008586272659204518,0.008586272659204518,0.008586272659204518,0.004856048828765112,0.004856048828765112,0.004856048828765112,0.004856048828765112,0.004186443348935365,0.004186443348935365,0.004186443348935365,0.004186443348935365,0.028651334797180184,0.028651334797180184,0.028651334797180184,0.028651334797180184,0.016418889073057774,0.016418889073057774,0.016418889073057774,0.016418889073057774,0.01006155579673319,0.01006155579673319,0.01006155579673319,0.01006155579673319
2025-09-04,-0.008018218911609832,-0.008018218911609832,-0.008018218911609832,-0.008018218911609832,-0.027883817038438598,-0.027883817038438598,-0.027883817038438598,-0.027883817038438598,-0.007111262794562588,-0.007111262794562588,-0.007111262794562588,-0.007111262794562588,-0.018421840990483343,-0.018421840990483343,-0.018421840990483343,-0.018421840990483343,0.0,0.0,0.0,0.0,-0.008018218911609832,-0.008018218911609832,-0.008018218911609832,-0.008018218911609832,-0.024651528878086894,-0.024651528878086894,-0.024651528878086894,-0.024651528878086894,-0.013941908519219299,-0.013941908519219299,-0.013941908519219299,-0.013941908519219299,-0.008726859173089796,-0.008726859173089796,-0.008726859173089796,-0.008726859173089796,-0.03435824611388483,-0.03435824611388483,-0.03435824611388483,-0.03435824611388483,-0.02154255264348731,-0.02154255264348731,-0.02154255264348731,-0.02154255264348731,-0.027434850019938933,-0.027434850019938933,-0.027434850019938933,-0.027434850019938933
2025-09-05,0.0008280743376828827,0.0005280743376828826,2.8074337682882635e-05,-0.0009719256623171174,0.006665733688905707,0.00614376603497909,0.005273819945101396,0.0035339277653460076,0.0007344092614096595,0.0004683428366978336,2.4898795511457033e-05,-0.0008619892868612961,0.0042013782476054305,0.003552882358304499,0.0024720558761362806,0.0003104029117998435,0.0,0.0,0.0,0.0,0.0008280743376828827,0.0005280743376828826,2.8074337682882635e-05,-0.0009719256623171174,0.00565696956285275,0.004841398508592484,0.0034821134181587093,0.0007635432372911583,0.0030068560624283923,0.002256856062428392,0.0010068560624283923,-0.0014931439375716078,-0.0006401105671796081,-0.0006401105671796081,-0.0006401105671796081,-0.0006401105671796081,0.002303638119393492,0.002303638119393492,0.002303638119393492,0.002303638119393492,0.0008317637761069419,0.0008317637761069419,0.0008317637761069419,0.0008317637761069419,0.012384947806683056,0.012384947806683056,0.012384947806683056,0.012384947806683056
2025-09-06,0.0,0.0,0.0,0.0,-0.007260043053136888,-0.007260043053136888,-0.007260043053136888,-0.007260043053136888,0.0,0.0,0.0,0.0,-0.002405354329937715,-0.002405354329937715,-0.002405354329937715,-0.002405354329937715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003630021526568444,-0.003630021526568444,-0.003630021526568444,-0.003630021526568444,0.0,0.0,0.0,0.0,-0.004265498307021387,-0.004265498307021387,-0.004265498307021387,-0.004265498307021387,-0.00796526947497933,-0.00796526947497933,-0.00796526947497933,-0.00796526947497933,-0.006115383891000359,-0.006115383891000359,-0.006115383891000359,-0.006115383891000359,-0.011526028555265468,-0.011526028555265468,-0.011526028555265468,-0.011526028555265468
2025-09-07,0.0,0.0,0.0,0.0,0.028101003070244993,0.028101003070244993,0.028101003070244993,0.028101003070244993,0.0,0.0,0.0,0.0,0.009310257379451983,0.009310257379451983,0.009310257379451983,0.009310257379451983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014050501535122497,0.014050501535122497,0.014050501535122497,0.014050501535122497,0.0,0.0,0.0,0.0,0.008615913334277803,0.008615913334277803,0.008615913334277803,0.008615913334277803,0.007734359276784675,0.007734359276784675,0.007734359276784675,0.007734359276784675,0.008175136305531239,0.008175136305531239,0.008175136305531239,0.008175136305531239,0.027061488948402594,0.027061488948402594,0.027061488948402594,0.027061488948402594
2025-09-08,0.0,0.0,0.0,0.0,0.02510834994549911,0.02510834994549911,0.02510834994549911,0.02510834994549911,0.0,0.0,0.0,0.0,0.008318749326548785,0.008318749326548785,0.008318749326548785,0.008318749326548785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012554174972749556,0.012554174972749556,0.012554174972749556,0.012554174972749556,0.0,0.0,0.0,0.0,0.008349039125823854,0.008349039125823854,0.008349039125823854,0.008349039125823854,4.180029213762815e-05,4.180029213762815e-05,4.180029213762815e-05,4.180029213762815e-05,0.004195419708980741,0.004195419708980741,0.004195419708980741,0.004195419708980741,0.024132655803798995,0.024132655803798995,0.024132655803798995,0.024132655803798995
2025-09-09,0.0,0.0,0.0,0.0,0.002809835805773784,0.002809835805773784,0.002809835805773784,0.002809835805773784,0.0,0.0,0.0,0.0,0.0009309381049623048,0.0009309381049623048,0.0009309381049623048,0.0009309381049623048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001404917902886892,0.001404917902886892,0.001404917902886892,0.001404917902886892,0.0,0.0,0.0,0.0,-0.0046298035528057335,-0.0046298035528057335,-0.0046298035528057335,-0.0046298035528057335,0.0008638365955551119,0.0008638365955551119,0.0008638365955551119,0.0008638365955551119,-0.0018829834786253108,-0.0018829834786253108,-0.0018829834786253108,-0.0018829834786253108,0.0006205320437408958,0.0006205320437408958,0.0006205320437408958,0.0006205320437408958
2025-09-10,0.0,0.0,0.0,0.0,0.019790857572129835,0.019790857572129835,0.019790857572129835,0.019790857572129835,0.0,0.0,0.0,0.0,0.006556989346466006,0.006556989346466006,0.006556989346466006,0.006556989346466006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009895428786064918,0.009895428786064918,0.009895428786064918,0.009895428786064918,0.0,0.0,0.0,0.0,0.02163772399985331,0.02163772399985331,0.02163772399985331,0.02163772399985331,0.00910189810421591,0.00910189810421591,0.00910189810421591,0.00910189810421591,0.01536981105203461,0.01536981105203461,0.01536981105203461,0.01536981105203461,0.020627580264498603,0.020627580264498603,0.020627580264498603,0.020627580264498603
2025-09-11,0.0,0.0,0.0,0.0,0.021680804031275834,0.021680804031275834,0.021680804031275834,0.021680804031275834,0.0,0.0,0.0,0.0,0.007183155178484463,0.007183155178484463,0.007183155178484463,0.007183155178484463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010840402015637917,0.010840402015637917,0.010840402015637917,0.010840402015637917,0.0,0.0,0.0,0.0,0.013361618111618068,0.013361618111618068,0.013361618111618068,0.013361618111618068,0.025176349406343945,0.025176349406343945,0.025176349406343945,0.025176349406343945,0.019268983758981006,0.019268983758981006,0.019268983758981006,0.019268983758981006,0.019327873830530896,0.019327873830530896,0.019327873830530896,0.019327873830530896
2025-09-12,0.0,0.0,0.0,0.0,0.04751940184067809,0.04689743327094585,0.045860818988058785,0.04378759042228464,0.0,0.0,0.0,0.0,0.015686908862440584,0.015395436391938584,0.01490964894110192,0.01393807403942859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023745997791322773,0.023414458812932238,0.022861893848948014,0.021756763920979565,0.0,0.0,0.0,0.0,0.004734302604139096,0.004734302604139096,0.004734302604139096,0.004734302604139096,0.05681772307471489,0.05681772307471489,0.05681772307471489,0.05681772307471489,0.03077601283942699,0.03077601283942699,0.03077601283942699,0.03077601283942699,0.037704903123741446,0.037404903123741444,0.036904903123741443,0.03590490312374144
2025-09-13,0.0,0.0,0.0,0.0,0.012161806675438714,0.012161806675438714,0.012161806675438714,0.012161806675438714,0.0,0.0,0.0,0.0,0.0051834727058550295,0.0051834727058550295,0.0051834727058550295,0.0051834727058550295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006358661347626919,0.006358661347626919,0.006358661347626919,0.006358661347626919,0.0,0.0,0.0,0.0,-0.0009577743299932218,-0.0009577743299932218,-0.0009577743299932218,-0.0009577743299932218,-0.009683457268004458,-0.009683457268004458,-0.009683457268004458,-0.009683457268004458,-0.00532061579899884,-0.00532061579899884,-0.00532061579899884,-0.00532061579899884,0.008329293925776072,0.008329293925776072,0.008329293925776072,0.008329293925776072
2025-09-14,0.0,0.0,0.0,0.0,-0.011590488850222515,-0.011590488850222515,-0.011590488850222515,-0.011590488850222515,0.0,0.0,0.0,0.0,-0.004939971848424257,-0.004939971848424257,-0.004939971848424257,-0.004939971848424257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006059954365238427,-0.006059954365238427,-0.006059954365238427,-0.006059954365238427,0.0,0.0,0.0,0.0,-0.005609813602322822,-0.005609813602322822,-0.005609813602322822,-0.005609813602322822,-0.013294675058341032,-0.013294675058341032,-0.013294675058341032,-0.013294675058341032,-0.009452244330331927,-0.009452244330331927,-0.009452244330331927,-0.009452244330331927,-0.019953943560372625,-0.019953943560372625,-0.019953943560372625,-0.019953943560372625
2025-09-15,0.0,0.0,0.0,0.0,-0.012964007959593182,-0.012964007959593182,-0.012964007959593182,-0.012964007959593182,0.0,0.0,0.0,0.0,-0.005525378195062829,-0.005525378195062829,-0.005525378195062829,-0.005525378195062829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067780831025271385,-0.0067780831025271385,-0.0067780831025271385,-0.0067780831025271385,0.0,0.0,0.0,0.0,0.000708782948538822,0.000708782948538822,0.000708782948538822,0.000708782948538822,-0.01753722996466489,-0.01753722996466489,-0.01753722996466489,-0.01753722996466489,-0.008414223508063035,-0.008414223508063035,-0.008414223508063035,-0.008414223508063035,-0.026794398364572793,-0.026794398364572793,-0.026794398364572793,-0.026794398364572793
2025-09-16,0.0,0.0,0.0,0.0,0.01130671321283283,0.01130671321283283,0.01130671321283283,0.01130671321283283,0.0,0.0,0.0,0.0,0.004819024088749153,0.004819024088749153,0.004819024088749153,0.004819024088749153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005911585522925541,0.005911585522925541,0.005911585522925541,0.005911585522925541,0.0,0.0,0.0,0.0,0.012477274541912609,0.012477274541912609,0.012477274541912609,0.012477274541912609,-0.004962707847931069,-0.004962707847931069,-0.004962707847931069,-0.004962707847931069,0.0037572833469907696,0.0037572833469907696,0.0037572833469907696,0.0037572833469907696,0.011410473918777853,0.011410473918777853,0.011410473918777853,0.011410473918777853
2025-09-17,0.0,0.0,0.0,0.0,0.0231780211017512,0.0231780211017512,0.0231780211017512,0.0231780211017512,0.0,0.0,0.0,0.0,0.009878683567573267,0.009878683567573267,0.009878683567573267,0.009878683567573267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012118362906707689,0.012118362906707689,0.012118362906707689,0.012118362906707689,0.0,0.0,0.0,0.0,-0.0029229646363835293,-0.0029229646363835293,-0.0029229646363835293,-0.0029229646363835293,0.01982542782180219,0.01982542782180219,0.01982542782180219,0.01982542782180219,0.00845123159270933,0.00845123159270933,0.00845123159270933,0.00845123159270933,0.02465046439141443,0.02465046439141443,0.02465046439141443,0.02465046439141443
2025-09-18,0.0,0.0,0.0,0.0,-0.0024574284543920966,-0.0024574284543920966,-0.0024574284543920966,-0.0024574284543920966,0.0,0.0,0.0,0.0,-0.0010473783755877246,-0.0010473783755877246,-0.0010473783755877246,-0.0010473783755877246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012848383257940508,-0.0012848383257940508,-0.0012848383257940508,-0.0012848383257940508,0.0,0.0,0.0,0.0,0.005375293726559649,0.005375293726559649,0.005375293726559649,0.005375293726559649,-0.000625200140288773,-0.000625200140288773,-0.000625200140288773,-0.000625200140288773,0.002375046793135438,0.002375046793135438,0.002375046793135438,0.002375046793135438,0.0028128881279837485,0.0028128881279837485,0.0028128881279837485,0.0028128881279837485
2025-09-19,0.0,0.0,0.0,0.0,-0.016612209833454242,-0.017270388597688043,-0.01836735320474438,-0.020561282418857053,0.0,0.0,0.0,0.0,-0.007095242512003903,-0.007398215499024756,-0.007903170477392845,-0.008913080434129023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008689185571707649,-0.009038829647348963,-0.00962156977341782,-0.010787050025555533,0.0,0.0,0.0,0.0,-0.01230978514101344,-0.01230978514101344,-0.01230978514101344,-0.01230978514101344,-0.025954408129634676,-0.025954408129634676,-0.025954408129634676,-0.025954408129634676,-0.01913209663532406,-0.01913209663532406,-0.01913209663532406,-0.01913209663532406,-0.03272926365476511,-0.03272926365476511,-0.03272926365476511,-0.03272926365476511
2025-09-20,0.0,0.0,0.0,0.0,0.013245827696065183,0.013245827696065183,0.013245827696065183,0.013245827696065183,0.0,0.0,0.0,0.0,0.0044157210293937505,0.0044157210293937505,0.0044157210293937505,0.0044157210293937505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066229138480325914,0.0066229138480325914,0.0066229138480325914,0.0066229138480325914,0.0,0.0,0.0,0.0,0.0004605111474831336,0.0004605111474831336,0.0004605111474831336,0.0004605111474831336,0.002647367514137633,0.002647367514137633,0.002647367514137633,0.002647367514137633,0.0015539393308103833,0.0015539393308103833,0.0015539393308103833,0.0015539393308103833,0.0071219978820525115,0.0071219978820525115,0.0071219978820525115,0.0071219978820525115
2025-09-21,0.0,0.0,0.0,0.0,-0.013389164298004491,-0.013389164298004491,-0.013389164298004491,-0.013389164298004491,0.0,0.0,0.0,0.0,-0.004463504713583851,-0.004463504713583851,-0.004463504713583851,-0.004463504713583851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006694582149002246,-0.006694582149002246,-0.006694582149002246,-0.006694582149002246,0.0,0.0,0.0,0.0,-0.003918723526854739,-0.003918723526854739,-0.003918723526854739,-0.003918723526854739,-0.00791220465938458,-0.00791220465938458,-0.00791220465938458,-0.00791220465938458,-0.00591546409311966,-0.00591546409311966,-0.00591546409311966,-0.00591546409311966,-0.013903274470418371,-0.013903274470418371,-0.013903274470418371,-0.013903274470418371
