refit_date,split,candidate,feature,importance
2024-04-01,development,elastic_net__forward_rank,market_realized_volatility_30,0.0042457595406008
2024-04-01,development,elastic_net__forward_rank,market_drawdown,0.0005369604642453
2024-04-01,development,elastic_net__forward_rank,market_volatility_expansion_probability,0.0
2024-04-01,development,elastic_net__forward_rank,funding_rate,0.0015194495787328
2024-04-01,development,elastic_net__forward_rank,funding_rate_abs,0.0
2024-04-01,development,elastic_net__forward_rank,funding_rate_change_7,0.0013174828469861
2024-04-01,development,elastic_net__forward_rank,funding_coverage_flag,0.0
2024-04-01,development,random_forest__forward_rank,momentum_7,0.0301559029876125
2024-04-01,development,random_forest__forward_rank,momentum_14,0.0384321842215105
2024-04-01,development,random_forest__forward_rank,momentum_30,0.0426736450178813
2024-04-01,development,random_forest__forward_rank,momentum_90,0.0224427479790722
2024-04-01,development,random_forest__forward_rank,momentum_30_ex_7,0.0236855169637949
2024-04-01,development,random_forest__forward_rank,momentum_90_ex_7,0.0149123348694828
2024-04-01,development,random_forest__forward_rank,realized_volatility_30,0.0995637426965221
2024-04-01,development,random_forest__forward_rank,downside_volatility_30,0.0207713950239253
2024-04-01,development,random_forest__forward_rank,max_drawdown_90,0.0423919266465336
2024-04-01,development,random_forest__forward_rank,volatility_adjusted_momentum,0.0412683796101027
2024-04-01,development,random_forest__forward_rank,distance_ma_20,0.0261234453548342
2024-04-01,development,random_forest__forward_rank,distance_ma_100,0.028889579868559
2024-04-01,development,random_forest__forward_rank,breakout_strength_20,0.053182619842681
2024-04-01,development,random_forest__forward_rank,reversal_7,0.0316163530811597
2024-04-01,development,random_forest__forward_rank,asset_age_days,0.0525660607454705
2024-04-01,development,random_forest__forward_rank,recent_listing_flag,0.0
2024-04-01,development,random_forest__forward_rank,log_dollar_volume_30,0.0526552281698147
2024-04-01,development,random_forest__forward_rank,volume_growth_7_30,0.0660151692451271
2024-04-01,development,random_forest__forward_rank,amihud_illiquidity_30,0.1117837718911797
2024-04-01,development,random_forest__forward_rank,market_btc_trend_30,0.0192043168914267
2024-04-01,development,random_forest__forward_rank,market_eth_trend_30,0.0196293412310076
2024-04-01,development,random_forest__forward_rank,market_breadth_30,0.0109682458581658
2024-04-01,development,random_forest__forward_rank,market_dispersion_7,0.0165048321621438
2024-04-01,development,random_forest__forward_rank,market_average_correlation_30,0.0123869617802582
2024-04-01,development,random_forest__forward_rank,market_realized_volatility_30,0.0275735641116185
2024-04-01,development,random_forest__forward_rank,market_drawdown,0.0199502681699038
2024-04-01,development,random_forest__forward_rank,market_volatility_expansion_probability,0.0089616923873543
2024-04-01,development,random_forest__forward_rank,funding_rate,0.0176214555664559
2024-04-01,development,random_forest__forward_rank,funding_rate_abs,0.0254774616729119
2024-04-01,development,random_forest__forward_rank,funding_rate_change_7,0.0219765254277439
2024-04-01,development,random_forest__forward_rank,funding_coverage_flag,0.0006153305257444
2024-04-01,development,gradient_boosting__forward_rank,momentum_7,0.0578169342552836
2024-04-01,development,gradient_boosting__forward_rank,momentum_14,0.0045203954868958
2024-04-01,development,gradient_boosting__forward_rank,momentum_30,0.0711507629235391
2024-04-01,development,gradient_boosting__forward_rank,momentum_90,0.0040453228903004
2024-04-01,development,gradient_boosting__forward_rank,momentum_30_ex_7,0.0385245033316674
2024-04-01,development,gradient_boosting__forward_rank,momentum_90_ex_7,0.008692875778455
2024-04-01,development,gradient_boosting__forward_rank,realized_volatility_30,0.1068812017676417
2024-04-01,development,gradient_boosting__forward_rank,downside_volatility_30,0.0122998099205714
2024-04-01,development,gradient_boosting__forward_rank,max_drawdown_90,0.0491175270655736
2024-04-01,development,gradient_boosting__forward_rank,volatility_adjusted_momentum,0.0430591963636088
2024-04-01,development,gradient_boosting__forward_rank,distance_ma_20,0.00425594358986
2024-04-01,development,gradient_boosting__forward_rank,distance_ma_100,0.007718687460116
2024-04-01,development,gradient_boosting__forward_rank,breakout_strength_20,0.062826142524656
2024-04-01,development,gradient_boosting__forward_rank,reversal_7,0.0260016566131466
2024-04-01,development,gradient_boosting__forward_rank,asset_age_days,0.0658830924858484
2024-04-01,development,gradient_boosting__forward_rank,recent_listing_flag,0.0
2024-04-01,development,gradient_boosting__forward_rank,log_dollar_volume_30,0.0774335777489449
2024-04-01,development,gradient_boosting__forward_rank,volume_growth_7_30,0.0848705684861582
2024-04-01,development,gradient_boosting__forward_rank,amihud_illiquidity_30,0.079757119729763
2024-04-01,development,gradient_boosting__forward_rank,market_btc_trend_30,0.0129608364386236
2024-04-01,development,gradient_boosting__forward_rank,market_eth_trend_30,0.0051899732946446
2024-04-01,development,gradient_boosting__forward_rank,market_breadth_30,0.0092913238217361
2024-04-01,development,gradient_boosting__forward_rank,market_dispersion_7,0.0036133484609358
2024-04-01,development,gradient_boosting__forward_rank,market_average_correlation_30,0.0052605208250816
2024-04-01,development,gradient_boosting__forward_rank,market_realized_volatility_30,0.019178710959535
2024-04-01,development,gradient_boosting__forward_rank,market_drawdown,0.0142915562815397
2024-04-01,development,gradient_boosting__forward_rank,market_volatility_expansion_probability,0.0029685825492034
2024-04-01,development,gradient_boosting__forward_rank,funding_rate,0.0446544097839537
2024-04-01,development,gradient_boosting__forward_rank,funding_rate_abs,0.0271407040438054
2024-04-01,development,gradient_boosting__forward_rank,funding_rate_change_7,0.0505947151189097
2024-04-01,development,gradient_boosting__forward_rank,funding_coverage_flag,0.0
2024-04-01,development,boosted_tree__forward_rank,momentum_7,0.0350001193583011
2024-04-01,development,boosted_tree__forward_rank,momentum_14,0.0252578053623437
2024-04-01,development,boosted_tree__forward_rank,momentum_30,0.0347827784717083
2024-04-01,development,boosted_tree__forward_rank,momentum_90,0.0295117460191249
2024-04-01,development,boosted_tree__forward_rank,momentum_30_ex_7,0.0332521349191665
2024-04-01,development,boosted_tree__forward_rank,momentum_90_ex_7,0.0297369584441185
2024-04-01,development,boosted_tree__forward_rank,realized_volatility_30,0.0405447967350482
2024-04-01,development,boosted_tree__forward_rank,downside_volatility_30,0.0305452737957239
2024-04-01,development,boosted_tree__forward_rank,max_drawdown_90,0.032109722495079
2024-04-01,development,boosted_tree__forward_rank,volatility_adjusted_momentum,0.0335630252957344
2024-04-01,development,boosted_tree__forward_rank,distance_ma_20,0.0313230194151401
2024-04-01,development,boosted_tree__forward_rank,distance_ma_100,0.0313255190849304
2024-04-01,development,boosted_tree__forward_rank,breakout_strength_20,0.0317385718226432
2024-04-01,development,boosted_tree__forward_rank,reversal_7,0.0374103672802448
2024-04-01,development,boosted_tree__forward_rank,asset_age_days,0.0337390378117561
2024-04-01,development,boosted_tree__forward_rank,recent_listing_flag,0.0
2024-04-01,development,boosted_tree__forward_rank,log_dollar_volume_30,0.0337947234511375
2024-04-01,development,boosted_tree__forward_rank,volume_growth_7_30,0.0336240008473396
2024-04-01,development,boosted_tree__forward_rank,amihud_illiquidity_30,0.0467849299311637
2024-04-01,development,boosted_tree__forward_rank,market_btc_trend_30,0.0320156291127204
2024-04-01,development,boosted_tree__forward_rank,market_eth_trend_30,0.0355070307850837
2024-04-01,development,boosted_tree__forward_rank,market_breadth_30,0.0382319316267967
2024-04-01,development,boosted_tree__forward_rank,market_dispersion_7,0.0368787571787834
2024-04-01,development,boosted_tree__forward_rank,market_average_correlation_30,0.0272804982960224
2024-04-01,development,boosted_tree__forward_rank,market_realized_volatility_30,0.0327695496380329
2024-04-01,development,boosted_tree__forward_rank,market_drawdown,0.0379265248775482
2024-04-01,development,boosted_tree__forward_rank,market_volatility_expansion_probability,0.034058790653944
2024-04-01,development,boosted_tree__forward_rank,funding_rate,0.0299966912716627
2024-04-01,development,boosted_tree__forward_rank,funding_rate_abs,0.0359358377754688
2024-04-01,development,boosted_tree__forward_rank,funding_rate_change_7,0.0355886630713939
2024-04-01,development,boosted_tree__forward_rank,funding_coverage_flag,0.0197656992822885
2024-04-01,development,elastic_net__residual_rank,momentum_7,0.002743151800943
2024-04-01,development,elastic_net__residual_rank,momentum_14,0.0
2024-04-01,development,elastic_net__residual_rank,momentum_30,0.0
2024-04-01,development,elastic_net__residual_rank,momentum_90,0.0
2024-04-01,development,elastic_net__residual_rank,momentum_30_ex_7,0.0
2024-04-01,development,elastic_net__residual_rank,momentum_90_ex_7,0.0
2024-04-01,development,elastic_net__residual_rank,realized_volatility_30,0.0125269326289466
2024-04-01,development,elastic_net__residual_rank,downside_volatility_30,0.0
2024-04-01,development,elastic_net__residual_rank,max_drawdown_90,0.0026584474041664
2024-04-01,development,elastic_net__residual_rank,volatility_adjusted_momentum,0.0
2024-04-01,development,elastic_net__residual_rank,distance_ma_20,0.0
2024-04-01,development,elastic_net__residual_rank,distance_ma_100,0.0
2024-04-01,development,elastic_net__residual_rank,breakout_strength_20,0.002485455200383
2024-04-01,development,elastic_net__residual_rank,reversal_7,0.0024947492781076
2024-04-01,development,elastic_net__residual_rank,asset_age_days,0.0056149320187754
2024-04-01,development,elastic_net__residual_rank,recent_listing_flag,0.0
2024-04-01,development,elastic_net__residual_rank,log_dollar_volume_30,0.0
2024-04-01,development,elastic_net__residual_rank,volume_growth_7_30,0.0
2024-04-01,development,elastic_net__residual_rank,amihud_illiquidity_30,0.0041169114422751
2024-04-01,development,elastic_net__residual_rank,market_btc_trend_30,0.0
2024-04-01,development,elastic_net__residual_rank,market_eth_trend_30,0.0
2024-04-01,development,elastic_net__residual_rank,market_breadth_30,0.0
2024-04-01,development,elastic_net__residual_rank,market_dispersion_7,0.0
2024-04-01,development,elastic_net__residual_rank,market_average_correlation_30,0.0
2024-04-01,development,elastic_net__residual_rank,market_realized_volatility_30,0.0042457595406008
2024-04-01,development,elastic_net__residual_rank,market_drawdown,0.0005369604642453
2024-04-01,development,elastic_net__residual_rank,market_volatility_expansion_probability,0.0
2024-04-01,development,elastic_net__residual_rank,funding_rate,0.0015194495787328
2024-04-01,development,elastic_net__residual_rank,funding_rate_abs,0.0
2024-04-01,development,elastic_net__residual_rank,funding_rate_change_7,0.0013174828469861
2024-04-01,development,elastic_net__residual_rank,funding_coverage_flag,0.0
2024-04-01,development,random_forest__residual_rank,momentum_7,0.0301559029876125
2024-04-01,development,random_forest__residual_rank,momentum_14,0.0384321842215105
2024-04-01,development,random_forest__residual_rank,momentum_30,0.0426736450178813
2024-04-01,development,random_forest__residual_rank,momentum_90,0.0224427479790722
2024-04-01,development,random_forest__residual_rank,momentum_30_ex_7,0.0236855169637949
2024-04-01,development,random_forest__residual_rank,momentum_90_ex_7,0.0149123348694828
2024-04-01,development,random_forest__residual_rank,realized_volatility_30,0.0995637426965221
2024-04-01,development,random_forest__residual_rank,downside_volatility_30,0.0207713950239253
2024-04-01,development,random_forest__residual_rank,max_drawdown_90,0.0423919266465336
2024-04-01,development,random_forest__residual_rank,volatility_adjusted_momentum,0.0412683796101027
2024-04-01,development,random_forest__residual_rank,distance_ma_20,0.0261234453548342
2024-04-01,development,random_forest__residual_rank,distance_ma_100,0.028889579868559
2024-04-01,development,random_forest__residual_rank,breakout_strength_20,0.053182619842681
2024-04-01,development,random_forest__residual_rank,reversal_7,0.0316163530811597
2024-04-01,development,random_forest__residual_rank,asset_age_days,0.0525660607454705
2024-04-01,development,random_forest__residual_rank,recent_listing_flag,0.0
2024-04-01,development,random_forest__residual_rank,log_dollar_volume_30,0.0526552281698147
2024-04-01,development,random_forest__residual_rank,volume_growth_7_30,0.0660151692451271
2024-04-01,development,random_forest__residual_rank,amihud_illiquidity_30,0.1117837718911797
2024-04-01,development,random_forest__residual_rank,market_btc_trend_30,0.0192043168914267
2024-04-01,development,random_forest__residual_rank,market_eth_trend_30,0.0196293412310076
2024-04-01,development,random_forest__residual_rank,market_breadth_30,0.0109682458581658
2024-04-01,development,random_forest__residual_rank,market_dispersion_7,0.0165048321621438
2024-04-01,development,random_forest__residual_rank,market_average_correlation_30,0.0123869617802582
2024-04-01,development,random_forest__residual_rank,market_realized_volatility_30,0.0275735641116185
2024-04-01,development,random_forest__residual_rank,market_drawdown,0.0199502681699038
2024-04-01,development,random_forest__residual_rank,market_volatility_expansion_probability,0.0089616923873543
2024-04-01,development,random_forest__residual_rank,funding_rate,0.0176214555664559
2024-04-01,development,random_forest__residual_rank,funding_rate_abs,0.0254774616729119
2024-04-01,development,random_forest__residual_rank,funding_rate_change_7,0.0219765254277439
2024-04-01,development,random_forest__residual_rank,funding_coverage_flag,0.0006153305257444
2024-04-01,development,gradient_boosting__residual_rank,momentum_7,0.0578169342552836
2024-04-01,development,gradient_boosting__residual_rank,momentum_14,0.0045203954868958
2024-04-01,development,gradient_boosting__residual_rank,momentum_30,0.0711507629235391
2024-04-01,development,gradient_boosting__residual_rank,momentum_90,0.0040453228903004
2024-04-01,development,gradient_boosting__residual_rank,momentum_30_ex_7,0.0385245033316674
2024-04-01,development,gradient_boosting__residual_rank,momentum_90_ex_7,0.008692875778455
2024-04-01,development,gradient_boosting__residual_rank,realized_volatility_30,0.1068812017676417
2024-04-01,development,gradient_boosting__residual_rank,downside_volatility_30,0.0122998099205714
2024-04-01,development,gradient_boosting__residual_rank,max_drawdown_90,0.0491175270655736
2024-04-01,development,gradient_boosting__residual_rank,volatility_adjusted_momentum,0.0430591963636088
2024-04-01,development,gradient_boosting__residual_rank,distance_ma_20,0.00425594358986
2024-04-01,development,gradient_boosting__residual_rank,distance_ma_100,0.007718687460116
2024-04-01,development,gradient_boosting__residual_rank,breakout_strength_20,0.062826142524656
2024-04-01,development,gradient_boosting__residual_rank,reversal_7,0.0260016566131466
2024-04-01,development,gradient_boosting__residual_rank,asset_age_days,0.0658830924858484
2024-04-01,development,gradient_boosting__residual_rank,recent_listing_flag,0.0
2024-04-01,development,gradient_boosting__residual_rank,log_dollar_volume_30,0.0774335777489449
2024-04-01,development,gradient_boosting__residual_rank,volume_growth_7_30,0.0848705684861582
2024-04-01,development,gradient_boosting__residual_rank,amihud_illiquidity_30,0.079757119729763
2024-04-01,development,gradient_boosting__residual_rank,market_btc_trend_30,0.0129608364386236
2024-04-01,development,gradient_boosting__residual_rank,market_eth_trend_30,0.0051899732946446
2024-04-01,development,gradient_boosting__residual_rank,market_breadth_30,0.0092913238217361
2024-04-01,development,gradient_boosting__residual_rank,market_dispersion_7,0.0036133484609358
2024-04-01,development,gradient_boosting__residual_rank,market_average_correlation_30,0.0052605208250816
2024-04-01,development,gradient_boosting__residual_rank,market_realized_volatility_30,0.019178710959535
2024-04-01,development,gradient_boosting__residual_rank,market_drawdown,0.0142915562815397
2024-04-01,development,gradient_boosting__residual_rank,market_volatility_expansion_probability,0.0029685825492034
2024-04-01,development,gradient_boosting__residual_rank,funding_rate,0.0446544097839537
2024-04-01,development,gradient_boosting__residual_rank,funding_rate_abs,0.0271407040438054
2024-04-01,development,gradient_boosting__residual_rank,funding_rate_change_7,0.0505947151189097
2024-04-01,development,gradient_boosting__residual_rank,funding_coverage_flag,0.0
2024-04-01,development,boosted_tree__residual_rank,momentum_7,0.0350001193583011
2024-04-01,development,boosted_tree__residual_rank,momentum_14,0.0252578053623437
2024-04-01,development,boosted_tree__residual_rank,momentum_30,0.0347827784717083
2024-04-01,development,boosted_tree__residual_rank,momentum_90,0.0295117460191249
2024-04-01,development,boosted_tree__residual_rank,momentum_30_ex_7,0.0332521349191665
2024-04-01,development,boosted_tree__residual_rank,momentum_90_ex_7,0.0297369584441185
2024-04-01,development,boosted_tree__residual_rank,realized_volatility_30,0.0405447967350482
2024-04-01,development,boosted_tree__residual_rank,downside_volatility_30,0.0305452737957239
2024-04-01,development,boosted_tree__residual_rank,max_drawdown_90,0.032109722495079
2024-04-01,development,boosted_tree__residual_rank,volatility_adjusted_momentum,0.0335630252957344
2024-04-01,development,boosted_tree__residual_rank,distance_ma_20,0.0313230194151401
2024-04-01,development,boosted_tree__residual_rank,distance_ma_100,0.0313255190849304
2024-04-01,development,boosted_tree__residual_rank,breakout_strength_20,0.0317385718226432
2024-04-01,development,boosted_tree__residual_rank,reversal_7,0.0374103672802448
2024-04-01,development,boosted_tree__residual_rank,asset_age_days,0.0337390378117561
2024-04-01,development,boosted_tree__residual_rank,recent_listing_flag,0.0
2024-04-01,development,boosted_tree__residual_rank,log_dollar_volume_30,0.0337947234511375
2024-04-01,development,boosted_tree__residual_rank,volume_growth_7_30,0.0336240008473396
2024-04-01,development,boosted_tree__residual_rank,amihud_illiquidity_30,0.0467849299311637
2024-04-01,development,boosted_tree__residual_rank,market_btc_trend_30,0.0320156291127204
2024-04-01,development,boosted_tree__residual_rank,market_eth_trend_30,0.0355070307850837
2024-04-01,development,boosted_tree__residual_rank,market_breadth_30,0.0382319316267967
2024-04-01,development,boosted_tree__residual_rank,market_dispersion_7,0.0368787571787834
2024-04-01,development,boosted_tree__residual_rank,market_average_correlation_30,0.0272804982960224
2024-04-01,development,boosted_tree__residual_rank,market_realized_volatility_30,0.0327695496380329
2024-04-01,development,boosted_tree__residual_rank,market_drawdown,0.0379265248775482
2024-04-01,development,boosted_tree__residual_rank,market_volatility_expansion_probability,0.034058790653944
2024-04-01,development,boosted_tree__residual_rank,funding_rate,0.0299966912716627
2024-04-01,development,boosted_tree__residual_rank,funding_rate_abs,0.0359358377754688
2024-04-01,development,boosted_tree__residual_rank,funding_rate_change_7,0.0355886630713939
2024-04-01,development,boosted_tree__residual_rank,funding_coverage_flag,0.0197656992822885
2024-04-01,development,elastic_net__risk_adjusted_rank,momentum_7,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,momentum_14,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,momentum_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,momentum_90,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,momentum_30_ex_7,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,momentum_90_ex_7,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,realized_volatility_30,0.0007816484764416
2024-04-01,development,elastic_net__risk_adjusted_rank,downside_volatility_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,max_drawdown_90,0.000371978259948
2024-04-01,development,elastic_net__risk_adjusted_rank,volatility_adjusted_momentum,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,distance_ma_20,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,distance_ma_100,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,breakout_strength_20,0.0001014736899056
2024-04-01,development,elastic_net__risk_adjusted_rank,reversal_7,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,asset_age_days,0.0045525146161854
2024-04-01,development,elastic_net__risk_adjusted_rank,recent_listing_flag,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,log_dollar_volume_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,volume_growth_7_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,amihud_illiquidity_30,0.0019935175090608
2024-04-01,development,elastic_net__risk_adjusted_rank,market_btc_trend_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_eth_trend_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_breadth_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_dispersion_7,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_average_correlation_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_realized_volatility_30,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_drawdown,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,market_volatility_expansion_probability,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,funding_rate,0.0
2024-04-01,development,elastic_net__risk_adjusted_rank,funding_rate_abs,0.0001257589871245
2024-04-01,development,elastic_net__risk_adjusted_rank,funding_rate_change_7,0.0017536590843491
2024-04-01,development,elastic_net__risk_adjusted_rank,funding_coverage_flag,0.0
2024-04-01,development,random_forest__risk_adjusted_rank,momentum_7,0.0266129539636648
2024-04-01,development,random_forest__risk_adjusted_rank,momentum_14,0.028866328793355
2024-04-01,development,random_forest__risk_adjusted_rank,momentum_30,0.027603476744305
2024-04-01,development,random_forest__risk_adjusted_rank,momentum_90,0.0214899718973557
2024-04-01,development,random_forest__risk_adjusted_rank,momentum_30_ex_7,0.0302487353606396
2024-04-01,development,random_forest__risk_adjusted_rank,momentum_90_ex_7,0.0235458099259494
2024-04-01,development,random_forest__risk_adjusted_rank,realized_volatility_30,0.0328774472239898
2024-04-01,development,random_forest__risk_adjusted_rank,downside_volatility_30,0.0406042182487
2024-04-01,development,random_forest__risk_adjusted_rank,max_drawdown_90,0.0936045664406482
2024-04-01,development,random_forest__risk_adjusted_rank,volatility_adjusted_momentum,0.055316408671803
2024-04-01,development,random_forest__risk_adjusted_rank,distance_ma_20,0.0237626056193596
2024-04-01,development,random_forest__risk_adjusted_rank,distance_ma_100,0.0381390947697303
2024-04-01,development,random_forest__risk_adjusted_rank,breakout_strength_20,0.0459532235369376
2024-04-01,development,random_forest__risk_adjusted_rank,reversal_7,0.0264885066815309
2024-04-01,development,random_forest__risk_adjusted_rank,asset_age_days,0.0508582576678077
2024-04-01,development,random_forest__risk_adjusted_rank,recent_listing_flag,0.0
2024-04-01,development,random_forest__risk_adjusted_rank,log_dollar_volume_30,0.03537429915261
2024-04-01,development,random_forest__risk_adjusted_rank,volume_growth_7_30,0.0543499979701799
2024-04-01,development,random_forest__risk_adjusted_rank,amihud_illiquidity_30,0.0874229709141444
2024-04-01,development,random_forest__risk_adjusted_rank,market_btc_trend_30,0.0148178921214707
2024-04-01,development,random_forest__risk_adjusted_rank,market_eth_trend_30,0.0268520233721809
2024-04-01,development,random_forest__risk_adjusted_rank,market_breadth_30,0.0099287300213632
2024-04-01,development,random_forest__risk_adjusted_rank,market_dispersion_7,0.0138968546454153
2024-04-01,development,random_forest__risk_adjusted_rank,market_average_correlation_30,0.0218160353486401
2024-04-01,development,random_forest__risk_adjusted_rank,market_realized_volatility_30,0.015716269397664
2024-04-01,development,random_forest__risk_adjusted_rank,market_drawdown,0.015818009314973
2024-04-01,development,random_forest__risk_adjusted_rank,market_volatility_expansion_probability,0.0127060499506815
2024-04-01,development,random_forest__risk_adjusted_rank,funding_rate,0.0474383904562809
2024-04-01,development,random_forest__risk_adjusted_rank,funding_rate_abs,0.0406716969829453
2024-04-01,development,random_forest__risk_adjusted_rank,funding_rate_change_7,0.0355545089356419
2024-04-01,development,random_forest__risk_adjusted_rank,funding_coverage_flag,0.001664665870031
2024-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_7,0.0340580541776058
2024-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_14,0.0098989374185031
2024-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_30,0.0105059614863468
2024-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_90,0.0099295251130317
2024-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_30_ex_7,0.0030872932341072
2024-04-01,development,gradient_boosting__risk_adjusted_rank,momentum_90_ex_7,0.0219946500750681
2024-04-01,development,gradient_boosting__risk_adjusted_rank,realized_volatility_30,0.0252865158214588
2024-04-01,development,gradient_boosting__risk_adjusted_rank,downside_volatility_30,0.0263479882379702
2024-04-01,development,gradient_boosting__risk_adjusted_rank,max_drawdown_90,0.0913081680532825
2024-04-01,development,gradient_boosting__risk_adjusted_rank,volatility_adjusted_momentum,0.1171013837527641
2024-04-01,development,gradient_boosting__risk_adjusted_rank,distance_ma_20,0.0
2024-04-01,development,gradient_boosting__risk_adjusted_rank,distance_ma_100,0.0632186600403742
2024-04-01,development,gradient_boosting__risk_adjusted_rank,breakout_strength_20,0.0373401166203251
2024-04-01,development,gradient_boosting__risk_adjusted_rank,reversal_7,0.0303013641966836
2024-04-01,development,gradient_boosting__risk_adjusted_rank,asset_age_days,0.0573614936531668
2024-04-01,development,gradient_boosting__risk_adjusted_rank,recent_listing_flag,0.0
2024-04-01,development,gradient_boosting__risk_adjusted_rank,log_dollar_volume_30,0.0054120491378828
2024-04-01,development,gradient_boosting__risk_adjusted_rank,volume_growth_7_30,0.0887215422099887
2024-04-01,development,gradient_boosting__risk_adjusted_rank,amihud_illiquidity_30,0.1129151364758248
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_btc_trend_30,0.0074050654612961
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_eth_trend_30,0.0285304088634117
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_breadth_30,0.0
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_dispersion_7,0.0
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_average_correlation_30,0.0482038705700399
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_realized_volatility_30,0.0
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_drawdown,0.0125250789368427
2024-04-01,development,gradient_boosting__risk_adjusted_rank,market_volatility_expansion_probability,0.0131144439508287
2024-04-01,development,gradient_boosting__risk_adjusted_rank,funding_rate,0.0861401874787411
2024-04-01,development,gradient_boosting__risk_adjusted_rank,funding_rate_abs,0.0329982181215679
2024-04-01,development,gradient_boosting__risk_adjusted_rank,funding_rate_change_7,0.0262938869128866
2024-04-01,development,gradient_boosting__risk_adjusted_rank,funding_coverage_flag,0.0
2024-04-01,development,boosted_tree__risk_adjusted_rank,momentum_7,0.0418997146189212
2024-04-01,development,boosted_tree__risk_adjusted_rank,momentum_14,0.0231175050139427
2024-04-01,development,boosted_tree__risk_adjusted_rank,momentum_30,0.0403049401938915
2024-04-01,development,boosted_tree__risk_adjusted_rank,momentum_90,0.0341073684394359
2024-04-01,development,boosted_tree__risk_adjusted_rank,momentum_30_ex_7,0.0
2024-04-01,development,boosted_tree__risk_adjusted_rank,momentum_90_ex_7,0.0311732441186904
2024-04-01,development,boosted_tree__risk_adjusted_rank,realized_volatility_30,0.0332544483244419
2024-04-01,development,boosted_tree__risk_adjusted_rank,downside_volatility_30,0.0334319286048412
2024-04-01,development,boosted_tree__risk_adjusted_rank,max_drawdown_90,0.0411434769630432
2024-04-01,development,boosted_tree__risk_adjusted_rank,volatility_adjusted_momentum,0.0308871306478977
2024-04-01,development,boosted_tree__risk_adjusted_rank,distance_ma_20,0.0295168627053499
2024-04-01,development,boosted_tree__risk_adjusted_rank,distance_ma_100,0.0350877121090889
2024-04-01,development,boosted_tree__risk_adjusted_rank,breakout_strength_20,0.0410856716334819
2024-04-01,development,boosted_tree__risk_adjusted_rank,reversal_7,0.0383441336452961
2024-04-01,development,boosted_tree__risk_adjusted_rank,asset_age_days,0.0427841655910015
2024-04-01,development,boosted_tree__risk_adjusted_rank,recent_listing_flag,0.0
2024-04-01,development,boosted_tree__risk_adjusted_rank,log_dollar_volume_30,0.034572310745716
2024-04-01,development,boosted_tree__risk_adjusted_rank,volume_growth_7_30,0.0368969775736331
2024-04-01,development,boosted_tree__risk_adjusted_rank,amihud_illiquidity_30,0.0488553419709205
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_btc_trend_30,0.0460060648620128
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_eth_trend_30,0.0459598563611507
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_breadth_30,0.0460441447794437
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_dispersion_7,0.0381940491497516
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_average_correlation_30,0.0421275421977043
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_realized_volatility_30,0.0274373888969421
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_drawdown,0.0344959013164043
2024-04-01,development,boosted_tree__risk_adjusted_rank,market_volatility_expansion_probability,0.0
2024-04-01,development,boosted_tree__risk_adjusted_rank,funding_rate,0.036902979016304
2024-04-01,development,boosted_tree__risk_adjusted_rank,funding_rate_abs,0.0349634438753128
2024-04-01,development,boosted_tree__risk_adjusted_rank,funding_rate_change_7,0.0314056128263473
