name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,development,100,False,0.19273526307454825,0.6629580879406554,0.6289051160030146,0.2713253448779273,0.36941148387520334,-0.7103474360689094,0.25311410064773293,0.01669157947184853,0.3662182361733931,0.33499999999999996,0.6337817638266069,6.0924265072247135,-0.40559624677076356,0.5171626168136121,0.9905331340308918
macro_gate_trend_confirmation_biweekly,Frozen macro gate must permit exposure and trend model confirms BTC/ETH exposure.,macro_gate_trend_confirmation,holdout,100,False,0.23131721975077446,0.9484263120721941,1.1577708342507185,0.9352945151857341,0.2519151940968573,-0.24732019272543115,0.20631970260223048,0.01858736059479554,0.24721189591078066,0.1,0.7527881040892194,6.784386617100372,-0.10510231927535385,0.24071868065112656,0.7806691449814126
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,development,10,False,0.2002852385023659,0.6794004778188266,0.6393307741292369,0.29295089859166384,0.36952969926057905,-0.6836819394144886,0.24862979571499752,0.02665670154459392,0.3636023916292975,0.053500000000000006,0.6363976083707026,9.72969606377678,-0.4320897947253527,0.44949275810729517,0.9626307922272048
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,holdout,10,False,0.25815604916898405,1.056908869382584,1.2589658642518715,1.4033245115060444,0.2447022723407402,-0.18396033636719678,0.18029739776951673,0.023234200743494422,0.2179368029739777,0.0125,0.7820631970260223,8.480483271375466,-0.061690616689187516,0.2563877744727665,0.6765799256505576
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,development,25,False,0.18290819983684536,0.6399373047787712,0.6033729251130628,0.26534433071793967,0.3695113699176612,-0.6893239412425068,0.24862979571499752,0.02665670154459392,0.3636023916292975,0.13374999999999998,0.6363976083707026,9.72969606377678,-0.4329294666098096,0.44949275810729517,0.9626307922272048
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,holdout,25,False,0.2422214173465691,1.0043967587647251,1.2019124903591762,1.2868035732006418,0.24483081505596552,-0.18823495861462092,0.18029739776951673,0.023234200743494422,0.2179368029739777,0.03125,0.7820631970260223,8.480483271375466,-0.06450523159577015,0.2544918453950096,0.6765799256505576
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,development,50,False,0.15447101857545786,0.5740430490218998,0.5434690074040175,0.22112940736349646,0.36955393912048645,-0.6985548435967888,0.2471350274040857,0.02665670154459392,0.3636023916292975,0.26749999999999996,0.6363976083707026,9.72969606377678,-0.43432753933400514,0.44949275810729517,0.9626307922272048
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,holdout,50,False,0.21608236856255525,0.9166580148845468,1.1027976859267592,1.106312399937309,0.24513620702678385,-0.19531767751568174,0.17843866171003717,0.023234200743494422,0.2179368029739777,0.0625,0.7820631970260223,8.480483271375466,-0.06918274600175933,0.25133435775224466,0.6765799256505576
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,development,100,False,0.09951387553714652,0.4419724586106077,0.42134641680037527,0.13881724351401503,0.3699130714747432,-0.7168696987352264,0.24564025909317388,0.02665670154459392,0.3636023916292975,0.5349999999999999,0.6363976083707026,9.72969606377678,-0.4371185082202741,0.44949275810729517,0.9626307922272048
trend_first_macro_overlay_weekly,Trend model is the alpha engine; frozen macro gate acts as risk overlay.,trend_first_macro_overlay,holdout,100,False,0.16533983815737696,0.7408094866948478,0.8984840611393183,0.789859983613158,0.24608709233189896,-0.20932803482592155,0.17657992565055763,0.023234200743494422,0.2179368029739777,0.125,0.7820631970260223,8.480483271375466,-0.0784872501894962,0.24502836054232602,0.6765799256505576
