config,model,feature,importance,method,fold,target,label_tstat_threshold,exploratory_model
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-1.2825171619503797,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,distance_from_90d_lows,0.9328625037813689,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,jump_intensity,-0.7598680884928674,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,volatility_4h_7d,0.6978193965584017,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,top20_above_30dma_pct,-0.6915211534623213,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,risk_appetite_recovery_score,0.609688252875797,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,-0.5578021943461757,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,falling_vix_after_high_vix,0.5074547408277338,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,recovery_from_drawdown,0.42366070550063867,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,vix_change_21d,0.38302056531221906,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,volume_confirmation_of_price_trend,0.36167057888201526,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,vix_level,0.3209389075610929,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,equity_momentum_21d,-0.2754559380118202,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,upside_semivariance,0.2505259878625928,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,tvl_acceleration,0.25037746253951165,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,stablecoin_supply_percentile,-0.23142368369464159,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,eth_btc_relative_strength_14d,0.22411155449620562,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,vix_change_5d,0.22301740544103765,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,dispersion_acceleration,-0.1998939331637552,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,tvl_growth_30d,0.19561984390627835,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,volatility_expansion_probability,0.1890622164021716,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,cross_sectional_dispersion,-0.18240678237946867,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,dow_vol_level,0.1608111824467291,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,equity_realized_vol_21d,0.15724871023246756,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,top20_30d_high_pct,-0.15140304031879054,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,stablecoin_supply_change_7d,-0.14614861034048426,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,combined_crypto_liquidity_impulse,-0.12144151304475546,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,tvl_percentile,0.09157643518869184,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,market_dollar_volume_growth_30d,-0.08948462141266161,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,volatility_of_volatility,0.05726844888013267,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,stablecoin_supply_acceleration,0.019820933894487795,coefficient,3.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,eth_btc_relative_strength_30d,-1.2729619451376806,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,volatility_4h_7d,1.1697146418209747,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,distance_from_90d_lows,1.056884779690552,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,risk_appetite_recovery_score,1.0134361382397246,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,vix_change_21d,0.7730895692381018,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,downside_to_upside_volatility_ratio,-0.7429625081313624,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,equity_realized_vol_21d,0.5537514729709627,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,jump_intensity,-0.498032003426018,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
eth_vs_btc_relative_trend__t1_5__logistic_regression,logistic_regression,vix_change_5d,0.3980174335979342,coefficient,4.0,eth_vs_btc_relative_trend,1.5,
