name,family,benchmark_group,split,cost_bps,selected_development_candidate,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Average Winning Period,Average Losing Period,Time in BTC,Time in ETH,Time in Cash
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,development,100,False,0.18688731397431035,0.6182731601409104,0.49240976431072,0.3814390304470938,0.4259413548897225,-0.4899533059195732,0.1921182266009852,0.02047071702244116,0.316776135741653,0.374,0.683223864258347,7.471811713191023,-0.20002839884430368,0.330461768102313,0.7257799671592775,0.026528080849044792,-0.024670286534178958,0.36288998357963875,0.36288998357963875,0.6371100164203612
macro_gated_expansion_rebound,Family F: Macro-Gated Expansion Rebound,agentic_candidate,holdout,100,False,-0.281946292334294,-0.8431594002296784,-0.7494535595972993,-0.5339773143185021,0.3283532425178828,-0.5280117427725051,0.20817843866171004,0.035037174721189585,0.3554832713754647,0.1885,0.6445167286245352,12.7885687732342,-0.20051844664319796,0.22586558447819738,0.8921933085501859,0.016261689688428987,-0.016513960277023752,0.44609665427509293,0.44609665427509293,0.5539033457249071
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,development,10,False,0.3459635102170737,1.4008941364761258,1.7214386746126544,0.9977460455287056,0.2311745087664407,-0.3467450577904798,0.39792008757526,0.022514139755519063,0.285805509943441,0.04113333333333333,0.714194490056559,8.217661010764457,-0.0985407011987749,0.1953578101867699,1.4964422550629448,0.009942684670510581,-0.008381617578758918,0.7482211275314724,0.7482211275314724,0.25177887246852765
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,holdout,10,False,-0.0339617519308113,-0.0913717653975535,-0.1109894122658343,-0.12705846223548814,0.18727858940724526,-0.2672923261723972,0.3308550185873606,0.021065675340768274,0.28190830235439907,0.011333333333333334,0.7180916976456009,7.688971499380421,-0.09204345048611262,0.1414543184892385,1.3271375464684014,0.008147589512332904,-0.007890339657851617,0.6635687732342007,0.6635687732342007,0.33643122676579923
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,development,25,False,0.32949430101183075,1.347754769718252,1.657898653188961,0.9261786988251846,0.23114332764159537,-0.35575672538115943,0.3968253968253968,0.022514139755519063,0.285805509943441,0.10283333333333333,0.714194490056559,8.217661010764457,-0.10007435271123355,0.19429063081315978,1.4964422550629448,0.009934807124423769,-0.008410440491707534,0.7482211275314724,0.7482211275314724,0.25177887246852765
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,holdout,25,False,-0.04504402931259466,-0.15295148358118163,-0.1860347276926368,-0.1653916068056249,0.18728443761168298,-0.27234773385769373,0.3308550185873606,0.021065675340768274,0.28190830235439907,0.028333333333333335,0.7180916976456009,7.688971499380421,-0.09340787966407005,0.1406543228733026,1.3271375464684014,0.008117533332557623,-0.007952639123092258,0.6635687732342007,0.6635687732342007,0.33643122676579923
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,development,50,False,0.3024743217501531,1.2588552242288467,1.5523168275388814,0.816369940927065,0.23114681036403323,-0.37051134122682783,0.39299397920087575,0.022514139755519063,0.285805509943441,0.20566666666666666,0.714194490056559,8.217661010764457,-0.1026264694789043,0.1925133740003273,1.4964422550629448,0.009976451090904687,-0.008416807701078794,0.7482211275314724,0.7482211275314724,0.25177887246852765
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,holdout,50,False,-0.06324341434784897,-0.25549838816901677,-0.31142614660734497,-0.22530544070314149,0.1873509327235354,-0.28070078623257655,0.3252788104089219,0.021065675340768274,0.28190830235439907,0.05666666666666667,0.7180916976456009,7.688971499380421,-0.09567863511959895,0.13932182334189647,1.3271375464684014,0.008209593914059529,-0.007932815005877612,0.6635687732342007,0.6635687732342007,0.33643122676579923
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,development,100,False,0.25000606732490116,1.080092954867901,1.3347596463356048,0.6264991215800374,0.23136162828442677,-0.39905254247505284,0.39025725232621783,0.022514139755519063,0.285805509943441,0.41133333333333333,0.714194490056559,8.217661010764457,-0.1077158399665964,0.18896401547592045,1.4964422550629448,0.009943407113397537,-0.008548784299532897,0.7482211275314724,0.7482211275314724,0.25177887246852765
agentic_three_signal_ensemble,Family G: Agentic Deterministic Ensemble,agentic_candidate,holdout,100,False,-0.09864704392363388,-0.4598529287070074,-0.5625102058781911,-0.3319908660200236,0.1876963555987723,-0.2971378252246377,0.3215613382899628,0.021065675340768274,0.28190830235439907,0.11333333333333334,0.7180916976456009,7.688971499380421,-0.1002078137863115,0.13665992220316525,1.3271375464684014,0.008231339495175431,-0.008079397476501797,0.6635687732342007,0.6635687732342007,0.33643122676579923
