candidate,family,portfolio,mechanism,rebalance_days,development_score,cpcv_median_sharpe,cpcv_worst_fold_sharpe,cpcv_best_fold_sharpe,positive_fold_percentage,development_sharpe,development_cagr,development_max_drawdown,development_turnover,development_exposure,development_cash,drawdown_improvement_vs_frozen,exposure_score,turnover_score,simplicity_score,train_cpcv_sharpe_gap
frozen_pi_tipp_70_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.452336656307054,0.39858069541768143,-0.9113535279230986,2.01951151016698,0.6666666666666666,0.5844977882062572,0.06506949544979013,-0.2293924189869737,2.773842725110435,0.10321386908822529,0.8967861309117747,0.5114916297378934,0.2769012018371041,1.0,0.5616,0.18591709278857577
balanced_macro_trend_tipp_80_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4520877438280142,0.3368589184433804,-0.7469301561430587,1.8696322266040069,0.6,0.8533582307782921,0.08604406952453458,-0.14096883546182182,1.8179799940046595,0.08334293361575276,0.9166570663842473,0.5999152132630453,0.22746610611694573,1.0,0.5984,0.5164993123349118
frozen_pi_tipp_75_m2_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.45160614434317603,0.3988774856024722,-1.5797003267175196,1.8611579463688517,0.7333333333333333,0.7838806785309512,0.11054288075740204,-0.24624337171004895,1.90813146582333,0.11876369972001902,0.881236300279981,0.4946406770148182,0.32243771022887613,1.0,0.5616,0.385003192928479
eth_macro_trend_static_80_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.45121495619145724,0.1489258757765267,-0.6073907533013087,1.593401233822241,0.5333333333333333,0.5360273006136619,0.06884669778147035,-0.164905792057084,3.4103689374753845,0.08703682009340885,0.9129631799065911,0.5759782566677831,0.23417049215607622,1.0,0.7020000000000001,0.38710142483713517
dual_momentum_macro_trend_tipp_80_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4509335005268006,0.4053641366811713,-0.6473660610020807,2.0953036153682048,0.6,0.69260973513184,0.048430144705959854,-0.1232752086500688,1.7641159745391757,0.047654919666924256,0.9523450803330757,0.6176088400747983,0.12776314907455424,1.0,0.5304000000000001,0.28724559845066866
frozen_vol_50_r7,Family F: Frozen macro allocation plus volatility-managed exposure overlay,frozen,vol_target,7,0.44831083551432754,0.2513552955096982,-0.5426074984592111,2.1785457082554514,0.6,0.6005699066772515,0.15817586680530438,-0.6616226523510884,9.94605011728722,0.3503884856979777,0.6496115143020222,0.07926139637377871,0.9301217920835145,1.0,0.88,0.3492146111675533
dual_momentum_macro_trend_tipp_85_m1_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4469544277288312,0.4007232742178069,-0.6503112448655003,2.091091916684778,0.6,0.6897954356248795,0.03627861195473603,-0.09292794049936193,1.3149494856839357,0.035491846507634525,0.9645081534923655,0.6479561082255052,0.09515387095350392,1.0,0.5304000000000001,0.28907216140707265
eth_macro_trend_static_80_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.44676270570772725,0.07390008423729263,-0.7918425150512249,1.3169890383099525,0.4666666666666667,0.3139926779175926,0.048237116160289695,-0.33444677633183006,6.115297316588122,0.1429256965595973,0.8570743034404027,0.40643727239303706,0.3878491344978318,1.0,0.7020000000000001,0.24009259368029998
frozen_pi_tipp_75_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.44591924276255823,0.39473090718473475,-0.9286019712393668,2.0157974600609174,0.6666666666666666,0.583130108575543,0.05453750873145524,-0.19140985355638174,2.282544247471829,0.0848249388723601,0.9151750611276399,0.5494741951684854,0.2275675519870124,1.0,0.5616,0.1883992013908083
eth_macro_trend_static_85_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.445552634496017,0.1394549295236038,-0.6039481387269124,1.5501530538395887,0.5333333333333333,0.5195791237250013,0.054309120905483343,-0.1361222237174715,2.762824656767532,0.06933015962467912,0.9306698403753209,0.6047618250073956,0.18653114375211285,1.0,0.7020000000000001,0.3801241942013974
balanced_macro_trend_tipp_85_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4452841279638099,0.3355935321121227,-0.7556998220073887,1.861073755712618,0.6,0.8539968156256249,0.06427838221884552,-0.10540442010206497,1.342122748276326,0.06158110306298465,0.9384188969370153,0.6354796286228022,0.16807200222522334,1.0,0.5984,0.5184032835135022
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.444852513387889,0.25384388290352844,-0.9308066286275302,1.814060774618685,0.5333333333333333,0.8233345744668238,0.15684257433905913,-0.2538640816971973,3.43582293849469,0.15298670685204427,0.8470132931479557,0.4870199670276698,0.41528193923125395,1.0,0.5984,0.5694906915632953
frozen_pi_tipp_80_m2_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4447579106877082,0.3980927378390904,-1.5822598079634573,1.856863958506967,0.7333333333333333,0.7915163175480174,0.08954090915432666,-0.1971164520370673,1.5005745251927722,0.09355547621716459,0.9064445237828354,0.5437675966877998,0.2548709127314764,1.0,0.5616,0.39342357970892705
dual_momentum_macro_trend_tipp_70_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.44459424311070483,0.31342734366177294,-0.8207203003503883,1.7839904933383275,0.5333333333333333,0.4852896961884165,0.07373582563907499,-0.32893698321656417,4.133340845700279,0.10281314537885833,0.8971868546211417,0.41194706550830296,0.2756427103785463,1.0,0.5304000000000001,0.17186235252664356
frozen_dd_20_reduce_50_r7,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,7,0.4433521541469139,0.02196248660844921,-0.7169199378138815,1.9688775234395806,0.4,0.5605287150194311,0.14076342627247262,-0.5631865590077523,7.820129546586945,0.3016940707523667,0.6983059292476332,0.17769748971711485,0.8108216521893651,1.0,0.7979999999999999,0.5385662284109819
dual_momentum_macro_trend_dd_20_reduce_50_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,drawdown_brake,14,0.443076217782157,0.16352963248518412,-1.0572686765111003,1.940129636099338,0.5333333333333333,0.7608912183973728,0.16556990646332825,-0.372906755984196,4.246512207274539,0.18136522172396613,0.8186347782760339,0.36797729274067115,0.4842725258343765,1.0,0.6864,0.5973615859121887
dual_momentum_macro_trend_tipp_70_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.44064975969484244,0.4147707616008142,-0.9522350933258859,1.9001874681530497,0.6,0.7438283169547233,0.06516389912625198,-0.150450979389253,1.8173803248427516,0.07373094830653677,0.9262690516934632,0.5904330693356141,0.19687276440967255,1.0,0.5304000000000001,0.32905755535390907
frozen_pi_tipp_80_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4397783214217533,0.39148516736355504,-0.9447803276910942,2.012154389578624,0.6666666666666666,0.5818716769262031,0.0438723392290421,-0.15331768018218572,1.8040849311892466,0.06696461746790942,0.9330353825320906,0.5875663685426814,0.1796520489080416,1.0,0.5616,0.19038650956264808
eth_macro_trend_static_85_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.43905518607138405,0.050039196872582674,-0.755718669529474,1.216742479372865,0.4666666666666667,0.2962316577777819,0.04117579275909078,-0.29797574049423525,5.107393017947397,0.11714003818323372,0.8828599618167663,0.4429083082306319,0.31693733274684455,1.0,0.7020000000000001,0.2461924609051992
dual_momentum_macro_trend_tipp_75_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4386778294164243,0.3051680530053391,-0.8216245005507574,1.7725992130490453,0.5333333333333333,0.48324776081230775,0.06303960952368626,-0.2769597161082056,3.3858562472970237,0.08454173207118607,0.9154582679288139,0.46392433261666155,0.226656932655136,1.0,0.5304000000000001,0.17807970780696863
dual_momentum_macro_trend_tipp_70_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.43834041326819906,0.3314040094178892,-1.1724752317352791,1.7363170866385833,0.5333333333333333,0.7006897384978775,0.09637629986666973,-0.2334225144917772,2.8071737985879923,0.11224063974724852,0.8877593602527515,0.5074615342330899,0.2996994550277867,1.0,0.5304000000000001,0.3692857290799883
frozen_pi_tipp_85_m2_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4381113381956051,0.39809077172166407,-1.5842324384734818,1.853238766764729,0.7333333333333333,0.7988618702610425,0.06787583181051993,-0.14791884065285743,1.1074917277063732,0.06915874187595286,0.9308412581240472,0.5929652080720097,0.18840748161410936,1.0,0.5616,0.4007710985393784
dual_momentum_macro_trend_tipp_75_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.43675527050993435,0.4147152140284057,-0.9599024845733473,1.8936104690153344,0.6,0.7433254987567107,0.054141209287045466,-0.1253936456004775,1.5017312239492373,0.06089285347089703,0.939107146529103,0.6154904031243896,0.16259311281021172,1.0,0.5304000000000001,0.328610284728305
eth_macro_trend_tipp_70_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.4344664419616119,0.12904323034393442,-0.6155747673800863,1.8250953477379241,0.5333333333333333,0.5542199622454711,0.06181625749015973,-0.18722274277782158,2.296976122765005,0.06868381836285307,0.9313161816371469,0.5536613059470455,0.18479217797624758,1.0,0.6120000000000001,0.4251767319015367
frozen_pi_tipp_85_m1_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4338950536696137,0.38883178652175465,-0.9599827245975594,2.008579061269746,0.6666666666666666,0.5807171624727536,0.033080045473400155,-0.11512378276783175,1.3374675186250324,0.049588819404381146,0.9504111805956188,0.6257602659570354,0.1330364205126258,1.0,0.5616,0.19188537595099897
dual_momentum_macro_trend_tipp_80_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.43300509930512077,0.29750561465246406,-0.8220153029928001,1.7664319651116478,0.5333333333333333,0.48393648809124745,0.051925500270499025,-0.2238192010157788,2.6595409419710623,0.06680462164221158,0.9331953783577884,0.5170648477090883,0.1791036244190137,1.0,0.5304000000000001,0.1864308734387834
dual_momentum_macro_trend_tipp_80_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.432934412716268,0.4146048706703074,-0.9672680322811799,1.8870536347091083,0.6,0.7428830542264712,0.0431827793616697,-0.10032672110060459,1.1913989170499928,0.048286631742149165,0.9517133682578508,0.6405573276242625,0.12893259741602897,1.0,0.5304000000000001,0.3282781835561638
dual_momentum_macro_trend_tipp_75_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.43267372654194836,0.3302858625586576,-1.182055461069643,1.720882983538584,0.5333333333333333,0.7006554258743618,0.08013583215295483,-0.1943336257204521,2.2869459271249513,0.09150684496998858,0.9084931550300114,0.546550423004415,0.24433709243438298,1.0,0.5304000000000001,0.3703695633157042
balanced_macro_trend_tipp_75_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.43165653487697153,0.23791950832801245,-0.9271199557680798,1.7004519801656992,0.5333333333333333,0.8176879353107712,0.12548341000744534,-0.2157066376597031,2.45156745121279,0.11418923503555184,0.8858107649644482,0.525177411065164,0.3099663228306412,1.0,0.5984,0.5797684269827588
eth_macro_trend_tipp_75_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.43048798032557667,0.12379886132482873,-0.6185469992727609,1.8207723083456255,0.5333333333333333,0.5494152965200048,0.05163995029297941,-0.15693587620116956,1.9052700388624682,0.05683355675662952,0.9431664432433705,0.5839481725236976,0.15290933127378897,1.0,0.6120000000000001,0.425616435195176
dual_momentum_macro_trend_tipp_85_m1_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.42918347248968214,0.4144416919860884,-0.9743472313071196,1.8804911041327375,0.6,0.7424855525662587,0.032287196003931484,-0.07525220040648595,0.8862161469302109,0.03590099966480872,0.9640990003351912,0.6656318483183812,0.09586108969732317,1.0,0.5304000000000001,0.3280438605801703
dual_momentum_macro_trend_tipp_85_m2_r7,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,7,0.4275579611335637,0.2903952046597889,-0.8219333610055812,1.7618740333161425,0.5333333333333333,0.4859516599105608,0.0401123957826075,-0.16953476136209733,1.9596889732158953,0.0495629369633143,0.9504370630366857,0.5713492873627698,0.1328785558358986,1.0,0.5304000000000001,0.19555645525077187
dual_momentum_macro_trend_tipp_80_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4272372761032073,0.3291188229663678,-1.1906523980391084,1.7056476544269281,0.5333333333333333,0.7008256840481509,0.06395355557853,-0.15531489498018214,1.7892599356978065,0.07165667228312216,0.9283433277168779,0.585569153744685,0.1913341342379766,1.0,0.5304000000000001,0.37170686108178314
eth_macro_trend_tipp_80_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.4265843486425911,0.11866597702313791,-0.6212641423513096,1.8164613743858298,0.5333333333333333,0.5448442923600989,0.04141492355512799,-0.12627951349196653,1.5172035295165889,0.04515619418590679,0.9548438058140932,0.6146045352329006,0.12149166530970161,1.0,0.6120000000000001,0.426178315336961
dual_momentum_macro_trend_tipp_70_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.42657179733876394,0.2206170148222119,-1.368106989935492,1.5313342474303302,0.5333333333333333,0.6033423331473335,0.09471971440181992,-0.26827376123928803,3.0715297558007473,0.11722091616669876,0.8827790838333013,0.4726102874855791,0.31126478942839275,1.0,0.5304000000000001,0.38272531832512163
frozen_dd_25_cash_r14,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,14,0.4245172452810103,0.0,-0.5471641798637623,0.0,0.0,-0.2880778170437403,-0.048518952820843286,-0.34216440337705956,1.182112605879422,0.026158445440956652,0.9738415545590433,0.39871964534780757,0.06760429406169317,1.0,0.7392,-0.2880778170437403
balanced_macro_trend_tipp_80_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.42365030096226897,0.23470985615517134,-0.9299857769563934,1.685595868449279,0.5333333333333333,0.8214949712782834,0.10063708836973895,-0.17350471295909453,1.8890373349382956,0.088809085458367,0.911190914541633,0.5673793357657726,0.24238475873860502,1.0,0.5984,0.586785115123112
eth_macro_trend_tipp_85_m1_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.4227517381844711,0.1136402234985683,-0.6237401958382102,1.8121670304380944,0.5333333333333333,0.5405003626903783,0.031139734304052258,-0.09525574671933335,1.1327121210518614,0.03364258425814954,0.9663574157418504,0.6456283020055338,0.09051457193264044,1.0,0.6120000000000001,0.42686013919181
dual_momentum_macro_trend_tipp_85_m2_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4220169094464774,0.3279173200569217,-1.1983571949419305,1.6905891279421512,0.5333333333333333,0.7011773683151645,0.0478400951947664,-0.11637031115418395,1.3128312756533314,0.05263081441365477,0.9473691855863452,0.6245137375706832,0.14053222106503171,1.0,0.5304000000000001,0.3732600482582428
frozen_pi_static_70_m2_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.41939826067145647,0.6871808315736354,-0.7022775568074161,2.0842471799651654,0.7333333333333333,0.5933353072084564,0.1671186449228117,-0.7477117628040507,6.741569023638994,0.4221366919159153,0.5778633080840847,-0.006827714079183589,0.9522727272727272,1.0,0.648,-0.09384552436517901
frozen_pi_static_80_m3_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4177533085227657,0.0,-0.4745521276378361,0.0,0.0,-0.21701144778316794,-0.05357044223213003,-0.4305536273258117,1.2924985488902982,0.018054298157952058,0.981945701842048,0.3103304213990554,0.04759769514369179,1.0,0.648,-0.21701144778316794
frozen_pi_static_80_m3_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4175602261768566,0.6741832068532053,-0.704637574450474,2.0726694980377487,0.7333333333333333,0.5621729514078834,0.1520502253434235,-0.7480268396033251,6.717885060613556,0.41492293225343413,0.5850770677465659,-0.0071427908784579275,0.9522727272727272,1.0,0.648,-0.11201025544532195
eth_macro_trend_tipp_70_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.41751908291553785,0.015691969033754097,-0.7931395199256491,1.4669749621619546,0.4666666666666667,0.3156040804362895,0.04338419960207229,-0.34155325329177855,3.5361904304953122,0.09444446233626791,0.9055555376637321,0.3993307954330886,0.2541005772380541,1.0,0.6120000000000001,0.29991211140253543
btc_macro_trend_dd_10_cash_r14,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,14,0.41742039301458045,0.0,-0.5794083712690734,0.0,0.0,-0.17238381871375993,-0.011202698686033408,-0.12780865644635908,0.27279521674140506,0.006975585450921774,0.9930244145490782,0.613075392278508,0.01718228624058221,1.0,0.738,-0.17238381871375993
dual_momentum_macro_trend_tipp_75_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.41715765016125483,0.2138251551581465,-1.3580464932514347,1.3944400669971055,0.5333333333333333,0.5933343999492999,0.07521932271899989,-0.23022422627441363,2.148171952302159,0.08475174340341556,0.9152482565965845,0.5106598224504535,0.2250471539280433,1.0,0.5304000000000001,0.37950924479115344
frozen_pi_tipp_70_m3_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.41705571884016146,0.14304171487847953,-1.6245570858452212,1.8911432228373402,0.6666666666666666,0.8592566873236122,0.19256553990616188,-0.30769164523127956,2.9283461319466304,0.18135080336766723,0.8186491966323328,0.43319240349358756,0.4916234934885208,1.0,0.5616,0.7162149724451327
balanced_macro_trend_static_85_m3_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.4164960198561797,0.0,-0.5389619199016924,0.0,0.0,-0.2522178750731151,-0.06031908665292951,-0.4388495771115475,0.8005595770618372,0.012750435001798894,0.9872495649982012,0.30203447161331964,0.035270683836145,1.0,0.6864,-0.2522178750731151
balanced_macro_trend_tipp_85_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,0.4159596539187258,0.231707923435193,-0.9313173523082777,1.6705319333800224,0.5333333333333333,0.8255039129555607,0.07562221621082155,-0.13085784475446427,1.3640703807024528,0.06477548553598897,0.935224514464011,0.6100262039704029,0.17679036275153404,1.0,0.5984,0.5937959895203677
frozen_pi_static_85_m3_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4159219160734672,0.0,-0.4840813338338101,0.0,0.0,-0.22354789207749326,-0.03857016304834948,-0.33926361300884356,0.9827352260433921,0.013543214403810979,0.986456785596189,0.40162043571602357,0.03500129436829071,1.0,0.648,-0.22354789207749326
frozen_pi_static_75_m3_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.41363498530236387,0.6347361231349457,-0.693355592906517,2.0974829303071894,0.7333333333333333,0.5795801896892541,0.16153635118390297,-0.7480268396033246,6.8744029343223785,0.4262521457247761,0.5737478542752239,-0.007142790878457483,0.9522727272727272,1.0,0.648,-0.055155933445691585
eth_macro_trend_tipp_75_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.41203190551294455,0.006848110583314518,-0.7929220125554249,1.4591131846111713,0.4666666666666667,0.3137136574472022,0.038852314294373747,-0.28799161780442917,2.8846288114042133,0.0778360850730174,0.9221639149269826,0.45289243092043796,0.20941613364883252,1.0,0.6120000000000001,0.3068655468638877
btc_macro_trend_dd_10_cash_r7,Family A: BTC-only macro trend with drawdown control,btc,drawdown_brake,7,0.4117746882044654,0.0,-0.6949813092383853,0.0,0.0,-0.32931607164492804,-0.013699718495482904,-0.13523092769197487,0.7274539113104135,0.012207274539113104,0.9877927254608869,0.6056531210328923,0.03006900092101886,1.0,0.738,-0.32931607164492804
dual_momentum_macro_trend_tipp_80_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.4116661574474174,0.21122419310891855,-1.3535797772052889,1.368247866978281,0.5333333333333333,0.5934871906787099,0.06037200531314468,-0.18477700100706929,1.6493761414284023,0.0652137918043622,0.9347862081956378,0.5561070477177978,0.17316668251376888,1.0,0.5304000000000001,0.3822629975697914
frozen_dd_10_cash_r14,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,14,0.4114401042588386,0.0,-0.6667612786642862,0.0,0.0,-0.22666020553106098,-0.012781547471993782,-0.15914492240893907,0.18186347782760337,0.003487792725460887,0.9965122072745392,0.5817391263159281,0.008591143120291104,1.0,0.7392,-0.22666020553106098
frozen_pi_tipp_75_m3_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4113507974022895,0.0,-0.43553111574490405,0.0,0.0,-0.19824025751726165,-0.04345605085832571,-0.3870246683780332,1.287125371076378,0.01801566941630239,0.9819843305836976,0.35385938034683395,0.046559976803171116,1.0,0.5616,-0.19824025751726165
balanced_macro_trend_dd_10_cash_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.4107151009986282,0.0,-0.6518012979218842,0.0,0.0,-0.22124974967854177,-0.012508955538099165,-0.15914492240893918,0.09093173891380169,0.003487792725460887,0.9965122072745392,0.581739126315928,0.009965122072745393,1.0,0.7215999999999999,-0.22124974967854177
frozen_pi_tipp_80_m3_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.4105003464476683,0.0,-0.43387178047653907,0.0,0.0,-0.1988960686942635,-0.03241128601908405,-0.3151287189169373,1.026150251132806,0.014339747182851142,0.9856602528171489,0.42575532980792985,0.03705986609593997,1.0,0.5616,-0.1988960686942635
balanced_macro_trend_dd_10_reduce_50_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,7,0.41031177349289866,0.6279209886397712,-0.4875962729456605,1.7451212746555995,0.6666666666666666,0.6065359911252518,0.13763691095170993,-0.5339266945767458,5.728699551569506,0.16654210264075736,0.8334578973592426,0.20695735414812133,0.4537066072940513,1.0,0.7744,-0.021384997514519388
dual_momentum_macro_trend_dd_10_cash_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,drawdown_brake,14,0.41001430602625377,0.0,-0.5245245825407014,0.0,0.0,-0.157245923043209,-0.009193797866725362,-0.14670019595021888,0.09093173891380169,0.003487792725460887,0.9965122072745392,0.5941838527746482,0.008591143120291104,1.0,0.6396,-0.157245923043209
frozen_pi_tipp_85_m3_r7,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,7,0.40968538062928106,0.0,-0.4317819882221999,0.0,0.0,-0.19954013111112506,-0.02267019077063004,-0.24048115595116104,0.7669932216941789,0.010701194005420576,0.9892988059945794,0.5004028927737061,0.02765633255946357,1.0,0.5616,-0.19954013111112506
frozen_pi_static_70_m3_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4090799127324001,0.5956926439638276,-0.693355592906517,2.1183712582462926,0.7333333333333333,0.5961803103223349,0.17127933922944982,-0.7480268396033247,7.005900459090525,0.43722784929767833,0.5627721507023217,-0.007142790878457594,0.9522727272727272,1.0,0.648,0.00048766635850727713
frozen_dd_20_cash_r14,Family E: Frozen macro allocation plus drawdown-control overlay,frozen,drawdown_brake,14,0.4081849683061969,0.0,-0.7568099742095282,0.0,0.0,-0.4618788755735976,-0.038448412845465185,-0.24908808277898054,0.6365221723966118,0.012207274539113104,0.9877927254608869,0.4917959659458866,0.03006900092101886,1.0,0.7392,-0.4618788755735976
balanced_macro_trend_tipp_75_m3_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.4074338350327976,0.0,-0.5379312752533272,0.0,0.0,-0.2528475136862647,-0.05330908142795365,-0.40260021665870593,0.7651510535984325,0.011935675382697089,0.9880643246173029,0.3382838320661612,0.032030448813306356,1.0,0.5984,-0.2528475136862647
balanced_macro_trend_dd_25_cash_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.40702607555728454,0.0,-0.7509017134722469,0.0,0.0,-0.4583499718592733,-0.03818290807698077,-0.24908808277898065,0.5455904334828101,0.012207274539113104,0.9877927254608869,0.4917959659458865,0.032535116989526554,1.0,0.7215999999999999,-0.4583499718592733
balanced_macro_trend_dd_20_cash_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,0.40702607555728454,0.0,-0.7509017134722469,0.0,0.0,-0.4583499718592733,-0.03818290807698077,-0.24908808277898065,0.5455904334828101,0.012207274539113104,0.9877927254608869,0.4917959659458865,0.032535116989526554,1.0,0.7215999999999999,-0.4583499718592733
balanced_macro_trend_tipp_80_m3_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.40678390520098495,0.0,-0.5378718357203877,0.0,0.0,-0.2535236583260278,-0.04030631416558117,-0.3289453193294023,0.6098693384893242,0.00950051794930781,0.9904994820506922,0.41193872939546483,0.025495486775415174,1.0,0.5984,-0.2535236583260278
eth_macro_trend_tipp_80_m2_r7,Family B: ETH-only macro trend with drawdown control,eth,portfolio_insurance,7,0.4067777994681717,-0.0013509414025711804,-0.7922213785560303,1.4519716591793346,0.4666666666666667,0.31284107849092774,0.033272066822226165,-0.233066638523868,2.265403765518216,0.06170664287584122,0.9382933571241587,0.5078174102009991,0.16602025345166804,1.0,0.6120000000000001,0.31419201989349893
dual_momentum_macro_trend_tipp_85_m3_r14,Family D: BTC/ETH dual-momentum macro trend with drawdown control,dual_momentum,portfolio_insurance,14,0.40657662136529227,0.20885176736369074,-1.3478062010225325,1.3424636908169452,0.5333333333333333,0.5937832875750494,0.04539852216960205,-0.1390261125696397,1.1884504851815452,0.04708918072375572,0.9529108192762443,0.6018579361552274,0.12503915172861713,1.0,0.5304000000000001,0.3849315202113587
frozen_pi_static_75_m2_r14,Family G: Frozen macro allocation plus portfolio-insurance overlay,frozen,portfolio_insurance,14,0.4063020277461368,0.625389283015604,-0.7770678332298597,2.044834971821749,0.7333333333333333,0.5431135547735976,0.14241992854924268,-0.7501614169017389,6.699797976710638,0.4044553984539042,0.5955446015460958,-0.009277368176871748,0.9522727272727272,1.0,0.648,-0.08227572824200646
balanced_macro_trend_tipp_85_m3_r7,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,7,0.40615991541099816,0.0,-0.5374914899718596,0.0,0.0,-0.2541833904606976,-0.028596080419675762,-0.2519143150506724,0.4557553352865309,0.00709027367716071,0.9929097263228392,0.4889697336741947,0.0190273814264301,1.0,0.5984,-0.2541833904606976
