candidate,family,portfolio,mechanism,rebalance_days,split,cost_bps,CAGR,Sharpe,Sortino,Calmar,Annualized Volatility,Maximum Drawdown,Hit Rate,Turnover,Exposure,Transaction Costs,Cash Allocation,Annual Turnover,Worst Month,Best Month,Average Holdings,Allocation Changes,worst_drawdown_start,worst_drawdown_trough,worst_drawdown_recovery
balanced_macro_trend_dd_25_cash_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,drawdown_brake,14,holdout,100,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,0,0.13333109920886232,0.8735797851530573,0.6706208203913245,0.6069068373710098,0.15754470718721666,-0.219689565183388,0.19182859990034878,0.00893778311091899,0.13297210148274305,0.0,0.8670278985172569,3.262290835485431,-0.12244496758101597,0.18556445248217956,0.7115097159940209,72,2021-11-08,2022-08-26,2024-01-11
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,0,0.08901553393268857,0.7676160316195106,0.5901915572809665,0.834248379616194,0.12033703494766054,-0.10670147657181095,0.11524163568773234,0.008497608069423504,0.09335231939241646,0.0,0.9066476806075835,3.1016269453395786,-0.08639224532007739,0.13531381004301002,0.4163568773234201,12,2025-01-25,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,10,0.12878065118803184,0.8518870997173407,0.6599574464054392,0.5830799637083552,0.15667116968813705,-0.22086276189117227,0.19182859990034878,0.008871390416513816,0.13206619321785462,0.017804880565943225,0.8679338067821454,3.2380575020275426,-0.12260001496619877,0.18455260390313266,0.7115097159940209,72,2021-11-08,2023-01-13,2024-02-20
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,10,0.0843906973352766,0.7402295619392014,0.5734839686529725,0.7907830763117429,0.11879823617109551,-0.10671788492095657,0.11524163568773234,0.008387611613628852,0.0921366886749204,0.0045125350481323235,0.9078633113250796,3.0614782389745314,-0.0859713127734314,0.13197866275480474,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,25,0.1220847228024633,0.8194249428311966,0.635298025269329,0.5486063285695859,0.15536635704776697,-0.22253611824125707,0.19182859990034878,0.00877102642694388,0.13069975556474359,0.044008625097190925,0.8693002444352564,3.201424645834516,-0.12279404860048426,0.18303739462392432,0.7115097159940209,72,2021-11-08,2023-01-13,2024-03-24
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,25,0.0776215122199686,0.698946805119365,0.5449364391958358,0.7236373645479411,0.1164759574461783,-0.10726576047998715,0.11524163568773234,0.008220145479166665,0.0902860242356661,0.011056095669479165,0.9097139757643339,3.000353099895833,-0.08529223380121786,0.12703130396188644,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,50,0.11127066445874134,0.765576820611391,0.5945711875824953,0.49432719197848,0.15320562633602194,-0.22509517231571874,0.19083208769307425,0.008601811705993974,0.12840351941836792,0.08631918046964954,0.8715964805816321,3.1396612726878006,-0.12301479200951349,0.18051916580335448,0.7115097159940209,72,2021-11-08,2023-01-13,2024-03-25
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,50,0.06679869699354368,0.6296637652485043,0.4951647242939817,0.6191041841821103,0.11257080137425438,-0.10789572853846963,0.11524163568773234,0.007934905983732006,0.08713415988569861,0.021344897096239095,0.9128658401143014,2.8962406840621826,-0.08403481934274537,0.11894467682181076,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,100,0.09093535328425473,0.6591700282020142,0.5125007932305413,0.39647995444533773,0.14893233822868507,-0.2293567487200463,0.1898355754857997,0.008257018954819562,0.12375028881187838,0.16571837042322857,0.8762497111881216,3.0138119185091394,-0.12307317277536278,0.175511306302349,0.7115097159940209,72,2021-11-08,2023-01-13,
balanced_macro_trend_static_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,100,0.046939249170261155,0.48974871943435855,0.38882076461918985,0.43421635460324365,0.10465388801591002,-0.10810106223002802,0.11524163568773234,0.007344985174941246,0.08061716588166577,0.039516020241183905,0.9193828341183342,2.6809195888535546,-0.08106406765339946,0.10344116397327974,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,0,0.08454272414598685,0.9337287494354926,0.7091029980493975,0.6468277340789419,0.09141320261932301,-0.13070361657632457,0.19182859990034878,0.004492409603493631,0.07690654216824497,0.0,0.923093457831755,1.6397295052751752,-0.05459586781609904,0.1384131138275999,0.7115097159940209,71,2019-07-09,2020-03-12,2020-07-30
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,0,0.03759716692477699,0.7434460102082463,0.5519886770520087,0.7920399139397455,0.05140706702488724,-0.04746877810458072,0.11524163568773234,0.0036728911502035854,0.04040027141994097,0.0,0.959599728580059,1.3406052698243087,-0.03848458203130478,0.05529872508558409,0.4163568773234201,12,2025-01-25,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,10,0.08250738664252588,0.9145147934367646,0.7012852897682745,0.6278247466000468,0.09126447758449423,-0.13141786316856807,0.19182859990034878,0.0044806731988804105,0.07671817925628513,0.008992711110152984,0.9232818207437149,1.6354457175913497,-0.05498946088917611,0.13841139739777875,0.7115097159940209,71,2019-07-09,2020-03-12,2020-07-30
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,10,0.03610063640070371,0.7172078919978588,0.5375388773521711,0.7529099193936499,0.051265108658015694,-0.04794814820580007,0.11524163568773234,0.0036640277388672784,0.04029293666018039,0.0019712469235105955,0.9597070633398196,1.3373701246865568,-0.03867826522801987,0.05454111672558204,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,25,0.0794620502682497,0.8856711697237672,0.6799375958456889,0.5997805484613549,0.09103117003028179,-0.13248520725138124,0.19182859990034878,0.0044603666311290886,0.07641754864327062,0.022379889571690202,0.9235824513567293,1.6280338203621172,-0.05557595515494573,0.13840882275304645,0.7115097159940209,71,2019-07-09,2020-03-12,2020-07-31
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,25,0.03387709234015923,0.6774942174586752,0.511467469529595,0.6916868192369943,0.05108554326992625,-0.04897750166401804,0.11524163568773234,0.0036520528476359556,0.04014677128481507,0.004912011080070361,0.959853228715185,1.3329992893871239,-0.03898609165394673,0.05344269875151442,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,50,0.07445308653051863,0.8377399022753612,0.6451369029346112,0.5545712719474938,0.09064462629298194,-0.13425341393733026,0.19033383158943698,0.004424307610290537,0.07590258062687075,0.04439792686926554,0.9240974193731293,1.6148722777560458,-0.05654306532050568,0.13840453167849254,0.7115097159940209,71,2019-07-09,2020-03-12,2020-07-31
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,50,0.030214951659580658,0.6107741908235881,0.4659333976069594,0.595966122849789,0.05083542864974816,-0.050699109397525643,0.11524163568773234,0.0036334540182826423,0.03991853041028745,0.009773991309180309,0.9600814695897125,1.3262107166731645,-0.03951437217575715,0.051663078467532486,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,100,0.06475991460907449,0.7432408059208062,0.5740045820413862,0.47012662761563956,0.08988166969879058,-0.13774993970777616,0.18933731938216244,0.004342508526388323,0.07474737030047907,0.08715414612461364,0.9252526296995209,1.5850156121317378,-0.058415811982657884,0.1383959495293854,0.7115097159940209,71,2019-07-09,2020-03-12,2020-08-01
balanced_macro_trend_tipp_70_m1_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,100,0.021809156232577287,0.46755381324795525,0.3616450908981035,0.41749625012012903,0.04865509554817592,-0.052237969146553986,0.11524163568773234,0.0034828583055740037,0.03813520438259268,0.01873777768398814,0.9618647956174073,1.2712432815345114,-0.03917772237942452,0.046437798708946154,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,0,0.2587510256832828,1.0214102770373246,0.8415198493524855,0.9308971416570245,0.2579542261829787,-0.2779587712802494,0.19730941704035873,0.013375587395978186,0.22155922030413264,0.0,0.7784407796958673,4.882089399532037,-0.15215969581625466,0.44061977938254815,0.739412057797708,66,2021-11-08,2022-08-26,2023-04-14
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,0,0.1286419502758367,0.8406797886055493,0.6778119250266924,1.0523568764166384,0.15860095365566962,-0.12224175387523772,0.12639405204460966,0.010223048327137546,0.1366171003717472,0.0,0.8633828996282528,3.7314126394052045,-0.09827405660422006,0.16664147231620707,0.4684014869888476,11,2025-01-25,2025-05-04,2025-05-09
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,10,0.2513520727003298,1.000306453041535,0.8307331775056511,0.8943105039939205,0.2573421752108539,-0.281056827106258,0.19681116093672146,0.013368108617153464,0.22086291446577624,0.026829793994627007,0.7791370855342238,4.879359645261014,-0.1534746279749475,0.43528470561666044,0.739412057797708,66,2021-11-08,2023-01-13,2023-04-14
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,10,0.12442302714272868,0.8166726788709936,0.6627036822612687,1.0054498920922204,0.15869418300076898,-0.12374861056856779,0.12639405204460966,0.010223048327137546,0.1366171003717472,0.0055000000000000005,0.8633828996282528,3.7314126394052045,-0.09895791942392862,0.1648836411485579,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-09
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,25,0.24034261498821374,0.9683969477745497,0.8052030739246832,0.8412916335823195,0.2564573502840732,-0.2856828778444003,0.19681116093672146,0.01335688047701474,0.21982176184382157,0.06701814779342147,0.7801782381561784,4.87526137411038,-0.15544511494598134,0.4273054546475006,0.739412057797708,66,2021-11-08,2023-01-13,2023-04-14
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,25,0.11811971249473463,0.7805943594637683,0.6374225041986842,0.9321650216338239,0.15885854553004822,-0.1267154524718208,0.12453531598513011,0.010223048327137546,0.1366171003717472,0.01375,0.8633828996282528,3.7314126394052045,-0.09998328175657689,0.16224993401942345,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,50,0.22222961729652213,0.9145683787703178,0.7622731313926381,0.7575911069614133,0.25507236303210284,-0.2933371514719233,0.19581464872944693,0.013338143576475293,0.2180959355846451,0.13384827078992956,0.7819040644153549,4.868422405413481,-0.1587241631856917,0.4140768877635923,0.739412057797708,66,2021-11-08,2023-01-13,2024-03-24
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,50,0.10768074975313469,0.7203345457786102,0.592765685138645,0.8179681698334893,0.15919763069381598,-0.13164418094050634,0.12453531598513011,0.010223048327137546,0.1366171003717472,0.0275,0.8633828996282528,3.7314126394052045,-0.10169106725255161,0.15786852223925307,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,100,0.1868808734896612,0.8047155001619942,0.6722141736186136,0.6058939290290228,0.2526452342919021,-0.3084382670563274,0.19531639262580966,0.013300605203350042,0.21468374465034143,0.26694314643123535,0.7853162553496585,4.854720899222765,-0.16526314699506273,0.3879355219056875,0.739412057797708,66,2021-11-08,2023-01-13,
balanced_macro_trend_static_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,100,0.08705047117419173,0.5996729819029986,0.4982234086276583,0.6154508565355391,0.16011808551575948,-0.14144179059918982,0.12453531598513011,0.010223048327137546,0.1366171003717472,0.055,0.8633828996282528,3.7314126394052045,-0.10510231927535385,0.14913603654487395,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,0,0.1406771505855453,0.900972123910448,0.6738931378093798,0.667065075903091,0.1604672742724228,-0.21088969527462176,0.19182859990034878,0.00795647376034201,0.13204529542228882,0.0,0.8679547045777112,2.9041129225248334,-0.09241610540278711,0.2902010889484634,0.7115097159940209,71,2019-07-09,2020-03-12,2020-08-01
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,0,0.0620606494509115,0.7008861033976878,0.4880381389340328,0.7067701591188184,0.09186596622278265,-0.08780881401145602,0.11524163568773234,0.006849387674280095,0.07494066311224934,0.0,0.9250593368877507,2.500026501112235,-0.0726186371994928,0.09175963033574086,0.4163568773234201,12,2025-01-25,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,10,0.13634667734275796,0.8814182938045647,0.6660033876725907,0.6442433449857535,0.15954116523862816,-0.21163847233186872,0.19182859990034878,0.007866960417085565,0.13088599446013627,0.01578898955709073,0.8691140055398637,2.871440552236231,-0.09193799102601607,0.29019343867398817,0.7115097159940209,71,2019-07-09,2020-03-12,2020-08-01
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,10,0.05907787674077247,0.6722798008994008,0.47280405257332325,0.6660729028478356,0.09154881980485745,-0.0886958116569243,0.11524163568773234,0.006831074105800109,0.07470253153680032,0.003675117868920459,0.9252974684631997,2.49334204861704,-0.07304957125050204,0.09034110992791033,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,25,0.1300684054287118,0.8528083866423251,0.6445914909240584,0.6113621614240158,0.15813045602006437,-0.21275180839741514,0.19133034379671152,0.0077173707423858085,0.12898678542764797,0.038721907699920795,0.871013214572352,2.8168403209708197,-0.09119574557861254,0.2901819632622753,0.7115097159940209,71,2019-07-09,2020-03-12,2020-08-05
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,25,0.05333347190750515,0.6331438128507618,0.44839614681841583,0.6087834839830891,0.08814182000639516,-0.08760663406727154,0.11524163568773234,0.0066293688395426395,0.07229811380916558,0.008916501089184849,0.9277018861908344,2.4197196264330634,-0.071304409002513,0.0849945994479413,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,50,0.12039915870819118,0.8080225215824685,0.6111968412405687,0.5610887036810117,0.1558017087687975,-0.21458132719178769,0.1898355754857997,0.007444741356945695,0.12566924425779197,0.07470797951695005,0.874330755742208,2.7173305952851785,-0.0898944444631048,0.2901628375760872,0.7115097159940209,71,2019-07-09,2020-03-12,2020-08-13
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,50,0.04072816940056989,0.5416292276924258,0.3855197671454867,0.49216222367462414,0.07948589732429168,-0.0827535463743676,0.11524163568773234,0.006034971706534231,0.06543056983246956,0.016234073890577086,0.9345694301675305,2.2027646728849946,-0.06611071877914632,0.07377154985203083,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-13
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,100,0.10253443439341514,0.7221246517017437,0.5448600834532179,0.47003126859425404,0.15105511517463016,-0.21814385817367,0.18933731938216244,0.00693671921201193,0.11876071014117151,0.13921995458507944,0.8812392898588285,2.531902512384354,-0.08706890902046005,0.2901245862037114,0.7115097159940209,71,2019-07-09,2020-03-12,2020-08-17
balanced_macro_trend_tipp_70_m2_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,100,0.021576306511570165,0.36698170123107626,0.26060190300187297,0.2966395922601939,0.0636490308703945,-0.07273576108695823,0.11524163568773234,0.0048067179426488854,0.051987101339133604,0.02586014253145101,0.9480128986608664,1.7544520490668434,-0.05617213108117136,0.05489526759192809,0.4163568773234201,12,2025-01-23,2025-05-04,2025-06-09
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,0,0.2550826834541253,0.9712074478464912,0.7842099787436893,0.8068862182300399,0.27228231178045575,-0.3161321605091566,0.19730941704035873,0.014042911866641722,0.23353364894388196,0.0,0.766466351056118,5.125662831324228,-0.15215969581625466,0.5171626168136121,0.739412057797708,63,2019-07-09,2020-03-12,2020-10-22
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,0,0.1286419502758367,0.8406797886055493,0.6778119250266924,1.0523568764166384,0.15860095365566962,-0.12224175387523772,0.12639405204460966,0.010223048327137546,0.1366171003717472,0.0,0.8633828996282528,3.7314126394052045,-0.09827405660422006,0.16664147231620707,0.4684014869888476,11,2025-01-25,2025-05-04,2025-05-09
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,10,0.2476045192940617,0.9512378772836035,0.7748455109986581,0.782528551921524,0.27147997020518055,-0.31641595528503186,0.19681116093672146,0.014024302830085425,0.23246807626398672,0.028146775779981446,0.7675319237360133,5.1188705329811794,-0.1534746279749475,0.5171626168136121,0.739412057797708,63,2019-07-09,2020-03-12,2020-10-24
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,10,0.12442302714272868,0.8166726788709936,0.6627036822612687,1.0054498920922204,0.15869418300076898,-0.12374861056856779,0.12639405204460966,0.010223048327137546,0.1366171003717472,0.0055000000000000005,0.8633828996282528,3.7314126394052045,-0.09895791942392862,0.1648836411485579,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-09
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,25,0.2365009835327221,0.9210214648646429,0.7514806121346514,0.7464702398746776,0.27033310009908734,-0.31682573651218493,0.19681116093672146,0.013996399772449828,0.23088450894129192,0.070226935858267,0.7691154910587081,5.108685916944187,-0.15544511494598134,0.517089660846177,0.739412057797708,64,2019-07-09,2020-03-12,2020-11-04
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,25,0.11811971249473463,0.7805943594637683,0.6374225041986842,0.9321650216338239,0.15885854553004822,-0.1267154524718208,0.12453531598513011,0.010223048327137546,0.1366171003717472,0.01375,0.8633828996282528,3.7314126394052045,-0.09998328175657689,0.16224993401942345,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,50,0.21671358630662452,0.8660619927553225,0.7081050796432646,0.6826338100798357,0.26817868498635683,-0.31746682204515964,0.19581464872944693,0.013949951907683453,0.22794049188875187,0.13998776739360344,0.7720595081112481,5.0917324463044595,-0.1587241631856917,0.5058012725009433,0.739412057797708,64,2019-07-09,2020-03-12,2020-11-05
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,50,0.10768074975313469,0.7203345457786102,0.592765685138645,0.8179681698334893,0.15919763069381598,-0.13164418094050634,0.12453531598513011,0.010223048327137546,0.1366171003717472,0.0275,0.8633828996282528,3.7314126394052045,-0.10169106725255161,0.15786852223925307,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,100,0.17855742760743953,0.7538821291595884,0.6172627680816061,0.5604516154558684,0.26449452571733095,-0.31859561589844265,0.19531639262580966,0.013857473264284109,0.22225604553701767,0.27811948841418205,0.7777439544629823,5.0579777414636995,-0.16526314699506273,0.48277117672097725,0.739412057797708,64,2019-07-09,2020-03-12,2020-11-06
balanced_macro_trend_static_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,100,0.08705047117419173,0.5996729819029986,0.4982234086276583,0.6154508565355391,0.16011808551575948,-0.14144179059918982,0.12453531598513011,0.010223048327137546,0.1366171003717472,0.055,0.8633828996282528,3.7314126394052045,-0.10510231927535385,0.14913603654487395,0.4684014869888476,11,2025-01-23,2025-05-04,2025-05-10
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,0,0.17381712986204256,0.8784485632928882,0.6513300223266711,0.6875608734759286,0.20695621663557795,-0.2528025322082669,0.19182859990034878,0.009955837727775233,0.16077025734726547,0.0,0.8392297426527345,3.6338807706379597,-0.11701325202515711,0.44675593478219766,0.7115097159940209,72,2019-07-09,2020-03-12,2020-10-22
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,0,0.06496456629841241,0.6257761488749973,0.40729315832450647,0.5827103020926272,0.11021576600098733,-0.11148690192212474,0.11524163568773234,0.008766901777365983,0.09398904927453693,0.0,0.9060109507254631,3.199919148738584,-0.09411687539976965,0.10120084479956026,0.4163568773234201,12,2025-01-25,2025-05-04,2025-05-22
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,10,0.16688886154118365,0.8558528757948449,0.6409386872221978,0.65903513236809,0.2050369345844,-0.25323211668778145,0.19133034379671152,0.00976560050608177,0.15794069350532033,0.01959956021570611,0.8420593064946796,3.564444184719846,-0.1161483479624027,0.44289429741692987,0.7115097159940209,72,2019-07-09,2020-03-12,2020-10-22
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,10,0.056367442066399986,0.5812385354030827,0.38098184283591663,0.5283436981045616,0.1034946388473887,-0.10668707182203319,0.11524163568773234,0.008284188605762863,0.0884747931975347,0.0044568934699004215,0.9115252068024653,3.0237288411034453,-0.08979200491857653,0.09377799197524239,0.4163568773234201,12,2025-01-23,2025-05-04,2025-05-22
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,25,0.15684257433905913,0.8233345744668238,0.6141872514878345,0.6178210532600551,0.20183315648387073,-0.2538640816971973,0.19133034379671152,0.009413213530122437,0.15298670685204427,0.04723079888738933,0.8470132931479557,3.43582293849469,-0.11260890798738454,0.43707043667630896,0.7115097159940209,72,2019-07-09,2020-03-12,2020-10-27
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,25,0.044185316622758375,0.5168661840896408,0.33784000896287936,0.4495786065398693,0.09174636290533768,-0.09828162634967363,0.11524163568773234,0.007351971337471176,0.07835449364854472,0.00988840144889873,0.9216455063514553,2.683469538176979,-0.08187502663528823,0.08165951479907685,0.4163568773234201,12,2025-01-23,2025-05-04,2025-06-09
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,50,0.1420134367140704,0.7734078313239181,0.5747647305798508,0.5571675235427966,0.196894064702768,-0.2548846275372728,0.1898355754857997,0.008877638194257341,0.14537882645940806,0.08908709927937242,0.854621173540592,3.2403379409039292,-0.1077087483987984,0.42729753805407755,0.7115097159940209,72,2019-07-09,2020-03-12,2020-11-05
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,50,0.028217994116628287,0.40774518709331387,0.2647878350140894,0.3294395342057116,0.07513591840517127,-0.08565454715282639,0.11524163568773234,0.006019338816842049,0.06393867149542422,0.016192021417305115,0.9360613285045758,2.197058668147348,-0.07020987136568535,0.06471712685448527,0.4163568773234201,12,2025-01-23,2025-05-04,2025-06-09
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,development,100,0.11524938155933895,0.6760186577049245,0.49585356808079,0.44005536841420395,0.18748187908710215,-0.26189745616478877,0.18933731938216244,0.007932799934170783,0.13134675466906873,0.1592112946788076,0.8686532453309312,2.8954719759723355,-0.10409905076972215,0.39403234429412204,0.7115097159940209,72,2021-02-21,2023-01-13,
balanced_macro_trend_tipp_70_m3_r14,Family C: 50/50 BTC/ETH macro trend with drawdown control,balanced,portfolio_insurance,14,holdout,100,0.007972025018246454,0.18452445602921744,0.1173599304652303,0.12501700959669382,0.04970428735270208,-0.06376752286720255,0.11524163568773234,0.003952858466829334,0.041721107328265,0.02126637855154182,0.958278892671735,1.4427933403927071,-0.05076360656324819,0.03969101046797485,0.4163568773234201,12,2025-01-23,2025-05-04,2025-06-10
