candidate,method,universe,dynamic_budget,fold,test_groups,fold_sharpe
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,5,"1,2",1.7064442124028871
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,6,"1,3",0.9585892253482098
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,7,"1,4",2.161281843730969
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,8,"1,5",2.069068290917089
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,9,"2,3",-0.5891061738209562
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,10,"2,4",0.2268978443743585
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,11,"2,5",0.045700338072462064
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,12,"3,4",-0.33795745821734585
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,13,"3,5",-0.4486139787839674
probability_weighted__btc_eth_cash__static,probability_weighted,btc_eth_cash,False,14,"4,5",0.7660977786377144
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,0,"0,1",1.4340900849968197
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,1,"0,2",-0.4534807192472666
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,2,"0,3",-0.3406772071862156
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,3,"0,4",-0.21782376395039085
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,4,"0,5",-0.21782376395039085
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,5,"1,2",1.460232634632337
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,6,"1,3",1.6201920719327678
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,7,"1,4",1.6882205499352894
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,8,"1,5",1.6882205499352894
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,9,"2,3",-0.6611553660684215
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,10,"2,4",-0.49023814360349993
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,11,"2,5",-0.49023814360349993
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,12,"3,4",-0.7359800721939873
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,13,"3,5",-0.7359800721939873
probability_weighted__btc_eth_cash__dynamic,probability_weighted,btc_eth_cash,True,14,"4,5",
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,0,"0,1",1.5966096592464702
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,1,"0,2",-0.045761764282488376
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,2,"0,3",-0.5318001542469617
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,3,"0,4",0.29818607368708755
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,4,"0,5",0.18115062926175085
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,5,"1,2",1.6898279210262153
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,6,"1,3",0.8694665355835778
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,7,"1,4",2.1525689110309503
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,8,"1,5",2.0690810522800676
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,9,"2,3",-0.6804070336192941
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,10,"2,4",0.23452539011878842
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,11,"2,5",0.076969154247621
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,12,"3,4",-0.4574268658821519
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,13,"3,5",-0.5587232494892393
confidence_weighted__btc_eth__static,confidence_weighted,btc_eth,False,14,"4,5",0.7992279918943833
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,0,"0,1",1.2821186758264884
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,1,"0,2",-0.7684841975721993
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,2,"0,3",-0.7719989674886674
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,3,"0,4",-0.6426766891537247
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,4,"0,5",-0.6426766891537247
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,5,"1,2",1.4739142508852334
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,6,"1,3",1.6230722163181688
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,7,"1,4",1.6949394523309609
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,8,"1,5",1.6949394523309609
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,9,"2,3",-0.5928768239478854
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,10,"2,4",-0.42035076413336847
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,11,"2,5",-0.42035076413336847
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,12,"3,4",-0.735980072193987
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,13,"3,5",-0.735980072193987
confidence_weighted__btc_eth__dynamic,confidence_weighted,btc_eth,True,14,"4,5",
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,0,"0,1",1.5966096592464702
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,1,"0,2",-0.045761764282488376
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,2,"0,3",-0.5318001542469617
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,3,"0,4",0.29818607368708755
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,4,"0,5",0.18115062926175085
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,5,"1,2",1.6898279210262153
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,6,"1,3",0.8694665355835778
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,7,"1,4",2.1525689110309503
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,8,"1,5",2.0690810522800676
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,9,"2,3",-0.6804070336192941
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,10,"2,4",0.23452539011878842
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,11,"2,5",0.076969154247621
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,12,"3,4",-0.4574268658821519
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,13,"3,5",-0.5587232494892393
confidence_weighted__btc_eth_cash__static,confidence_weighted,btc_eth_cash,False,14,"4,5",0.7992279918943833
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,0,"0,1",1.2821186758264884
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,1,"0,2",-0.7684841975721993
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,2,"0,3",-0.7719989674886674
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,3,"0,4",-0.6426766891537247
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,4,"0,5",-0.6426766891537247
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,5,"1,2",1.4739142508852334
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,6,"1,3",1.6230722163181688
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,7,"1,4",1.6949394523309609
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,8,"1,5",1.6949394523309609
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,9,"2,3",-0.5928768239478854
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,10,"2,4",-0.42035076413336847
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,11,"2,5",-0.42035076413336847
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,12,"3,4",-0.735980072193987
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,13,"3,5",-0.735980072193987
confidence_weighted__btc_eth_cash__dynamic,confidence_weighted,btc_eth_cash,True,14,"4,5",
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,0,"0,1",1.5747925956418212
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,1,"0,2",-0.049726410549269545
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,2,"0,3",-0.5348944721072341
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,3,"0,4",0.28935180121089865
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,4,"0,5",0.17247560320925498
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,5,"1,2",1.670649129383397
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,6,"1,3",0.856207544275125
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,7,"1,4",2.1290542720839394
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,8,"1,5",2.0454890963312313
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,9,"2,3",-0.6869357736133135
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,10,"2,4",0.22459969533922572
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,11,"2,5",0.06570995239116581
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,12,"3,4",-0.46603238048549384
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,13,"3,5",-0.5682050494249563
expected_return_weighted__btc_eth__static,expected_return_weighted,btc_eth,False,14,"4,5",0.7859524351921865
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,0,"0,1",1.2619101673627513
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,1,"0,2",-0.776834314453447
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,2,"0,3",-0.7803543918474827
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,3,"0,4",-0.6525777320005992
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,4,"0,5",-0.6525777320005992
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,5,"1,2",1.4612132544346348
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,6,"1,3",1.6086344748399133
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,7,"1,4",1.6798291359568938
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,8,"1,5",1.6798291359568938
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,9,"2,3",-0.5928171455258214
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,10,"2,4",-0.420512817770369
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,11,"2,5",-0.420512817770369
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,12,"3,4",-0.735980072193987
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,13,"3,5",-0.735980072193987
expected_return_weighted__btc_eth__dynamic,expected_return_weighted,btc_eth,True,14,"4,5",
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,0,"0,1",1.5747925956418212
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,1,"0,2",-0.049726410549269545
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,2,"0,3",-0.5348944721072341
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,3,"0,4",0.28935180121089865
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,4,"0,5",0.17247560320925498
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,5,"1,2",1.670649129383397
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,6,"1,3",0.856207544275125
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,7,"1,4",2.1290542720839394
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,8,"1,5",2.0454890963312313
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,9,"2,3",-0.6869357736133135
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,10,"2,4",0.22459969533922572
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,11,"2,5",0.06570995239116581
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,12,"3,4",-0.46603238048549384
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,13,"3,5",-0.5682050494249563
expected_return_weighted__btc_eth_cash__static,expected_return_weighted,btc_eth_cash,False,14,"4,5",0.7859524351921865
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,0,"0,1",1.2619101673627513
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,1,"0,2",-0.776834314453447
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,2,"0,3",-0.7803543918474827
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,3,"0,4",-0.6525777320005992
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,4,"0,5",-0.6525777320005992
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,5,"1,2",1.4612132544346348
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,6,"1,3",1.6086344748399133
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,7,"1,4",1.6798291359568938
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,8,"1,5",1.6798291359568938
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,9,"2,3",-0.5928171455258214
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,10,"2,4",-0.420512817770369
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,11,"2,5",-0.420512817770369
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,12,"3,4",-0.735980072193987
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,13,"3,5",-0.735980072193987
expected_return_weighted__btc_eth_cash__dynamic,expected_return_weighted,btc_eth_cash,True,14,"4,5",
